"long"	"lat"	"mass"	"time"	"seconds"	"dist"	"moist"	"elev"
-93.977962	43.926603	36.66	1584	3	238	17.1	1028.28
-93.977961	43.926548	40.11	1587	3	238	17.3	1028.28
-93.97796	43.926493	40.04	1590	3	240	17.1	1027.95
-93.977959	43.926438	36.15	1593	3	236	17.3	1027.95
-93.977959	43.926382	35.44	1596	3	241	17.2	1027.95
-93.977957	43.926326	37.27	1599	3	240	17	1027.62
-93.977956	43.926274	30.3	1602	3	230	17.3	1027.62
-93.97795	43.92615	32.74	1611	3	164	17	1027.95
-93.977951	43.926101	35.65	1614	3	209	17.2	1028.28
-93.97795	43.926048	39.22	1617	3	227	17.5	1028.61
-93.97795	43.925994	39.72	1620	3	229	18	1028.94
-93.977948	43.925939	41.46	1623	3	239	18.2	1029.26
-93.977947	43.925885	38.45	1626	3	238	17.6	1029.59
-93.977947	43.925832	40.35	1629	3	230	17.2	1030.58
-93.977945	43.925779	40.47	1632	3	225	17.3	1031.56
-93.977945	43.925726	40.5	1635	3	231	17.6	1032.22
-93.977945	43.925673	35.09	1638	3	227	17.6	1032.87
-93.977943	43.925621	34.77	1641	3	226	17.8	1033.53
-93.977943	43.925568	35.27	1644	3	225	17.9	1034.18
-93.977942	43.925515	32.35	1647	3	227	18	1035.17
-93.97794	43.925464	32.04	1650	3	223	18.3	1036.48
-93.97794	43.925412	36.17	1653	3	223	18.2	1037.14
-93.97794	43.92536	36.83	1656	3	223	18.3	1038.45
-93.97794	43.92531	37	1659	3	215	17.8	1040.09
-93.977939	43.92526	33.92	1662	3	215	17.9	1041.07
-93.977938	43.925208	35.76	1665	3	221	17.7	1042.38
-93.977938	43.925158	33.34	1668	3	216	18.1	1043.7
-93.977936	43.925106	36.8	1671	3	223	18.1	1044.68
-93.977936	43.925054	38.51	1674	3	222	17.9	1045.66
-93.977936	43.925002	36.02	1677	3	227	17.7	1046.65
-93.977935	43.92495	35.57	1680	3	226	17.3	1047.63
-93.977933	43.924898	36.25	1683	3	224	17.5	1048.29
-93.977933	43.924846	37.4	1686	3	226	17.4	1049.27
-93.977932	43.924793	37.41	1689	3	229	17.5	1049.93
-93.977931	43.924742	36.98	1692	3	223	17.4	1050.91
-93.977932	43.924689	37.21	1695	3	229	17.3	1051.9
-93.977933	43.924637	38.39	1698	3	225	17.5	1052.55
-93.977931	43.924585	35.17	1701	3	226	17.3	1053.54
-93.977932	43.924532	36.45	1704	3	226	17.2	1054.52
-93.977933	43.924479	36.69	1707	3	227	17.1	1054.85
-93.977934	43.924425	39.09	1710	3	232	17.1	1055.18
-93.977934	43.924369	35.57	1713	3	236	17.1	1055.5
-93.977934	43.924314	35.33	1716	3	239	17.1	1055.5
-93.977935	43.924258	36.42	1719	3	239	16.9	1055.5
-93.977938	43.924202	38.7	1722	3	242	17	1055.18
-93.977939	43.924145	41.58	1725	3	246	16.7	1054.19
-93.977939	43.924089	35.39	1728	3	246	16.8	1054.19
-93.977939	43.924035	37.82	1731	3	238	16.9	1053.54
-93.977939	43.92398	35.14	1734	3	240	16.5	1053.21
-93.977941	43.923924	38.1	1737	3	245	16.5	1052.88
-93.977942	43.923871	36.56	1740	3	233	17	1053.21
-93.977942	43.923816	35.62	1743	3	238	17.1	1052.88
-93.977941	43.923761	36.19	1746	3	236	17	1052.55
-93.977942	43.923707	36.46	1749	3	234	17.1	1052.55
-93.977941	43.923652	35.28	1752	3	238	16.8	1052.88
-93.97794	43.923598	34.02	1755	3	236	16.8	1052.55
-93.97794	43.923543	36.63	1758	3	234	16.8	1052.55
-93.977941	43.923487	36.73	1761	3	241	17	1051.9
-93.977941	43.923434	35.8	1764	3	235	16.8	1052.22
-93.977942	43.923379	36.27	1767	3	234	16.8	1052.22
-93.977943	43.923325	38.45	1770	3	235	16.6	1052.22
-93.977943	43.92327	35.59	1773	3	238	16.5	1052.22
-93.977943	43.923215	36.58	1776	3	239	16.8	1051.57
-93.977942	43.92316	39.22	1779	3	238	17.1	1051.57
-93.977941	43.923105	38.76	1782	3	236	17.1	1051.57
-93.97794	43.92305	38.83	1785	3	239	17.5	1051.24
-93.97794	43.922995	38.8	1788	3	238	17.8	1051.24
-93.977939	43.922941	39.41	1791	3	232	17.3	1051.57
-93.97794	43.922886	40.47	1794	3	240	17.2	1050.91
-93.97794	43.922832	37.67	1797	3	236	17.1	1050.91
-93.977941	43.922777	39.24	1800	3	239	17.3	1050.91
-93.977941	43.922722	38	1803	3	235	17	1050.58
-93.977942	43.922667	38.49	1806	3	245	17.1	1050.91
-93.977942	43.922612	39	1809	3	242	17	1050.91
-93.977941	43.922557	37.38	1812	3	238	17	1051.24
-93.977941	43.922504	35.33	1815	3	236	16.5	1051.24
-93.977942	43.922449	33.9	1818	3	236	17.1	1051.57
-93.977941	43.922395	37.96	1821	3	231	16.5	1051.24
-93.97794	43.922342	37.36	1824	3	235	16.2	1052.55
-93.977938	43.922289	37.6	1827	3	240	16.5	1053.54
-93.977938	43.922234	37.19	1830	3	241	16.2	1053.86
-93.977937	43.922179	38.34	1833	3	238	16.5	1054.19
-93.977937	43.922124	36.33	1836	3	236	16.6	1053.86
-93.977936	43.92207	37.86	1839	3	238	16.3	1053.54
-93.977936	43.922016	34.44	1842	3	235	16.6	1053.54
-93.977935	43.921962	35.02	1845	3	233	16.9	1053.54
-93.977935	43.921907	33.83	1848	3	234	16.8	1053.86
-93.977934	43.921852	36.97	1851	3	238	16.5	1053.54
-93.977935	43.921796	33.93	1854	3	241	16.4	1053.54
-93.977934	43.921741	37.08	1857	3	242	16.5	1053.54
-93.977934	43.921686	35.42	1860	3	236	16.6	1053.21
-93.977934	43.92163	37.91	1863	3	241	16	1053.54
-93.977934	43.921575	34.51	1866	3	240	16.3	1053.54
-93.977934	43.921521	35.53	1869	3	238	16.5	1053.21
-93.977934	43.921465	35.39	1872	3	242	16.2	1053.21
-93.977934	43.921411	33.66	1875	3	235	16.2	1053.21
-93.977935	43.921355	34.73	1878	3	241	15.8	1053.21
-93.977936	43.921301	34.14	1881	3	238	16	1053.21
-93.977938	43.921245	33.06	1884	3	241	15.8	1052.88
-93.977939	43.921189	35.76	1887	3	241	15.7	1052.88
-93.97794	43.921133	27.89	1890	3	246	15.9	1052.55
-93.977941	43.921079	9.51	1893	3	234	16	1052.55
-93.977828	43.921066	32.11	1917	3	242	15.6	1052.22
-93.977826	43.921121	34.28	1920	3	242	16	1052.22
-93.977824	43.921176	35.44	1923	3	238	15.8	1052.55
-93.977823	43.921231	32.62	1926	3	240	16.1	1052.88
-93.977822	43.921285	34.66	1929	3	237	16	1053.21
-93.977821	43.92134	32.9	1932	3	233	16	1053.21
-93.977821	43.921396	35.17	1935	3	241	16.4	1052.88
-93.977819	43.921451	33.37	1938	3	240	16.3	1052.88
-93.977819	43.921506	36.51	1941	3	239	16.1	1052.88
-93.977819	43.921561	35.66	1944	3	237	16.3	1052.88
-93.97782	43.921615	34.59	1947	3	233	16.1	1053.21
-93.977819	43.92167	33.42	1950	3	232	16.6	1053.21
-93.977819	43.921724	34.38	1953	3	238	16.4	1052.88
-93.97782	43.921777	34.37	1956	3	232	16.5	1052.55
-93.977821	43.921831	36.34	1959	3	233	16.3	1052.55
-93.977822	43.921886	34.31	1962	3	233	16.3	1052.55
-93.977823	43.92194	34.72	1965	3	238	16.8	1052.55
-93.977825	43.921994	33.95	1968	3	235	17	1052.88
-93.977825	43.922049	36.15	1971	3	239	16.8	1052.22
-93.977825	43.922105	35.39	1974	3	242	16.6	1052.22
-93.977825	43.922159	36.88	1977	3	233	16.6	1052.22
-93.977826	43.922212	35.45	1980	3	232	16.2	1052.88
-93.977826	43.922267	38.58	1983	3	233	16.3	1052.88
-93.977826	43.922323	38.98	1986	3	241	16.1	1052.88
-93.977826	43.922377	35.49	1989	3	239	16.8	1052.88
-93.977826	43.922432	38.14	1992	3	238	16.7	1052.55
-93.977826	43.922488	35.99	1995	3	242	16.8	1052.55
-93.977826	43.922544	39.74	1998	3	244	17.1	1052.22
-93.977826	43.922599	37.88	2001	3	243	17.4	1052.55
-93.977827	43.922654	37.3	2004	3	240	16.9	1052.55
-93.977827	43.92271	39.63	2007	3	242	17.5	1052.88
-93.977827	43.922765	38.58	2010	3	239	17.6	1052.55
-93.977827	43.92282	39.18	2013	3	240	17.7	1052.88
-93.977827	43.922875	37.51	2016	3	240	17.3	1053.21
-93.977827	43.922932	39.05	2019	3	243	17.6	1052.88
-93.977827	43.922987	37.35	2022	3	244	17.1	1052.88
-93.977826	43.923042	38.72	2025	3	236	17.4	1052.88
-93.977825	43.923097	36.91	2028	3	241	17.5	1053.21
-93.977826	43.923153	36.37	2031	3	238	17.5	1053.54
-93.977825	43.923207	37.05	2034	3	235	17.1	1054.19
-93.977826	43.923262	36.22	2037	3	240	17.1	1054.52
-93.977826	43.923318	38.81	2040	3	239	17.1	1054.52
-93.977825	43.923374	35.42	2043	3	241	17.1	1054.19
-93.977825	43.923429	35.9	2046	3	236	16.9	1054.52
-93.977826	43.923484	35.7	2049	3	239	16.9	1054.19
-93.977826	43.92354	34.59	2052	3	236	16.9	1054.52
-93.977825	43.923595	34.61	2055	3	239	17.1	1054.85
-93.977825	43.923651	32.59	2058	3	244	17	1054.85
-93.977824	43.923707	36.67	2061	3	240	17.1	1055.18
-93.977825	43.923763	35.49	2064	3	245	16.9	1054.85
-93.977825	43.923819	37.2	2067	3	246	17.5	1055.18
-93.977825	43.923875	36.36	2070	3	244	17.2	1055.18
-93.977824	43.92393	34.77	2073	3	243	16.9	1055.5
-93.977822	43.923985	34.64	2076	3	237	17.1	1055.83
-93.977822	43.92404	34.35	2079	3	241	17.1	1056.16
-93.977821	43.924095	37.02	2082	3	236	17	1056.82
-93.97782	43.924151	36.39	2085	3	241	17	1057.14
-93.977821	43.924206	35.86	2088	3	237	16.7	1057.47
-93.977818	43.92426	38.9	2091	3	238	16.8	1058.13
-93.977818	43.924316	37.99	2094	3	242	17	1057.8
-93.977816	43.924373	40.13	2097	3	244	16.9	1058.13
-93.977815	43.924431	38.83	2100	3	251	17.1	1058.13
-93.977814	43.924489	35.21	2103	3	252	17	1057.47
-93.977814	43.924545	37.39	2106	3	242	17.3	1056.82
-93.977813	43.924602	37.13	2109	3	247	17.5	1056.16
-93.977814	43.924658	37.06	2112	3	246	17.3	1055.18
-93.977816	43.924714	35.77	2115	3	238	17.3	1054.52
-93.977816	43.924771	38.97	2118	3	248	17.2	1053.21
-93.977816	43.924826	40.6	2121	3	239	17.5	1052.55
-93.977815	43.924882	35.7	2124	3	242	17.4	1050.91
-93.977816	43.924937	35.68	2127	3	238	17.5	1050.26
-93.977818	43.924993	43.25	2130	3	237	17.6	1049.6
-93.977819	43.92505	40.61	2133	3	242	17.6	1047.96
-93.977819	43.925108	37.67	2136	3	245	17.8	1046.32
-93.97782	43.925165	38.78	2139	3	246	17.5	1045.34
-93.977821	43.925222	39.01	2142	3	246	18.1	1044.02
-93.97782	43.925281	39.59	2145	3	252	17.8	1042.38
-93.977821	43.925337	39.76	2148	3	238	18.1	1041.4
-93.977822	43.925395	40.67	2151	3	251	18	1039.43
-93.977823	43.92545	39.08	2154	3	241	18.1	1038.45
-93.977824	43.925507	36.85	2157	3	247	18	1037.14
-93.977827	43.925565	40.19	2160	3	257	17.6	1035.5
-93.977828	43.92562	40.77	2163	3	245	17.5	1034.51
-93.977829	43.925677	39.48	2166	3	244	17.5	1033.2
-93.97783	43.925733	43.41	2169	3	244	17.8	1031.89
-93.97783	43.925789	46.57	2172	3	239	17.1	1031.23
-93.977831	43.925845	41.67	2175	3	241	17.8	1030.58
-93.977831	43.9259	42.76	2178	3	236	17.8	1029.59
-93.977834	43.925956	39.04	2181	3	242	18.1	1028.61
-93.977836	43.926012	38.85	2184	3	241	17.9	1027.95
-93.977837	43.926068	31.58	2187	3	242	18	1027.62
-93.977837	43.926123	35.31	2190	3	240	17.7	1026.97
-93.977837	43.926169	26.98	2193	3	229	17.6	1026.31
-93.97784	43.926275	32.66	2202	3	155	16.8	1027.3
-93.977841	43.926327	34.87	2205	3	222	16.7	1027.62
-93.977843	43.926381	33.77	2208	3	233	16.8	1027.95
-93.977845	43.926437	37.09	2211	3	241	16.7	1028.28
-93.977846	43.926494	39.21	2214	3	244	16.7	1028.94
-93.977847	43.926552	36.78	2217	3	244	17.1	1028.94
-93.977847	43.92661	35.18	2220	3	251	17.5	1028.61
-93.977848	43.926666	38.7	2223	3	244	17.5	1028.61
-93.97785	43.926724	38.16	2226	3	252	17.2	1028.61
-93.977851	43.926782	38.47	2229	3	248	17.7	1028.28
-93.977851	43.926841	38.61	2232	3	254	17.6	1028.28
-93.977851	43.926899	38.41	2235	3	252	17.6	1028.28
-93.977852	43.926957	41.6	2238	3	250	17.4	1028.28
-93.977853	43.927014	35.64	2241	3	248	17.2	1027.95
-93.977854	43.927072	31.35	2244	3	252	17.2	1027.62
-93.977855	43.927128	31.97	2247	3	244	17.1	1027.3
-93.977856	43.927185	14.36	2250	3	239	17.5	1027.3
-93.977853	43.927243	2.7	2253	3	251	18.1	1027.3
-93.97774	43.927194	33.46	2286	3	217	17.3	1027.62
-93.97774	43.927139	38.36	2289	3	230	17.6	1027.95
-93.977739	43.927084	37.35	2292	3	239	17.3	1028.61
-93.977738	43.927029	41.92	2295	3	237	17.1	1028.94
-93.977738	43.926971	41.9	2298	3	248	17.3	1028.94
-93.977738	43.926913	38.22	2301	3	246	17.5	1028.94
-93.977737	43.926855	40.97	2304	3	252	17.4	1029.26
-93.977737	43.926798	38.59	2307	3	247	17.3	1029.92
-93.977737	43.926741	38.41	2310	3	241	17.4	1030.25
-93.977736	43.926683	41.27	2313	3	253	17.5	1030.25
-93.977735	43.926624	38.58	2316	3	253	17.1	1030.25
-93.977733	43.926567	34.73	2319	3	254	17	1030.58
-93.977733	43.92651	36.24	2322	3	246	16.5	1030.9
-93.977732	43.926451	41.03	2325	3	252	16.5	1031.23
-93.97773	43.926393	36.51	2328	3	256	16.6	1030.9
-93.977729	43.926334	32.5	2331	3	251	16.3	1030.58
-93.977727	43.926275	29.4	2334	3	251	16.5	1029.92
-93.977724	43.926219	30.76	2337	3	253	16.5	1028.94
-93.977725	43.926176	18.75	2340	3	194	16.5	1027.62
-93.977722	43.926076	32.52	2349	3	176	17.6	1028.94
-93.977722	43.926026	38.64	2352	3	215	17.8	1029.92
-93.97772	43.925972	40.5	2355	3	233	17.9	1030.25
-93.97772	43.925917	40.45	2358	3	239	18.1	1030.9
-93.977718	43.925863	40.79	2361	3	236	18.2	1031.56
-93.977717	43.925807	38.08	2364	3	238	17.7	1031.89
-93.977716	43.925753	38.66	2367	3	243	17.5	1032.87
-93.977715	43.925698	37.36	2370	3	238	17.6	1033.86
-93.977713	43.925644	39.68	2373	3	236	17.5	1034.51
-93.977713	43.92559	38.38	2376	3	235	17.7	1035.5
-93.977712	43.925536	36.65	2379	3	236	17.9	1036.48
-93.977711	43.925483	36.1	2382	3	232	18.2	1037.79
-93.977709	43.925429	36.98	2385	3	230	18.3	1039.1
-93.977707	43.925375	38.19	2388	3	229	18.1	1040.09
-93.977707	43.925322	37.26	2391	3	235	18.2	1041.07
-93.977707	43.925269	39.45	2394	3	225	17.8	1042.06
-93.977705	43.925217	37.25	2397	3	229	17.6	1044.02
-93.977703	43.925164	35.98	2400	3	230	17.8	1045.34
-93.977705	43.925111	37.67	2403	3	232	17.9	1046.65
-93.977705	43.925058	35.47	2406	3	235	17.9	1047.96
-93.977704	43.925004	34.06	2409	3	238	17.5	1048.94
-93.977702	43.924949	34.78	2412	3	236	17.6	1049.6
-93.977702	43.924895	35.7	2415	3	235	17.5	1050.91
-93.9777	43.92484	34.17	2418	3	239	17.5	1051.57
-93.977698	43.924785	37.06	2421	3	240	17.5	1052.55
-93.977699	43.924731	36.12	2424	3	234	17.4	1053.21
-93.977699	43.924677	34.88	2427	3	240	17.4	1054.19
-93.977699	43.924622	39.16	2430	3	232	17.4	1054.85
-93.9777	43.924567	35.3	2433	3	240	17.5	1055.83
-93.977699	43.924512	35.96	2436	3	244	17.5	1056.49
-93.977699	43.924456	37.16	2439	3	241	17.3	1056.82
-93.977698	43.924401	38.1	2442	3	238	17.3	1057.47
-93.977698	43.924345	36.61	2445	3	242	16.9	1057.47
-93.9777	43.924287	35.52	2448	3	251	17	1057.8
-93.977702	43.924229	35.86	2451	3	251	16.9	1057.47
-93.977704	43.92417	33.98	2454	3	257	16.8	1056.82
-93.977704	43.924112	37.23	2457	3	254	17	1056.49
-93.977705	43.924052	37.22	2460	3	260	16.8	1055.83
-93.977706	43.923995	34.64	2463	3	252	17	1056.16
-93.977707	43.923936	37.08	2466	3	259	16.8	1055.18
-93.977707	43.92388	36.05	2469	3	250	16.7	1055.5
-93.977708	43.923823	38.2	2472	3	250	17	1055.5
-93.977709	43.923766	34.44	2475	3	246	17.3	1055.5
-93.97771	43.92371	37	2478	3	243	17.4	1055.18
-93.977708	43.923651	35.8	2481	3	244	16.8	1054.85
-93.97771	43.923594	36.86	2484	3	293	17.1	1054.52
-93.977709	43.923536	36.98	2487	3	251	16.9	1054.19
-93.97771	43.923479	38.76	2490	3	242	17.1	1054.52
-93.977709	43.923422	37.38	2493	3	245	16.8	1054.19
-93.97771	43.923364	40.23	2496	3	251	17.2	1053.54
-93.97771	43.923307	35.06	2499	3	242	16.8	1053.54
-93.97771	43.92325	39.45	2502	3	247	17.3	1052.88
-93.97771	43.923193	37.97	2505	3	246	17.8	1053.21
-93.977711	43.923135	39.26	2508	3	250	17.6	1052.88
-93.97771	43.923078	38.96	2511	3	244	17.3	1052.88
-93.977709	43.923021	39.03	2514	3	250	17.8	1052.88
-93.977709	43.922964	41.05	2517	3	248	17.6	1052.88
-93.977709	43.922908	40.41	2520	3	244	17.7	1052.88
-93.977709	43.922852	38.28	2523	3	245	17.5	1053.21
-93.97771	43.922795	39.07	2526	3	245	17.6	1052.88
-93.97771	43.922739	38.06	2529	3	243	17.3	1052.88
-93.97771	43.922683	37.64	2532	3	241	17.9	1053.21
-93.97771	43.922626	38.99	2535	3	247	17.6	1052.88
-93.97771	43.92257	39.12	2538	3	248	17.1	1053.21
-93.97771	43.922514	38.79	2541	3	245	17.2	1053.21
-93.97771	43.922457	37.61	2544	3	249	17.5	1052.88
-93.97771	43.922402	35.01	2547	3	242	16.8	1052.88
-93.977711	43.922347	36.81	2550	3	238	16.8	1053.21
-93.977711	43.922289	41.15	2553	3	246	16.8	1053.21
-93.977711	43.922233	36.99	2556	3	244	16.7	1052.88
-93.97771	43.922176	38.03	2559	3	244	16.7	1053.21
-93.977711	43.92212	33.68	2562	3	244	16.6	1053.21
-93.97771	43.922063	36.81	2565	3	248	16.9	1052.88
-93.977709	43.922008	37	2568	3	240	17.1	1053.21
-93.977709	43.921952	36.78	2571	3	241	16.7	1053.54
-93.977709	43.921895	36.9	2574	3	246	16.8	1053.21
-93.977709	43.921837	38.08	2577	3	247	17	1052.88
-93.977708	43.92178	36.24	2580	3	250	16.9	1052.88
-93.977707	43.921723	39.03	2583	3	248	16.6	1052.55
-93.977706	43.921667	36.16	2586	3	246	16.1	1052.55
-93.977706	43.92161	38.26	2589	3	248	16.5	1052.22
-93.977706	43.921554	35.89	2592	3	241	16.4	1052.22
-93.977707	43.921497	34.38	2595	3	244	16.3	1052.22
-93.977706	43.921441	34.65	2598	3	244	16.5	1052.55
-93.977707	43.921385	35.69	2601	3	244	16.1	1052.55
-93.977708	43.921328	33.39	2604	3	242	16.1	1051.9
-93.977708	43.921272	33.92	2607	3	245	16.2	1051.9
-93.977709	43.921215	33.2	2610	3	244	16.1	1051.9
-93.97771	43.921159	34.46	2613	3	243	16	1051.9
-93.977712	43.921103	15.74	2616	3	242	16.1	1051.9
-93.977714	43.921047	5.33	2619	3	239	16	1052.22
-93.9776	43.921108	35.47	2640	3	248	16.1	1051.9
-93.977599	43.921165	32.81	2643	3	250	16.2	1051.9
-93.977597	43.921221	33.81	2646	3	245	16.1	1051.9
-93.977595	43.921278	33.94	2649	3	246	16.3	1051.9
-93.977595	43.921334	33.6	2652	3	250	16.3	1051.9
-93.977594	43.921391	35.79	2655	3	245	16.7	1051.9
-93.977593	43.921448	36.03	2658	3	248	16.7	1052.22
-93.977594	43.921505	36.9	2661	3	251	17	1051.9
-93.977593	43.921562	33.01	2664	3	246	16.8	1051.9
-93.977593	43.921618	34.67	2667	3	247	16.6	1051.9
-93.977594	43.921674	35.59	2670	3	242	16.6	1052.22
-93.977595	43.921729	36.79	2673	3	241	16.8	1052.22
-93.977595	43.921785	35.91	2676	3	240	17	1052.55
-93.977595	43.921841	34.41	2679	3	243	16.8	1052.55
-93.977596	43.921897	35.76	2682	3	240	16.6	1052.88
-93.977597	43.921952	36.78	2685	3	238	16.8	1052.88
-93.977597	43.922009	37.18	2688	3	244	16.6	1052.55
-93.977598	43.922066	37.8	2691	3	245	16.8	1052.88
-93.977599	43.922122	37.16	2694	3	245	16.4	1052.88
-93.977599	43.922179	39.53	2697	3	244	16.5	1053.21
-93.977599	43.922235	38.33	2700	3	245	16.6	1052.88
-93.9776	43.922291	35.57	2703	3	245	16.8	1052.88
-93.977599	43.922347	36.89	2706	3	244	16.8	1052.88
-93.9776	43.922403	38.63	2709	3	241	16.7	1053.21
-93.9776	43.92246	39.32	2712	3	245	17	1052.55
-93.9776	43.922517	39.03	2715	3	247	17.1	1052.55
-93.9776	43.922574	39.25	2718	3	245	16.8	1052.55
-93.977601	43.922631	37.69	2721	3	247	17.2	1052.55
-93.9776	43.922688	41.01	2724	3	251	17.1	1052.22
-93.9776	43.922745	40.23	2727	3	248	17.3	1052.22
-93.977599	43.922802	38.44	2730	3	246	17.8	1052.55
-93.9776	43.922859	37.92	2733	3	247	17.9	1052.22
-93.9776	43.922917	38.89	2736	3	250	17.6	1051.57
-93.9776	43.922973	39.9	2739	3	253	17.6	1051.24
-93.977601	43.92303	41.51	2742	3	246	17.7	1051.57
-93.977601	43.923086	43.54	2745	3	251	17.4	1051.9
-93.977602	43.923143	37.45	2748	3	250	17.6	1051.9
-93.977602	43.923199	39.65	2751	3	242	17.8	1052.22
-93.977602	43.923255	40.39	2754	3	243	17.3	1052.22
-93.977601	43.923312	41.85	2757	3	246	17.6	1052.22
-93.977601	43.923369	37.34	2760	3	250	17.1	1052.22
-93.9776	43.923424	40.86	2763	3	242	17.2	1052.55
-93.9776	43.92348	39.38	2766	3	241	17.1	1052.55
-93.977602	43.923536	36.78	2769	3	242	17.3	1052.88
-93.977603	43.923592	37.12	2772	3	244	17	1053.21
-93.977602	43.923649	35.14	2775	3	245	16.8	1053.21
-93.9776	43.923706	37.27	2778	3	247	17.1	1053.21
-93.977601	43.923764	37.74	2781	3	245	17.3	1053.54
-93.9776	43.92382	38.42	2784	3	245	17	1053.21
-93.9776	43.923877	35.28	2787	3	249	17	1053.54
-93.977599	43.923934	34.17	2790	3	245	17	1053.86
-93.977598	43.923989	37.6	2793	3	241	16.8	1054.52
-93.977597	43.924046	34.37	2796	3	248	16.9	1054.85
-93.977596	43.924103	34.65	2799	3	244	16.6	1055.18
-93.977595	43.924161	33.31	2802	3	252	16.9	1055.5
-93.977594	43.924219	35.73	2805	3	251	16.8	1055.83
-93.977593	43.924276	37.36	2808	3	250	17	1055.5
-93.977593	43.924334	37.88	2811	3	254	17	1055.5
-93.977592	43.924394	36.29	2814	3	253	16.7	1055.18
-93.977592	43.924453	38.66	2817	3	259	17.1	1054.52
-93.977591	43.924513	36.83	2820	3	256	17.5	1053.86
-93.977591	43.924572	38.24	2823	3	255	17.1	1052.88
-93.97759	43.924632	37.87	2826	3	259	17.1	1052.22
-93.977591	43.924693	40.98	2829	3	263	16.7	1051.57
-93.977591	43.924753	45.21	2832	3	260	17.2	1050.91
-93.977592	43.924812	42.35	2835	3	260	17.3	1050.26
-93.977593	43.924872	37.58	2838	3	260	17.1	1049.27
-93.977594	43.924932	40.6	2841	3	264	17.1	1048.29
-93.977596	43.924994	43.01	2844	3	269	17.2	1047.3
-93.977597	43.925056	35.82	2847	3	267	17.5	1046.32
-93.977597	43.925116	36.06	2850	3	269	17.5	1045.34
-93.977597	43.925176	39.57	2853	3	256	17.8	1044.35
-93.977596	43.925237	43.08	2856	3	266	17.7	1043.04
-93.977596	43.925297	44.39	2859	3	262	18.1	1041.73
-93.977597	43.925356	41.09	2862	3	262	18.3	1040.09
-93.977598	43.925417	43.63	2865	3	263	18.6	1038.45
-93.977598	43.925478	44.89	2868	3	267	18.3	1037.14
-93.977598	43.925538	45.91	2871	3	263	18.2	1035.82
-93.9776	43.925597	44.78	2874	3	256	17.6	1034.84
-93.977601	43.925656	45.32	2877	3	258	17.5	1033.86
-93.977603	43.925715	48.99	2880	3	254	17.4	1032.87
-93.977605	43.925774	46.25	2883	3	255	17.5	1032.22
-93.977607	43.925833	48.62	2886	3	257	17.3	1031.23
-93.977607	43.925892	45.28	2889	3	256	17.9	1030.58
-93.977608	43.925953	44.14	2892	3	257	17.8	1029.92
-93.97761	43.926013	44.03	2895	3	260	17.9	1028.94
-93.977611	43.926071	32.23	2898	3	260	17.9	1028.28
-93.977611	43.926116	22.06	2901	3	210	17.3	1027.62
-93.977612	43.926142	16.62	2904	3	115	17.6	1026.64
-93.977612	43.92622	30.35	2913	3	146	16.6	1027.95
-93.977614	43.926265	32.37	2916	3	187	16.3	1027.95
-93.977614	43.926315	36.33	2919	3	209	16.3	1028.94
-93.977616	43.92637	41.58	2922	3	232	16.6	1028.94
-93.977617	43.926427	37.07	2925	3	246	16.5	1028.94
-93.97762	43.926483	37.9	2928	3	245	16.8	1029.92
-93.977622	43.92654	35.64	2931	3	250	16.7	1030.25
-93.977623	43.926597	36.87	2934	3	247	16.7	1029.92
-93.977624	43.926655	37.42	2937	3	253	17.3	1029.92
-93.977626	43.926712	36.78	2940	3	253	17.5	1029.92
-93.977626	43.92677	41.25	2943	3	251	17.3	1029.92
-93.977627	43.926827	39.27	2946	3	252	17.3	1029.92
-93.977628	43.926884	37.04	2949	3	252	17.3	1029.92
-93.977628	43.926942	36.63	2952	3	253	17.5	1029.59
-93.977628	43.926999	38.2	2955	3	247	17.6	1029.59
-93.977629	43.927057	36.63	2958	3	251	17.6	1029.59
-93.97763	43.927114	36.11	2961	3	253	17.9	1028.94
-93.97763	43.92717	21.44	2964	3	241	17.9	1028.94
-93.977632	43.927227	7.74	2967	3	245	17.8	1029.26
-93.977511	43.927164	34.73	2985	3	224	17.7	1029.92
-93.977511	43.927113	37.51	2988	3	221	17.9	1029.92
-93.977512	43.927058	35.88	2991	3	238	17.4	1029.92
-93.977513	43.927002	35.62	2994	3	241	17.6	1030.58
-93.977512	43.926947	38.21	2997	3	242	17.6	1030.58
-93.977511	43.92689	34.79	3000	3	248	17.6	1030.25
-93.97751	43.926834	32.41	3003	3	243	17.6	1030.25
-93.97751	43.926777	34.72	3006	3	244	17.8	1030.25
