"year"	"yor"	"loc"	"env"	"rep"	"gen"	"daystoflower"	"plantheight"	"earheight"	"population"	"lodged"	"moisture"	"testweight"	"yield"
2000	2000	"CA"	"2000CA"	"R4"	"31G98"	69	279.4	127	70323.61195	0	11.5	76.34484	11.11575951
2000	2000	"CA"	"2000CA"	"R1"	"1866Bt"	68	269.24	124.46	68171.3274	0	11.4	78.67431	11.25466181
2000	2000	"CA"	"2000CA"	"R2"	"1866Bt"	68	254	119.38	68171.3274	0	11.8	80.63055	9.691194892
2000	2000	"CA"	"2000CA"	"R3"	"1866Bt"	68	264.16	132.08	69607.00745	0	11.9	80.9523	9.754905492
2000	2000	"CA"	"2000CA"	"R4"	"1866Bt"	68	266.7	114.3	65299.9673	0	11.8	78.93171	10.09230352
2000	2000	"CA"	"2000CA"	"R1"	"96204Y"	70	254	114.3	63866.7583	0	12.1	80.3088	10.26801101
2000	2000	"CA"	"2000CA"	"R2"	"96204Y"	69	279.4	129.54	66019.04285	1	11.6	77.02695	10.16629259
2000	2000	"CA"	"2000CA"	"R3"	"96204Y"	69	284.48	124.46	69607.00745	1	11.2	77.68332	10.90703115
2000	2000	"CA"	"2000CA"	"R4"	"96204Y"	70	264.16	114.3	68887.9319	1	11.2	75.73995	8.22390806
2000	2000	"CA"	"2000CA"	"R1"	"2K202Y"	71	241.3	99.06	63866.7583	1	12.5	79.96131	8.390154104
2000	2000	"CA"	"2000CA"	"R2"	"2K202Y"	71	259.08	104.14	68171.3274	0	12.1	79.6653	7.750976332
2000	2000	"CA"	"2000CA"	"R3"	"2K202Y"	71	254	101.6	64583.3628	0	11.8	76.37058	8.50146522
2000	2000	"CA"	"2000CA"	"R4"	"2K202Y"	71	256.54	91.44	64583.3628	7	12.3	78.6357	9.396279184
2000	2000	"CA"	"2000CA"	"R1"	"2K104Y"	69	266.7	127	66019.04285	7	11.8	79.24059	9.731985376
2000	2000	"CA"	"2000CA"	"R2"	"2K104Y"	69	246.38	106.68	64583.3628	5	11.9	78.28821	8.267731784
2000	2000	"CA"	"2000CA"	"R3"	"2K104Y"	69	254	124.46	67454.7229	1	12.1	79.31781	9.6582318
2000	2000	"CA"	"2000CA"	"R4"	"2K104Y"	69	251.46	119.38	73911.57655	4	11.8	77.64471	10.3438464
2000	2000	"CA"	"2000CA"	"R1"	"2K206Y"	72	271.78	104.14	69607.00745	10	11.6	77.94072	9.00793466
2000	2000	"CA"	"2000CA"	"R2"	"2K206Y"	69	254	104.14	64583.3628	6	11.9	80.3088	8.481640516
2000	2000	"CA"	"2000CA"	"R3"	"2K206Y"	70	241.3	99.06	63147.68275	1	11.9	78.03081	9.82960358
2000	2000	"CA"	"2000CA"	"R4"	"2K206Y"	68	256.54	104.14	71759.292	15	11.5	76.67946	8.547436076
2000	2000	"CA"	"2000CA"	"R1"	"2K105Y"	73	271.78	132.08	66735.64735	4	12.8	73.19169	8.8083594
2000	2000	"CA"	"2000CA"	"R2"	"2K105Y"	74	284.48	134.62	63866.7583	3	12.4	78.67431	10.87780215
2000	2000	"CA"	"2000CA"	"R3"	"2K105Y"	74	276.86	144.78	70323.61195	8	12.5	77.64471	10.30559178
2000	2000	"CA"	"2000CA"	"R4"	"2K105Y"	73	274.32	142.24	68887.9319	6	12	77.32296	10.28986729
2000	2000	"CA"	"2000CA"	"R1"	"DK679"	68	259.08	119.38	63866.7583	0	12.1	77.05269	10.70501988
2000	2000	"CA"	"2000CA"	"R2"	"DK679"	67	261.62	127	70323.61195	8	11.1	72.21357	9.555684424
2000	2000	"CA"	"2000CA"	"R3"	"DK679"	68	274.32	121.92	69607.00745	1	11.8	79.33068	10.08210605
2000	2000	"CA"	"2000CA"	"R4"	"DK679"	69	264.16	111.76	68171.3274	0	11.2	76.20327	10.21229359
2000	2000	"CA"	"2000CA"	"R1"	"DK687"	NA	269.24	114.3	62431.07825	1	11.8	78.03081	10.07190796
2000	2000	"CA"	"2000CA"	"R2"	"DK687"	69	271.78	121.92	63147.68275	0	11.7	76.98834	10.6312236
2000	2000	"CA"	"2000CA"	"R3"	"DK687"	70	261.62	121.92	63147.68275	0	11.5	77.56749	10.43360205
2000	2000	"CA"	"2000CA"	"R4"	"DK687"	69	274.32	132.08	65299.9673	0	11.1	76.71807	10.44992377
2000	2000	"CA"	"2000CA"	"R1"	"3223"	71	279.4	134.62	66735.64735	2	10.7	76.37058	9.251076164
2000	2000	"CA"	"2000CA"	"R2"	"3223"	71	261.62	127	71042.6875	0	10.8	76.0617	10.77739814
2000	2000	"CA"	"2000CA"	"R3"	"3223"	71	279.4	129.54	70323.61195	0	11.4	75.43107	8.68002132
2000	2000	"CA"	"2000CA"	"R4"	"3223"	71	266.7	137.16	67454.7229	0	11.7	77.63184	10.389605
2000	2000	"CA"	"2000CA"	"R1"	"W2535"	69	264.16	114.3	68171.3274	0	11.2	73.93815	10.14042464
2000	2000	"CA"	"2000CA"	"R2"	"W2535"	68	274.32	119.38	68887.9319	1	10.6	76.73094	9.402699856
2000	2000	"CA"	"2000CA"	"R3"	"W2535"	68	266.7	114.3	66735.64735	0	11.3	76.34484	9.845269668
2000	2000	"CA"	"2000CA"	"R4"	"W2535"	68	271.78	106.68	60278.7937	0	11.2	75.58551	9.95219546
2000	2000	"CC"	"2000CC"	"R1"	"F3175"	61	210.82	81.28	41716.2661	0	11	73.15308	3.592945
2000	2000	"CC"	"2000CC"	"R2"	"F3175"	58	208.28	71.12	50987.6457	0	11.4	74.49156	4.881795052
2000	2000	"CC"	"2000CC"	"R3"	"F3175"	56	208.28	68.58	54849.89685	2	11.2	73.8738	6.26339254
2000	2000	"CC"	"2000CC"	"R4"	"F3175"	57	218.44	76.2	50214.20705	0	11.1	73.16595	5.868400008
2000	2000	"CC"	"2000CC"	"R1"	"F3190"	58	213.36	71.12	57938.70935	4	10.6	71.47998	4.332395532
2000	2000	"CC"	"2000CC"	"R2"	"F3190"	58	213.36	76.2	54849.89685	1	11.1	71.05527	4.463082332
2000	2000	"CC"	"2000CC"	"R3"	"F3190"	56	208.28	76.2	57167.74175	1	10.4	70.10289	4.7956278
2000	2000	"CC"	"2000CC"	"R4"	"F3190"	58	213.36	73.66	54076.4582	0	11.3	70.34742	4.088702016
2000	2000	"CC"	"2000CC"	"R1"	"8251IT"	65	208.28	58.42	57167.74175	0	11.2	71.38989	4.248053876
2000	2000	"CC"	"2000CC"	"R2"	"8251IT"	63	195.58	63.5	50214.20705	0	11	72.12348	5.04415566
2000	2000	"CC"	"2000CC"	"R3"	"8251IT"	59	208.28	81.28	47125.39455	0	11.3	70.69491	4.563447408
2000	2000	"CC"	"2000CC"	"R4"	"8251IT"	58	203.2	78.74	49440.7684	0	10.9	73.84806	6.214313712
2000	2000	"CC"	"2000CC"	"R1"	"9909"	65	213.36	71.12	44034.111	0	11.4	74.14407	3.532684632
2000	2000	"CC"	"2000CC"	"R2"	"9909"	64	213.36	81.28	52532.05195	0	11.8	73.78371	4.387685908
2000	2000	"CC"	"2000CC"	"R3"	"9909"	64	203.2	68.58	49440.7684	1	11.8	73.78371	4.416961384
2000	2000	"CC"	"2000CC"	"R4"	"9909"	59	190.5	68.58	52532.05195	0	11	73.17882	4.512414244
2000	2000	"CC"	"2000CC"	"R1"	"8349RR"	57	172.72	53.34	54076.4582	1	11.4	69.99993	2.801150668
2000	2000	"CC"	"2000CC"	"R2"	"8349RR"	57	177.8	68.58	48669.8008	0	10.8	72.13635	3.419672892
2000	2000	"CC"	"2000CC"	"R3"	"8349RR"	58	170.18	68.58	49440.7684	0	10.6	72.12348	4.035656112
2000	2000	"CC"	"2000CC"	"R4"	"8349RR"	56	180.34	55.88	42489.70475	0	10.7	71.78886	3.72732444
2000	2000	"CC"	"2000CC"	"R1"	"TR1106"	58	205.74	63.5	54849.89685	0	11.2	72.08487	3.842775332
2000	2000	"CC"	"2000CC"	"R2"	"TR1106"	57	203.2	63.5	47896.36215	0	10.7	71.44137	4.04966742
2000	2000	"CC"	"2000CC"	"R3"	"TR1106"	59	203.2	66.04	46351.9559	1	10.6	69.38217	3.750044852
2000	2000	"CC"	"2000CC"	"R4"	"TR1106"	59	195.58	60.96	54076.4582	0	NA	69.72966	NA
2000	2000	"CC"	"2000CC"	"R1"	"TR1167CL"	61	198.12	66.04	57938.70935	0	10.6	71.11962	4.339814096
2000	2000	"CC"	"2000CC"	"R2"	"TR1167CL"	58	205.74	78.74	58712.148	0	10.9	70.74639	4.291979964
2000	2000	"CC"	"2000CC"	"R3"	"TR1167CL"	56	200.66	73.66	56394.3031	0	11.2	73.4877	5.72916236
2000	2000	"CC"	"2000CC"	"R4"	"TR1167CL"	62	203.2	66.04	54076.4582	0	10.8	71.8146	4.837134832
2000	2000	"CC"	"2000CC"	"R1"	"TR1157"	58	220.98	66.04	52532.05195	0	10.3	68.32683	3.375572848
2000	2000	"CC"	"2000CC"	"R2"	"TR1157"	63	203.2	71.12	50214.20705	0	10.6	71.47998	4.299012308
2000	2000	"CC"	"2000CC"	"R3"	"TR1157"	58	193.04	76.2	53305.4906	0	10.8	71.09388	4.833434028
2000	2000	"CC"	"2000CC"	"R4"	"TR1157"	58	203.2	66.04	53305.4906	0	10.7	70.06428	4.738815152
2000	2000	"CC"	"2000CC"	"R1"	"TR702"	63	203.2	76.2	48669.8008	0	NA	69.42078	NA
2000	2000	"CC"	"2000CC"	"R2"	"TR702"	64	193.04	66.04	56394.3031	0	10.9	72.85707	5.61173578
2000	2000	"CC"	"2000CC"	"R3"	"TR702"	59	205.74	68.58	57938.70935	1	11	73.20456	6.137178984
2000	2000	"CC"	"2000CC"	"R4"	"TR702"	63	205.74	68.58	57167.74175	0	10.8	73.53918	5.858595672
2000	2000	"CC"	"2000CC"	"R1"	"RX897"	62	193.04	60.96	51758.6133	0	10.9	71.4285	4.291979964
2000	2000	"CC"	"2000CC"	"R2"	"RX897"	57	200.66	83.82	53305.4906	0	10.9	72.14922	5.567374488
2000	2000	"CC"	"2000CC"	"R3"	"RX897"	62	205.74	76.2	53305.4906	0	10.9	71.4285	5.608039372
2000	2000	"CC"	"2000CC"	"R4"	"RX897"	60	210.82	73.66	52532.05195	0	10.9	74.18268	5.41580606
2000	2000	"CC"	"2000CC"	"R1"	"RX889"	58	152.4	48.26	51758.6133	1	11	71.80173	2.625472064
2000	2000	"CC"	"2000CC"	"R2"	"RX889"	57	180.34	60.96	50214.20705	0	10.8	71.77599	3.619523844
2000	2000	"CC"	"2000CC"	"R3"	"RX889"	58	180.34	63.5	50987.6457	0	11.1	73.16595	4.03152764
2000	2000	"CC"	"2000CC"	"R4"	"RX889"	58	185.42	58.42	50214.20705	0	10.9	70.41177	3.74855084
2000	2000	"CC"	"2000CC"	"R1"	"DK679BtY"	64	208.28	88.9	49440.7684	0	10.9	72.49671	4.35482518
2000	2000	"CC"	"2000CC"	"R2"	"DK679BtY"	58	220.98	76.2	52532.05195	0	11.5	73.11447	4.824878784
2000	2000	"CC"	"2000CC"	"R3"	"DK679BtY"	58	220.98	83.82	50214.20705	0	11.4	74.14407	5.444230596
2000	2000	"CC"	"2000CC"	"R4"	"DK679BtY"	57	215.9	76.2	47896.36215	1	11.4	74.22129	4.742105244
2000	2000	"CC"	"2000CC"	"R1"	"DK687"	65	205.74	81.28	54076.4582	0	11.1	73.19169	6.012250944
2000	2000	"CC"	"2000CC"	"R2"	"DK687"	58	198.12	66.04	46351.9559	0	11.4	75.21228	5.521428124
2000	2000	"CC"	"2000CC"	"R3"	"DK687"	56	198.12	63.5	52532.05195	0	11.2	73.50057	5.508101336
2000	2000	"CC"	"2000CC"	"R4"	"DK687"	59	198.12	76.2	47896.36215	0	11.6	75.55977	6.09580446
2000	2000	"CC"	"2000CC"	"R1"	"DK668"	57	193.04	76.2	48669.8008	0	11.4	70.69491	4.628147736
2000	2000	"CC"	"2000CC"	"R2"	"DK668"	64	203.2	71.12	53305.4906	0	10.9	71.09388	5.707852436
2000	2000	"CC"	"2000CC"	"R3"	"DK668"	58	190.5	71.12	54076.4582	0	11	71.45424	4.146842256
2000	2000	"CC"	"2000CC"	"R4"	"DK668"	58	190.5	73.66	50214.20705	0	11.1	72.4581	5.706105968
2000	2000	"CC"	"2000CC"	"R1"	"7237"	62	198.12	73.66	54076.4582	0	11	72.47097	5.14754958
2000	2000	"CC"	"2000CC"	"R2"	"7237"	58	223.52	76.2	52532.05195	0	10.9	74.91627	5.286417964
2000	2000	"CC"	"2000CC"	"R3"	"7237"	66	208.28	76.2	49440.7684	0	10.9	72.13635	4.909344784
2000	2000	"CC"	"2000CC"	"R4"	"7237"	58	203.2	76.2	50987.6457	0	11	74.19555	5.007228632
2000	2000	"CC"	"2000CC"	"R1"	"6959"	57	198.12	78.74	51758.6133	0	10.7	69.38217	3.62358198
2000	2000	"CC"	"2000CC"	"R2"	"6959"	60	195.58	81.28	49440.7684	3	11.1	72.48384	3.529892544
2000	2000	"CC"	"2000CC"	"R3"	"6959"	58	200.66	76.2	57167.74175	0	11.2	71.38989	5.091769992
2000	2000	"CC"	"2000CC"	"R4"	"6959"	59	190.5	60.96	51758.6133	0	11.3	72.79272	4.114463204
2000	2000	"CC"	"2000CC"	"R1"	"31B13"	61	213.36	78.74	53305.4906	0	11.3	74.55591	4.677533656
2000	2000	"CC"	"2000CC"	"R2"	"31B13"	57	187.96	78.74	52532.05195	0	11.6	73.78371	3.645745984
2000	2000	"CC"	"2000CC"	"R3"	"31B13"	58	218.44	81.28	52532.05195	0	11.7	73.78371	4.00065516
2000	2000	"CC"	"2000CC"	"R4"	"31B13"	57	218.44	76.2	50214.20705	0	11.5	74.5173	4.84691028
2000	2000	"CC"	"2000CC"	"R1"	"3223"	62	218.44	81.28	55620.86445	2	11.2	74.18268	4.358584388
2000	2000	"CC"	"2000CC"	"R2"	"3223"	63	203.2	78.74	56394.3031	3	11.7	73.08873	4.542868476
2000	2000	"CC"	"2000CC"	"R3"	"3223"	59	228.6	86.36	57938.70935	0	11.4	75.21228	4.378176104
2000	2000	"CC"	"2000CC"	"R4"	"3223"	57	213.36	83.82	47896.36215	0	11.9	74.86479	4.963904796
2000	2000	"CC"	"2000CC"	"R1"	"31R88"	63	218.44	66.04	55620.86445	0	11.1	74.14407	3.124157444
2000	2000	"CC"	"2000CC"	"R2"	"31R88"	57	215.9	71.12	58712.148	0	11.4	74.89053	5.032513168
2000	2000	"CC"	"2000CC"	"R3"	"31R88"	59	223.52	73.66	52532.05195	1	11.3	74.91627	5.715350128
2000	2000	"CC"	"2000CC"	"R4"	"31R88"	58	220.98	66.04	53305.4906	0	11.3	73.16595	5.61230412
2000	2000	"CC"	"2000CC"	"R1"	"33K81"	56	185.42	63.5	49440.7684	0	11.6	74.49156	3.76678168
2000	2000	"CC"	"2000CC"	"R2"	"33K81"	58	187.96	55.88	49440.7684	0	10.8	73.53918	4.28199288
2000	2000	"CC"	"2000CC"	"R3"	"33K81"	56	187.96	63.5	52532.05195	0	11.6	73.43622	3.645745984
2000	2000	"CC"	"2000CC"	"R4"	"33K81"	58	193.04	66.04	55620.86445	0	10.9	74.56878	4.255012116
2000	2000	"CC"	"2000CC"	"R1"	"1866Bt"	58	220.98	71.12	47125.39455	0	10.9	72.12348	4.587723376
2000	2000	"CC"	"2000CC"	"R2"	"1866Bt"	56	220.98	73.66	51758.6133	2	10.9	72.13635	4.657962664
2000	2000	"CC"	"2000CC"	"R3"	"1866Bt"	57	213.36	78.74	55620.86445	1	11.1	73.52631	4.588490792
2000	2000	"CC"	"2000CC"	"R4"	"1866Bt"	57	223.52	76.2	51758.6133	1	11.5	72.40662	4.490735684
2000	2000	"CC"	"2000CC"	"R1"	"2K208Y"	66	223.52	66.04	55620.86445	1	NA	NA	NA
2000	2000	"CC"	"2000CC"	"R2"	"2K208Y"	64	226.06	83.82	54076.4582	1	11.4	73.8738	4.72372494
2000	2000	"CC"	"2000CC"	"R3"	"2K208Y"	58	223.52	83.82	57938.70935	0	11.1	72.81846	5.171273536
2000	2000	"CC"	"2000CC"	"R4"	"2K208Y"	64	215.9	73.66	52532.05195	0	10.9	72.83133	4.384399584
2000	2000	"CC"	"2000CC"	"R1"	"2K216Y"	56	190.5	68.58	50987.6457	2	11	76.29336	4.220695056
2000	2000	"CC"	"2000CC"	"R2"	"2K216Y"	56	187.96	66.04	59485.58665	0	11.4	74.87766	4.209077684
2000	2000	"CC"	"2000CC"	"R3"	"2K216Y"	56	185.42	71.12	55620.86445	1	11.4	74.18268	4.330387816
2000	2000	"CC"	"2000CC"	"R4"	"2K216Y"	57	177.8	66.04	54076.4582	0	NA	75.21228	NA
2000	2000	"CC"	"2000CC"	"R1"	"2K207Y"	65	215.9	63.5	55620.86445	0	10.8	71.78886	3.234625784
2000	2000	"CC"	"2000CC"	"R2"	"2K207Y"	64	203.2	66.04	61029.9929	0	11.5	69.99993	3.969325496
2000	2000	"CC"	"2000CC"	"R3"	"2K207Y"	62	203.2	63.5	63347.8378	0	11	71.78886	4.704432152
2000	2000	"CC"	"2000CC"	"R4"	"2K207Y"	62	205.74	60.96	58712.148	0	11.3	72.11061	4.184387236
2000	2000	"CC"	"2000CC"	"R1"	"96204Y"	64	195.58	78.74	56394.3031	13	11.1	72.4581	2.781127516
2000	2000	"CC"	"2000CC"	"R2"	"96204Y"	58	210.82	68.58	54076.4582	9	11.3	73.11447	3.87156976
2000	2000	"CC"	"2000CC"	"R3"	"96204Y"	59	195.58	73.66	51758.6133	7	11	72.48384	4.704432152
2000	2000	"CC"	"2000CC"	"R4"	"96204Y"	59	200.66	68.58	60256.55425	8	11.2	71.37702	3.993833824
2000	2000	"CC"	"2000CC"	"R1"	"2K102Y"	56	190.5	63.5	54076.4582	2	10.9	73.50057	5.334476292
2000	2000	"CC"	"2000CC"	"R2"	"2K102Y"	55	185.42	71.12	57167.74175	0	11.2	73.84806	5.235459532
2000	2000	"CC"	"2000CC"	"R3"	"2K102Y"	57	187.96	66.04	55620.86445	1	11.4	74.55591	4.89282336
2000	2000	"CC"	"2000CC"	"R4"	"2K102Y"	55	185.42	76.2	51758.6133	2	11	75.59838	4.948146392
2000	2000	"CC"	"2000CC"	"R1"	"DK679"	57	213.36	76.2	54076.4582	0	11	71.08101	4.922297912
2000	2000	"CC"	"2000CC"	"R2"	"DK679"	63	213.36	78.74	52532.05195	0	11	72.79272	5.690368288
2000	2000	"CC"	"2000CC"	"R3"	"DK679"	60	218.44	78.74	53305.4906	0	11.3	72.4581	3.981975928
2000	2000	"CC"	"2000CC"	"R4"	"DK679"	61	205.74	71.12	57938.70935	0	11.4	74.89053	5.29351248
2000	2000	"CC"	"2000CC"	"R1"	"3237"	64	160.02	50.8	57938.70935	0	11.5	73.46196	3.429555728
2000	2000	"CC"	"2000CC"	"R2"	"3237"	58	185.42	55.88	55620.86445	0	NA	NA	NA
2000	2000	"CC"	"2000CC"	"R3"	"3237"	57	190.5	60.96	49440.7684	0	10.8	73.16595	4.652087724
2000	2000	"CC"	"2000CC"	"R4"	"3237"	58	187.96	66.04	53305.4906	0	11.8	73.08873	3.798513892
2000	2000	"CC"	"2000CC"	"R1"	"DK679"	63	198.12	73.66	54849.89685	0	10.8	73.88667	4.56326466
2000	2000	"CC"	"2000CC"	"R2"	"DK679"	58	210.82	78.74	50987.6457	0	10.8	73.53918	5.040686588
2000	2000	"CC"	"2000CC"	"R3"	"DK679"	58	218.44	76.2	53305.4906	2	11	74.19555	5.923005236
2000	2000	"CC"	"2000CC"	"R4"	"DK679"	57	210.82	66.04	54076.4582	0	11	73.84806	4.490258404
2000	2000	"CC"	"2000CC"	"R1"	"3237"	61	182.88	55.88	53305.4906	0	11	74.18268	4.087760016
2000	2000	"CC"	"2000CC"	"R2"	"3237"	59	180.34	73.66	52532.05195	0	11.3	73.83519	4.795299984
2000	2000	"CC"	"2000CC"	"R3"	"3237"	58	185.42	63.5	57167.74175	0	10.9	74.58165	5.2346626
2000	2000	"CC"	"2000CC"	"R4"	"3237"	58	180.34	66.04	45578.51725	0	11.2	73.83519	4.159629592
2000	2000	"CS"	"2000CS"	"R1"	"F3175"	78	NA	NA	NA	NA	11	77.94072	3.777964476
2000	2000	"CS"	"2000CS"	"R2"	"F3175"	77	NA	NA	NA	NA	11	74.23416	2.895949152
2000	2000	"CS"	"2000CS"	"R3"	"F3175"	80	NA	NA	NA	NA	11.1	77.55462	3.837348784
2000	2000	"CS"	"2000CS"	"R4"	"F3175"	79	NA	NA	NA	NA	10.8	77.64471	3.398477892
2000	2000	"CS"	"2000CS"	"R1"	"F3190"	78	NA	NA	NA	NA	10.3	73.21743	5.269511576
2000	2000	"CS"	"2000CS"	"R2"	"F3190"	79	NA	NA	NA	NA	10.2	71.82747	4.177789468
2000	2000	"CS"	"2000CS"	"R3"	"F3190"	80	NA	NA	NA	NA	10.8	75.89439	3.354277996
2000	2000	"CS"	"2000CS"	"R4"	"F3190"	79	NA	NA	NA	NA	10.7	76.9626	5.58034206
2000	2000	"CS"	"2000CS"	"R1"	"HY9646"	81	NA	NA	NA	NA	10.5	77.29722	5.430228708
2000	2000	"CS"	"2000CS"	"R2"	"HY9646"	81	NA	NA	NA	NA	10.5	75.21228	2.68062114
2000	2000	"CS"	"2000CS"	"R3"	"HY9646"	82	NA	NA	NA	NA	10.9	74.20842	4.532764584
2000	2000	"CS"	"2000CS"	"R4"	"HY9646"	82	NA	NA	NA	NA	10.8	74.20842	5.343271432
2000	2000	"CS"	"2000CS"	"R1"	"8251IT"	80	NA	NA	NA	NA	10.6	77.64471	4.508649384
2000	2000	"CS"	"2000CS"	"R2"	"8251IT"	81	NA	NA	NA	NA	10.4	74.5173	6.659708896
2000	2000	"CS"	"2000CS"	"R3"	"8251IT"	82	NA	NA	NA	NA	10.3	72.86994	6.94370494
2000	2000	"CS"	"2000CS"	"R4"	"8251IT"	81	NA	NA	NA	NA	10.9	76.1904	5.989724584
2000	2000	"CS"	"2000CS"	"R1"	"2888IMI"	77	NA	NA	NA	NA	10.7	79.34355	5.098514712
2000	2000	"CS"	"2000CS"	"R2"	"2888IMI"	78	NA	NA	NA	NA	10.8	77.92785	4.189163804
2000	2000	"CS"	"2000CS"	"R3"	"2888IMI"	79	NA	NA	NA	NA	10.7	73.89954	5.998252824
2000	2000	"CS"	"2000CS"	"R4"	"2888IMI"	78	NA	NA	NA	NA	11	77.22	4.60607856
2000	2000	"CS"	"2000CS"	"R1"	"8460"	81	NA	NA	NA	NA	10.8	77.64471	6.246912564
2000	2000	"CS"	"2000CS"	"R2"	"8460"	82	NA	NA	NA	NA	11	76.9626	5.840899888
2000	2000	"CS"	"2000CS"	"R3"	"8460"	82	NA	NA	NA	NA	11.4	78.66144	6.682943012
2000	2000	"CS"	"2000CS"	"R4"	"8460"	83	NA	NA	NA	NA	11.3	77.29722	5.542847948
2000	2000	"CS"	"2000CS"	"R1"	"TR1106"	79	NA	NA	NA	NA	10.7	75.26376	3.441620236
2000	2000	"CS"	"2000CS"	"R2"	"TR1106"	79	NA	NA	NA	NA	10.7	75.933	2.92046062
2000	2000	"CS"	"2000CS"	"R3"	"TR1106"	78	NA	NA	NA	NA	10.2	71.49285	2.580835708
2000	2000	"CS"	"2000CS"	"R4"	"TR1106"	80	NA	NA	NA	NA	11	71.8146	2.195237428
2000	2000	"CS"	"2000CS"	"R1"	"TR1167CL"	80	NA	NA	NA	NA	11.4	77.51601	5.009768264
2000	2000	"CS"	"2000CS"	"R2"	"TR1167CL"	80	NA	NA	NA	NA	11	74.19555	4.326773676
2000	2000	"CS"	"2000CS"	"R3"	"TR1167CL"	81	NA	NA	NA	NA	11.2	74.19555	3.862367048
2000	2000	"CS"	"2000CS"	"R4"	"TR1167CL"	81	NA	NA	NA	NA	10.5	71.82747	3.86817542
2000	2000	"CS"	"2000CS"	"R1"	"TR1157"	82	NA	NA	NA	NA	10	70.83648	3.904650916
2000	2000	"CS"	"2000CS"	"R2"	"TR1157"	81	NA	NA	NA	NA	10.2	71.13249	5.621474804
2000	2000	"CS"	"2000CS"	"R3"	"TR1157"	81	NA	NA	NA	NA	10.6	75.18654	4.695689764
2000	2000	"CS"	"2000CS"	"R4"	"TR1157"	82	NA	NA	NA	NA	10.2	71.8146	6.283988428
2000	2000	"CS"	"2000CS"	"R1"	"TR702"	81	NA	NA	NA	NA	11	75.22515	4.659979172
2000	2000	"CS"	"2000CS"	"R2"	"TR702"	82	NA	NA	NA	NA	NA	NA	NA
2000	2000	"CS"	"2000CS"	"R3"	"TR702"	82	NA	NA	NA	NA	10.5	74.54304	6.129949448
2000	2000	"CS"	"2000CS"	"R4"	"TR702"	81	NA	NA	NA	NA	11.1	75.22515	3.533885368
2000	2000	"CS"	"2000CS"	"R1"	"RX897"	80	NA	NA	NA	NA	10.5	78.95745	5.307038344
2000	2000	"CS"	"2000CS"	"R2"	"RX897"	81	NA	NA	NA	NA	10.8	76.1904	4.709740008
2000	2000	"CS"	"2000CS"	"R3"	"RX897"	80	NA	NA	NA	NA	10.4	73.83519	5.515225996
2000	2000	"CS"	"2000CS"	"R4"	"RX897"	80	NA	NA	NA	NA	11	77.56749	6.090803696
2000	2000	"CS"	"2000CS"	"R1"	"RX889"	78	NA	NA	NA	NA	11.1	76.28049	3.161897104
2000	2000	"CS"	"2000CS"	"R2"	"RX889"	80	NA	NA	NA	NA	11.3	75.90726	3.8042984
2000	2000	"CS"	"2000CS"	"R3"	"RX889"	81	NA	NA	NA	NA	10.9	76.5765	3.782209128
2000	2000	"CS"	"2000CS"	"R4"	"RX889"	80	NA	NA	NA	NA	10.9	78.32682	4.145222644
2000	2000	"CS"	"2000CS"	"R1"	"DK679BtY"	79	NA	NA	NA	NA	11.7	73.8738	4.798343272
2000	2000	"CS"	"2000CS"	"R2"	"DK679BtY"	79	NA	NA	NA	NA	11.2	75.55977	3.886812576
2000	2000	"CS"	"2000CS"	"R3"	"DK679BtY"	78	NA	NA	NA	NA	11.6	73.88667	4.273269332
2000	2000	"CS"	"2000CS"	"R4"	"DK679BtY"	78	NA	NA	NA	NA	11.4	75.22515	3.478057424
2000	2000	"CS"	"2000CS"	"R1"	"DK687"	81	NA	NA	NA	NA	10.8	78.32682	5.883492104
2000	2000	"CS"	"2000CS"	"R2"	"DK687"	84	NA	NA	NA	NA	10.6	77.94072	5.059925368
2000	2000	"CS"	"2000CS"	"R3"	"DK687"	83	NA	NA	NA	NA	11.3	74.19555	5.835862072
2000	2000	"CS"	"2000CS"	"R4"	"DK687"	82	NA	NA	NA	NA	10.6	73.83519	5.1928221
2000	2000	"CS"	"2000CS"	"R1"	"DK668"	79	NA	NA	NA	NA	10.9	78.28821	5.121435456
2000	2000	"CS"	"2000CS"	"R2"	"DK668"	80	NA	NA	NA	NA	10.4	73.50057	5.446162324
2000	2000	"CS"	"2000CS"	"R3"	"DK668"	81	NA	NA	NA	NA	10.8	76.87251	5.849114128
2000	2000	"CS"	"2000CS"	"R4"	"DK668"	79	NA	NA	NA	NA	10.4	73.86093	4.938050664
2000	2000	"CS"	"2000CS"	"R1"	"DK697"	80	NA	NA	NA	NA	10.5	73.83519	3.784405872
2000	2000	"CS"	"2000CS"	"R2"	"DK697"	81	NA	NA	NA	NA	10.7	77.64471	5.123097772
2000	2000	"CS"	"2000CS"	"R3"	"DK697"	82	NA	NA	NA	NA	10.7	77.97933	5.998252824
2000	2000	"CS"	"2000CS"	"R4"	"DK697"	82	NA	NA	NA	NA	10.6	75.59838	2.26416922
2000	2000	"CS"	"2000CS"	"R1"	"7237"	78	NA	NA	NA	NA	10.7	79.63956	4.00702936
2000	2000	"CS"	"2000CS"	"R2"	"7237"	78	NA	NA	NA	NA	10.9	78.66144	4.238429148
2000	2000	"CS"	"2000CS"	"R3"	"7237"	79	NA	NA	NA	NA	10.8	78.66144	4.955294916
