"gen"	"year"	"loc"	"block"	"yield"
1828	2016	"Yolo2"	"B2"	7172
1828	2016	"Yolo2"	"B3"	7914
1828	2016	"Yolo2"	"B4"	6942
1829	2016	"Yolo2"	"B1"	5109
1829	2016	"Yolo2"	"B2"	5374
1829	2016	"Yolo2"	"B3"	7729
1829	2016	"Yolo2"	"B4"	7377
1830	2016	"Yolo2"	"B1"	7599
1830	2016	"Yolo2"	"B2"	7637
1830	2016	"Yolo2"	"B3"	6992
1830	2016	"Yolo2"	"B4"	4299
1831	2016	"Yolo2"	"B1"	8424
1831	2016	"Yolo2"	"B2"	7534
1831	2016	"Yolo2"	"B3"	6947
1831	2016	"Yolo2"	"B4"	7170
20	2016	"Yolo2"	"B1"	5871
20	2016	"Yolo2"	"B2"	7561
20	2016	"Yolo2"	"B3"	6425
20	2016	"Yolo2"	"B4"	6746
112	2011	"Yolo2"	"B3"	3106
112	2011	"Yolo2"	"B4"	3514
1340	2011	"Yolo2"	"B3"	5469
1340	2011	"Yolo2"	"B4"	6326
1361	2011	"Yolo2"	"B3"	3354
1361	2011	"Yolo2"	"B4"	4510
1424	2011	"Yolo2"	"B3"	3807
1424	2011	"Yolo2"	"B4"	3944
1478	2011	"Yolo2"	"B3"	3840
1478	2011	"Yolo2"	"B4"	5554
1495	2011	"Yolo2"	"B3"	5681
1495	2011	"Yolo2"	"B4"	7333
1521	2011	"Yolo2"	"B3"	6733
1521	2011	"Yolo2"	"B4"	6163
1522	2011	"Yolo2"	"B3"	6121
1522	2011	"Yolo2"	"B4"	6795
1523	2011	"Yolo2"	"B3"	4715
1523	2011	"Yolo2"	"B4"	6014
1548	2011	"Yolo2"	"B3"	5800
1548	2011	"Yolo2"	"B4"	6621
1590	2011	"Yolo2"	"B3"	5432
1590	2011	"Yolo2"	"B4"	5874
1650	2011	"Yolo2"	"B3"	4164
1650	2011	"Yolo2"	"B4"	4677
1657	2011	"Yolo2"	"B3"	3931
1657	2011	"Yolo2"	"B4"	4602
1667	2011	"Yolo2"	"B3"	6382
1667	2011	"Yolo2"	"B4"	5631
1680	2011	"Yolo2"	"B3"	5093
1680	2011	"Yolo2"	"B4"	5763
1684	2011	"Yolo2"	"B3"	3572
1684	2011	"Yolo2"	"B4"	4254
1686	2011	"Yolo2"	"B3"	5244
1686	2011	"Yolo2"	"B4"	5787
1688	2011	"Yolo2"	"B3"	6018
1688	2011	"Yolo2"	"B4"	6879
20	2011	"Yolo2"	"B3"	5973
20	2011	"Yolo2"	"B4"	6500
788	2011	"Yolo2"	"B3"	5454
788	2011	"Yolo2"	"B4"	5772
1650	2012	"Yolo2"	"B1"	7556
1650	2012	"Yolo2"	"B2"	6946
1650	2012	"Yolo2"	"B3"	6565
1650	2012	"Yolo2"	"B4"	6421
1667	2012	"Yolo2"	"B1"	4767
1667	2012	"Yolo2"	"B2"	3746
1667	2012	"Yolo2"	"B3"	4909
1667	2012	"Yolo2"	"B4"	5018
1680	2012	"Yolo2"	"B1"	5453
1680	2012	"Yolo2"	"B2"	6677
1680	2012	"Yolo2"	"B3"	6963
1680	2012	"Yolo2"	"B4"	7126
1684	2012	"Yolo2"	"B1"	5790
1684	2012	"Yolo2"	"B2"	6489
1684	2012	"Yolo2"	"B3"	6899
1684	2012	"Yolo2"	"B4"	6418
1716	2012	"Yolo2"	"B1"	5565
1716	2012	"Yolo2"	"B2"	5584
1716	2012	"Yolo2"	"B3"	6219
1716	2012	"Yolo2"	"B4"	6392
1723	2012	"Yolo2"	"B1"	7266
1723	2012	"Yolo2"	"B2"	8425
1723	2012	"Yolo2"	"B3"	8384
1723	2012	"Yolo2"	"B4"	7610
1729	2012	"Yolo2"	"B1"	6549
1729	2012	"Yolo2"	"B2"	6763
1729	2012	"Yolo2"	"B3"	7140
1729	2012	"Yolo2"	"B4"	6619
1730	2012	"Yolo2"	"B1"	6524
1730	2012	"Yolo2"	"B2"	6724
1730	2012	"Yolo2"	"B3"	7132
1730	2012	"Yolo2"	"B4"	7321
1731	2012	"Yolo2"	"B1"	4725
1731	2012	"Yolo2"	"B2"	6386
1731	2012	"Yolo2"	"B3"	6945
1731	2012	"Yolo2"	"B4"	6055
1732	2012	"Yolo2"	"B1"	6232
1732	2012	"Yolo2"	"B2"	7931
1732	2012	"Yolo2"	"B3"	6999
1732	2012	"Yolo2"	"B4"	6393
788	2012	"Yolo2"	"B1"	5395
788	2012	"Yolo2"	"B2"	5852
788	2012	"Yolo2"	"B3"	6442
788	2012	"Yolo2"	"B4"	5507
112	2013	"Colusa"	"B1"	4533
112	2013	"Colusa"	"B2"	4105
112	2013	"Colusa"	"B3"	3602
112	2013	"Colusa"	"B4"	5385
1340	2013	"Colusa"	"B1"	2071
1340	2013	"Colusa"	"B2"	1483
1340	2013	"Colusa"	"B3"	1861
1340	2013	"Colusa"	"B4"	2324
1419	2013	"Colusa"	"B1"	3094
1419	2013	"Colusa"	"B2"	3062
1419	2013	"Colusa"	"B3"	3151
1419	2013	"Colusa"	"B4"	4179
1424	2013	"Colusa"	"B1"	5123
1424	2013	"Colusa"	"B2"	5092
1424	2013	"Colusa"	"B3"	4512
1424	2013	"Colusa"	"B4"	4711
1478	2013	"Colusa"	"B1"	3512
1478	2013	"Colusa"	"B2"	3558
1478	2013	"Colusa"	"B3"	4060
1478	2013	"Colusa"	"B4"	3622
1495	2013	"Colusa"	"B1"	3186
1495	2013	"Colusa"	"B2"	2019
1495	2013	"Colusa"	"B3"	1601
1495	2013	"Colusa"	"B4"	2184
1521	2013	"Colusa"	"B1"	4344
1521	2013	"Colusa"	"B2"	4058
1521	2013	"Colusa"	"B3"	3795
1521	2013	"Colusa"	"B4"	4594
1522	2013	"Colusa"	"B1"	4410
1522	2013	"Colusa"	"B2"	4132
1522	2013	"Colusa"	"B3"	3973
1522	2013	"Colusa"	"B4"	4347
1523	2013	"Colusa"	"B1"	4541
1523	2013	"Colusa"	"B2"	4164
1523	2013	"Colusa"	"B3"	2836
1523	2013	"Colusa"	"B4"	4155
1526	2013	"Colusa"	"B1"	3546
1526	2013	"Colusa"	"B2"	2765
1526	2013	"Colusa"	"B3"	3387
1526	2013	"Colusa"	"B4"	3577
1548	2013	"Colusa"	"B1"	3996
1548	2013	"Colusa"	"B2"	4377
1548	2013	"Colusa"	"B3"	3533
1548	2013	"Colusa"	"B4"	5453
1550	2013	"Colusa"	"B1"	3625
1550	2013	"Colusa"	"B2"	2765
1550	2013	"Colusa"	"B3"	3794
1550	2013	"Colusa"	"B4"	4193
1555	2013	"Colusa"	"B1"	3451
1555	2013	"Colusa"	"B2"	3047
1555	2013	"Colusa"	"B3"	2278
1555	2013	"Colusa"	"B4"	3785
1590	2013	"Colusa"	"B1"	4712
1590	2013	"Colusa"	"B2"	4937
1590	2013	"Colusa"	"B3"	3661
1590	2013	"Colusa"	"B4"	4332
1608	2013	"Colusa"	"B1"	3921
1608	2013	"Colusa"	"B2"	2871
1608	2013	"Colusa"	"B3"	1459
1608	2013	"Colusa"	"B4"	3405
1650	2013	"Colusa"	"B1"	3624
1650	2013	"Colusa"	"B2"	3573
1650	2013	"Colusa"	"B3"	3301
1650	2013	"Colusa"	"B4"	4815
1657	2013	"Colusa"	"B1"	5227
1657	2013	"Colusa"	"B2"	2814
1657	2013	"Colusa"	"B3"	4350
1657	2013	"Colusa"	"B4"	5188
1658	2013	"Colusa"	"B1"	4859
1658	2013	"Colusa"	"B2"	4796
1658	2013	"Colusa"	"B3"	3671
1658	2013	"Colusa"	"B4"	3971
1660	2013	"Colusa"	"B1"	4259
1660	2013	"Colusa"	"B2"	3401
1660	2013	"Colusa"	"B3"	3440
1660	2013	"Colusa"	"B4"	4190
1667	2013	"Colusa"	"B1"	1810
1667	2013	"Colusa"	"B2"	1612
1667	2013	"Colusa"	"B3"	1103
1667	2013	"Colusa"	"B4"	2289
1680	2013	"Colusa"	"B1"	3901
1680	2013	"Colusa"	"B2"	3653
1680	2013	"Colusa"	"B3"	3584
1680	2013	"Colusa"	"B4"	4685
1684	2013	"Colusa"	"B1"	2998
1684	2013	"Colusa"	"B2"	4066
1684	2013	"Colusa"	"B3"	2886
1684	2013	"Colusa"	"B4"	4825
1688	2013	"Colusa"	"B1"	3866
1688	2013	"Colusa"	"B2"	3647
1688	2013	"Colusa"	"B3"	3394
1688	2013	"Colusa"	"B4"	5020
1716	2013	"Colusa"	"B1"	3294
1716	2013	"Colusa"	"B2"	2694
1716	2013	"Colusa"	"B3"	3021
1716	2013	"Colusa"	"B4"	2895
1723	2013	"Colusa"	"B1"	4643
1723	2013	"Colusa"	"B2"	4719
1723	2013	"Colusa"	"B3"	4033
1723	2013	"Colusa"	"B4"	3582
1728	2013	"Colusa"	"B1"	4395
1728	2013	"Colusa"	"B2"	5065
1728	2013	"Colusa"	"B3"	5087
1728	2013	"Colusa"	"B4"	4555
1729	2013	"Colusa"	"B1"	5270
1729	2013	"Colusa"	"B2"	4396
1729	2013	"Colusa"	"B3"	3516
1729	2013	"Colusa"	"B4"	4924
1730	2013	"Colusa"	"B1"	4601
1730	2013	"Colusa"	"B2"	3010
1730	2013	"Colusa"	"B3"	4128
1730	2013	"Colusa"	"B4"	3482
1731	2013	"Colusa"	"B1"	3658
1731	2013	"Colusa"	"B2"	3648
1731	2013	"Colusa"	"B3"	2986
1731	2013	"Colusa"	"B4"	3366
1732	2013	"Colusa"	"B1"	4094
1732	2013	"Colusa"	"B2"	4854
1732	2013	"Colusa"	"B3"	3167
1732	2013	"Colusa"	"B4"	4738
1740	2013	"Colusa"	"B1"	3352
1740	2013	"Colusa"	"B2"	2501
1740	2013	"Colusa"	"B3"	2743
1740	2013	"Colusa"	"B4"	4288
1741	2013	"Colusa"	"B1"	4639
1741	2013	"Colusa"	"B2"	3855
1741	2013	"Colusa"	"B3"	3139
1741	2013	"Colusa"	"B4"	4019
1742	2013	"Colusa"	"B1"	4162
1742	2013	"Colusa"	"B2"	2854
1742	2013	"Colusa"	"B3"	4322
1742	2013	"Colusa"	"B4"	3501
1743	2013	"Colusa"	"B1"	4162
1743	2013	"Colusa"	"B2"	3037
1743	2013	"Colusa"	"B3"	3321
1743	2013	"Colusa"	"B4"	4675
1744	2013	"Colusa"	"B1"	4596
1744	2013	"Colusa"	"B2"	4400
1744	2013	"Colusa"	"B3"	3432
1744	2013	"Colusa"	"B4"	5265
1745	2013	"Colusa"	"B1"	4588
1745	2013	"Colusa"	"B2"	3745
1745	2013	"Colusa"	"B3"	3786
1745	2013	"Colusa"	"B4"	4566
1748	2013	"Colusa"	"B1"	3641
1748	2013	"Colusa"	"B2"	3329
1748	2013	"Colusa"	"B3"	5237
1748	2013	"Colusa"	"B4"	6060
1749	2013	"Colusa"	"B1"	3608
1749	2013	"Colusa"	"B2"	3561
1749	2013	"Colusa"	"B3"	3494
1749	2013	"Colusa"	"B4"	6083
1750	2013	"Colusa"	"B1"	5530
1750	2013	"Colusa"	"B2"	4951
1750	2013	"Colusa"	"B3"	4327
1750	2013	"Colusa"	"B4"	5015
1751	2013	"Colusa"	"B1"	4261
1751	2013	"Colusa"	"B2"	3446
1751	2013	"Colusa"	"B3"	2997
1751	2013	"Colusa"	"B4"	4347
1762	2013	"Colusa"	"B1"	5260
1762	2013	"Colusa"	"B2"	3509
1762	2013	"Colusa"	"B3"	3418
1762	2013	"Colusa"	"B4"	4594
1764	2013	"Colusa"	"B1"	2121
1764	2013	"Colusa"	"B2"	2545
1764	2013	"Colusa"	"B3"	1999
1764	2013	"Colusa"	"B4"	2581
20	2013	"Colusa"	"B1"	2918
20	2013	"Colusa"	"B2"	2386
20	2013	"Colusa"	"B3"	2102
20	2013	"Colusa"	"B4"	2911
788	2013	"Colusa"	"B1"	4196
788	2013	"Colusa"	"B2"	3164
788	2013	"Colusa"	"B3"	4322
788	2013	"Colusa"	"B4"	4579
1340	2014	"Colusa"	"B1"	5789
1340	2014	"Colusa"	"B2"	5933
1340	2014	"Colusa"	"B3"	6707
1340	2014	"Colusa"	"B4"	7282
1419	2014	"Colusa"	"B1"	6403
1419	2014	"Colusa"	"B2"	7985
1419	2014	"Colusa"	"B3"	7829
1419	2014	"Colusa"	"B4"	8134
1424	2014	"Colusa"	"B1"	7329
1424	2014	"Colusa"	"B2"	7624
1424	2014	"Colusa"	"B3"	8790
1424	2014	"Colusa"	"B4"	8192
1478	2014	"Colusa"	"B1"	6942
1478	2014	"Colusa"	"B2"	6387
1478	2014	"Colusa"	"B3"	6803
1478	2014	"Colusa"	"B4"	8210
1495	2014	"Colusa"	"B1"	6514
1495	2014	"Colusa"	"B2"	7733
1495	2014	"Colusa"	"B3"	6423
1495	2014	"Colusa"	"B4"	7825
1498	2014	"Colusa"	"B1"	5415
1498	2014	"Colusa"	"B2"	5165
1498	2014	"Colusa"	"B3"	6349
1498	2014	"Colusa"	"B4"	6955
1521	2014	"Colusa"	"B1"	7700
1521	2014	"Colusa"	"B2"	8623
1521	2014	"Colusa"	"B3"	8218
1521	2014	"Colusa"	"B4"	9867
1522	2014	"Colusa"	"B1"	6442
1522	2014	"Colusa"	"B2"	9269
1522	2014	"Colusa"	"B3"	8251
1522	2014	"Colusa"	"B4"	8643
1526	2014	"Colusa"	"B1"	7205
1526	2014	"Colusa"	"B2"	8169
1526	2014	"Colusa"	"B3"	7900
1526	2014	"Colusa"	"B4"	6982
1550	2014	"Colusa"	"B1"	6363
1550	2014	"Colusa"	"B2"	6650
1550	2014	"Colusa"	"B3"	5322
1550	2014	"Colusa"	"B4"	7240
1590	2014	"Colusa"	"B1"	8267
1590	2014	"Colusa"	"B2"	7800
1590	2014	"Colusa"	"B3"	8203
1590	2014	"Colusa"	"B4"	9055
1608	2014	"Colusa"	"B1"	6359
1608	2014	"Colusa"	"B2"	8371
1608	2014	"Colusa"	"B3"	7282
1608	2014	"Colusa"	"B4"	8358
1650	2014	"Colusa"	"B1"	7885
1650	2014	"Colusa"	"B2"	7392
1650	2014	"Colusa"	"B3"	7385
1650	2014	"Colusa"	"B4"	6589
1657	2014	"Colusa"	"B1"	7453
1657	2014	"Colusa"	"B2"	7172
1657	2014	"Colusa"	"B3"	8032
1657	2014	"Colusa"	"B4"	8594
1658	2014	"Colusa"	"B1"	8066
1658	2014	"Colusa"	"B2"	8257
1658	2014	"Colusa"	"B3"	8525
1658	2014	"Colusa"	"B4"	8737
1660	2014	"Colusa"	"B1"	6430
1660	2014	"Colusa"	"B2"	7877
1660	2014	"Colusa"	"B3"	8393
1660	2014	"Colusa"	"B4"	8831
1667	2014	"Colusa"	"B1"	5581
1667	2014	"Colusa"	"B2"	5044
1667	2014	"Colusa"	"B3"	5906
1667	2014	"Colusa"	"B4"	5977
1680	2014	"Colusa"	"B1"	8786
1680	2014	"Colusa"	"B2"	8054
1680	2014	"Colusa"	"B3"	9891
1680	2014	"Colusa"	"B4"	8169
1688	2014	"Colusa"	"B1"	7792
1688	2014	"Colusa"	"B2"	9376
1688	2014	"Colusa"	"B3"	9975
1688	2014	"Colusa"	"B4"	10221
1723	2014	"Colusa"	"B1"	9492
1723	2014	"Colusa"	"B2"	8974
1723	2014	"Colusa"	"B3"	10027
1723	2014	"Colusa"	"B4"	9220
1726	2014	"Colusa"	"B1"	7002
1726	2014	"Colusa"	"B2"	8531
1726	2014	"Colusa"	"B3"	7516
1726	2014	"Colusa"	"B4"	9473
1728	2014	"Colusa"	"B1"	5517
1728	2014	"Colusa"	"B2"	5716
1728	2014	"Colusa"	"B3"	7051
1728	2014	"Colusa"	"B4"	6746
1729	2014	"Colusa"	"B1"	6622
1729	2014	"Colusa"	"B2"	8223
1729	2014	"Colusa"	"B3"	7632
1729	2014	"Colusa"	"B4"	7650
1730	2014	"Colusa"	"B1"	8767
1730	2014	"Colusa"	"B2"	8251
1730	2014	"Colusa"	"B3"	8248
1730	2014	"Colusa"	"B4"	7963
1731	2014	"Colusa"	"B1"	6328
1731	2014	"Colusa"	"B2"	8367
1731	2014	"Colusa"	"B3"	8629
1731	2014	"Colusa"	"B4"	9406
1744	2014	"Colusa"	"B1"	7640
1744	2014	"Colusa"	"B2"	7601
1744	2014	"Colusa"	"B3"	6946
1744	2014	"Colusa"	"B4"	7538
1745	2014	"Colusa"	"B1"	7430
1745	2014	"Colusa"	"B2"	8483
1745	2014	"Colusa"	"B3"	8120
1745	2014	"Colusa"	"B4"	8541
1746	2014	"Colusa"	"B1"	7150
1746	2014	"Colusa"	"B2"	8306
1746	2014	"Colusa"	"B3"	8607
1746	2014	"Colusa"	"B4"	7105
1747	2014	"Colusa"	"B1"	6052
1747	2014	"Colusa"	"B2"	6651
1747	2014	"Colusa"	"B3"	7254
1747	2014	"Colusa"	"B4"	6865
1748	2014	"Colusa"	"B1"	7614
1748	2014	"Colusa"	"B2"	7250
1748	2014	"Colusa"	"B3"	7371
1748	2014	"Colusa"	"B4"	9495
1749	2014	"Colusa"	"B1"	7983
1749	2014	"Colusa"	"B2"	8704
1749	2014	"Colusa"	"B3"	8523
1749	2014	"Colusa"	"B4"	9935
1750	2014	"Colusa"	"B1"	7682
1750	2014	"Colusa"	"B2"	9065
1750	2014	"Colusa"	"B3"	7839
1750	2014	"Colusa"	"B4"	9124
1751	2014	"Colusa"	"B1"	6695
1751	2014	"Colusa"	"B2"	6879
1751	2014	"Colusa"	"B3"	9691
1751	2014	"Colusa"	"B4"	8468
1766	2014	"Colusa"	"B1"	5382
1766	2014	"Colusa"	"B2"	6691
1766	2014	"Colusa"	"B3"	5921
1766	2014	"Colusa"	"B4"	6693
1767	2014	"Colusa"	"B1"	7696
1767	2014	"Colusa"	"B2"	7202
1767	2014	"Colusa"	"B3"	8729
1767	2014	"Colusa"	"B4"	7089
1768	2014	"Colusa"	"B1"	7843
1768	2014	"Colusa"	"B2"	8912
1768	2014	"Colusa"	"B3"	8976
1768	2014	"Colusa"	"B4"	8313
1769	2014	"Colusa"	"B1"	8917
1769	2014	"Colusa"	"B2"	8801
1769	2014	"Colusa"	"B3"	9392
1769	2014	"Colusa"	"B4"	8242
1774	2014	"Colusa"	"B1"	6998
1774	2014	"Colusa"	"B2"	6026
1774	2014	"Colusa"	"B3"	7434
1774	2014	"Colusa"	"B4"	8617
1775	2014	"Colusa"	"B1"	6823
1775	2014	"Colusa"	"B2"	7122
1775	2014	"Colusa"	"B3"	5889
1775	2014	"Colusa"	"B4"	7608
1777	2014	"Colusa"	"B1"	4891
1777	2014	"Colusa"	"B2"	5148
1777	2014	"Colusa"	"B3"	6813
1777	2014	"Colusa"	"B4"	5276
1779	2014	"Colusa"	"B1"	4468
1779	2014	"Colusa"	"B2"	5682
1779	2014	"Colusa"	"B3"	6351
1779	2014	"Colusa"	"B4"	5671
1780	2014	"Colusa"	"B1"	8141
1780	2014	"Colusa"	"B2"	8058
1780	2014	"Colusa"	"B3"	9979
1780	2014	"Colusa"	"B4"	9703
1781	2014	"Colusa"	"B1"	6434
1781	2014	"Colusa"	"B2"	9018
1781	2014	"Colusa"	"B3"	8574
1781	2014	"Colusa"	"B4"	9301
20	2014	"Colusa"	"B1"	7056
20	2014	"Colusa"	"B2"	7668
20	2014	"Colusa"	"B3"	7461
20	2014	"Colusa"	"B4"	6733
1478	2016	"Colusa"	"B1"	7594
1478	2016	"Colusa"	"B2"	7828
1478	2016	"Colusa"	"B3"	9385
1478	2016	"Colusa"	"B4"	10334
1495	2016	"Colusa"	"B1"	5146
1495	2016	"Colusa"	"B2"	6378
1495	2016	"Colusa"	"B3"	7695
1495	2016	"Colusa"	"B4"	6420
1521	2016	"Colusa"	"B1"	7405
1521	2016	"Colusa"	"B2"	7479
1521	2016	"Colusa"	"B3"	6954
1521	2016	"Colusa"	"B4"	7633
1522	2016	"Colusa"	"B1"	5785
1522	2016	"Colusa"	"B2"	7203
1522	2016	"Colusa"	"B3"	8388
1522	2016	"Colusa"	"B4"	6259
1550	2016	"Colusa"	"B2"	4113
1550	2016	"Colusa"	"B3"	4702
1550	2016	"Colusa"	"B4"	3896
1590	2016	"Colusa"	"B1"	6879
1590	2016	"Colusa"	"B2"	7259
1590	2016	"Colusa"	"B3"	6851
1590	2016	"Colusa"	"B4"	7900
1608	2016	"Colusa"	"B1"	6706
1608	2016	"Colusa"	"B2"	8201
1608	2016	"Colusa"	"B3"	6495
1608	2016	"Colusa"	"B4"	6516
1650	2016	"Colusa"	"B1"	6803
1650	2016	"Colusa"	"B2"	6963
1650	2016	"Colusa"	"B3"	6501
1650	2016	"Colusa"	"B4"	7118
1657	2016	"Colusa"	"B1"	6541
1657	2016	"Colusa"	"B2"	6415
1657	2016	"Colusa"	"B3"	6685
1657	2016	"Colusa"	"B4"	5912
1658	2016	"Colusa"	"B1"	8028
1658	2016	"Colusa"	"B2"	9093
1658	2016	"Colusa"	"B3"	7546
1658	2016	"Colusa"	"B4"	7269
1660	2016	"Colusa"	"B1"	6861
1660	2016	"Colusa"	"B2"	8513
1660	2016	"Colusa"	"B3"	7147
1660	2016	"Colusa"	"B4"	7451
1667	2016	"Colusa"	"B1"	4600
1667	2016	"Colusa"	"B2"	5245
1667	2016	"Colusa"	"B3"	4312
1667	2016	"Colusa"	"B4"	4003
1680	2016	"Colusa"	"B1"	6649
1680	2016	"Colusa"	"B2"	7124
1680	2016	"Colusa"	"B3"	8114
1680	2016	"Colusa"	"B4"	8027
1723	2016	"Colusa"	"B1"	7721
1723	2016	"Colusa"	"B2"	8003
1723	2016	"Colusa"	"B3"	8915
1723	2016	"Colusa"	"B4"	7915
1728	2016	"Colusa"	"B1"	4536
1728	2016	"Colusa"	"B2"	6677
1728	2016	"Colusa"	"B3"	5644
1728	2016	"Colusa"	"B4"	5049
1730	2016	"Colusa"	"B1"	6205
1730	2016	"Colusa"	"B2"	7707
1730	2016	"Colusa"	"B3"	7615
1730	2016	"Colusa"	"B4"	7417
1731	2016	"Colusa"	"B1"	7410
1731	2016	"Colusa"	"B2"	6828
1731	2016	"Colusa"	"B3"	7425
1731	2016	"Colusa"	"B4"	7664
1743	2016	"Colusa"	"B1"	6832
1743	2016	"Colusa"	"B2"	8624
1743	2016	"Colusa"	"B3"	8196
1743	2016	"Colusa"	"B4"	7799
1745	2016	"Colusa"	"B1"	6064
1745	2016	"Colusa"	"B2"	6643
1745	2016	"Colusa"	"B3"	6676
1745	2016	"Colusa"	"B4"	7122
1748	2016	"Colusa"	"B1"	6222
1748	2016	"Colusa"	"B2"	7481
1748	2016	"Colusa"	"B3"	7273
1748	2016	"Colusa"	"B4"	7647
1749	2016	"Colusa"	"B1"	6793
1749	2016	"Colusa"	"B2"	7826
1749	2016	"Colusa"	"B3"	8211
1749	2016	"Colusa"	"B4"	7283
1750	2016	"Colusa"	"B1"	6178
1750	2016	"Colusa"	"B2"	8438
1750	2016	"Colusa"	"B3"	7195
1750	2016	"Colusa"	"B4"	6451
1751	2016	"Colusa"	"B1"	7290
1751	2016	"Colusa"	"B2"	7773
1751	2016	"Colusa"	"B3"	7661
1751	2016	"Colusa"	"B4"	7146
1766	2016	"Colusa"	"B1"	4980
1766	2016	"Colusa"	"B2"	5918
1766	2016	"Colusa"	"B3"	5925
1766	2016	"Colusa"	"B4"	6630
1778	2016	"Colusa"	"B1"	6305
1778	2016	"Colusa"	"B2"	7351
1778	2016	"Colusa"	"B3"	8419
1778	2016	"Colusa"	"B4"	7824
1802	2016	"Colusa"	"B1"	7961
1802	2016	"Colusa"	"B2"	7807
1802	2016	"Colusa"	"B3"	9423
1802	2016	"Colusa"	"B4"	8284
1807	2016	"Colusa"	"B1"	6955
1807	2016	"Colusa"	"B2"	6678
1807	2016	"Colusa"	"B3"	6880
1807	2016	"Colusa"	"B4"	6771
1814	2016	"Colusa"	"B1"	8103
1814	2016	"Colusa"	"B2"	7699
1814	2016	"Colusa"	"B3"	7255
1814	2016	"Colusa"	"B4"	8317
1815	2016	"Colusa"	"B1"	6273
1815	2016	"Colusa"	"B2"	8087
1815	2016	"Colusa"	"B3"	7452
1815	2016	"Colusa"	"B4"	7001
1816	2016	"Colusa"	"B1"	6944
1816	2016	"Colusa"	"B2"	8310
1816	2016	"Colusa"	"B3"	7922
1816	2016	"Colusa"	"B4"	7617
1817	2016	"Colusa"	"B1"	7385
1817	2016	"Colusa"	"B2"	7148
1817	2016	"Colusa"	"B3"	8835
1817	2016	"Colusa"	"B4"	6919
1818	2016	"Colusa"	"B1"	6631
1818	2016	"Colusa"	"B2"	6311
1818	2016	"Colusa"	"B3"	6809
1818	2016	"Colusa"	"B4"	6949
1819	2016	"Colusa"	"B1"	6636
1819	2016	"Colusa"	"B2"	7736
1819	2016	"Colusa"	"B3"	7294
1819	2016	"Colusa"	"B4"	6491
1820	2016	"Colusa"	"B1"	6623
1820	2016	"Colusa"	"B2"	7443
1820	2016	"Colusa"	"B3"	7023
1820	2016	"Colusa"	"B4"	7056
1821	2016	"Colusa"	"B1"	6383
1821	2016	"Colusa"	"B2"	7756
1821	2016	"Colusa"	"B4"	6351
1828	2016	"Colusa"	"B1"	6062
1828	2016	"Colusa"	"B2"	7819
1828	2016	"Colusa"	"B3"	8320
1828	2016	"Colusa"	"B4"	6999
1829	2016	"Colusa"	"B1"	6235
1829	2016	"Colusa"	"B2"	7432
1829	2016	"Colusa"	"B3"	7468
1829	2016	"Colusa"	"B4"	6523
1830	2016	"Colusa"	"B1"	8313
1830	2016	"Colusa"	"B2"	8181
1830	2016	"Colusa"	"B3"	7095
1830	2016	"Colusa"	"B4"	7862
1831	2016	"Colusa"	"B1"	7536
1831	2016	"Colusa"	"B2"	7462
1831	2016	"Colusa"	"B3"	7856
1831	2016	"Colusa"	"B4"	8286
20	2016	"Colusa"	"B1"	6212
20	2016	"Colusa"	"B2"	7411
20	2016	"Colusa"	"B3"	6506
20	2016	"Colusa"	"B4"	6674
112	2017	"Colusa"	"B1"	NA
112	2017	"Colusa"	"B2"	3274
112	2017	"Colusa"	"B3"	NA
112	2017	"Colusa"	"B4"	NA
1478	2017	"Colusa"	"B1"	7892
1478	2017	"Colusa"	"B2"	9072
1478	2017	"Colusa"	"B3"	8666
1478	2017	"Colusa"	"B4"	9269
1495	2017	"Colusa"	"B1"	10068
1495	2017	"Colusa"	"B2"	6587
1495	2017	"Colusa"	"B3"	NA
1495	2017	"Colusa"	"B4"	NA
1521	2017	"Colusa"	"B1"	7038
1521	2017	"Colusa"	"B2"	NA
1521	2017	"Colusa"	"B3"	NA
1521	2017	"Colusa"	"B4"	8043
1522	2017	"Colusa"	"B1"	NA
1522	2017	"Colusa"	"B2"	6971
1522	2017	"Colusa"	"B3"	8154
1522	2017	"Colusa"	"B4"	8479
1590	2017	"Colusa"	"B1"	9020
1590	2017	"Colusa"	"B2"	8091
1590	2017	"Colusa"	"B3"	8328
1590	2017	"Colusa"	"B4"	9796
1608	2017	"Colusa"	"B1"	6432
1608	2017	"Colusa"	"B2"	9876
1608	2017	"Colusa"	"B3"	4395
1608	2017	"Colusa"	"B4"	4340
1657	2017	"Colusa"	"B1"	NA
1657	2017	"Colusa"	"B2"	6531
1657	2017	"Colusa"	"B3"	NA
1657	2017	"Colusa"	"B4"	NA
1658	2017	"Colusa"	"B1"	8969
1658	2017	"Colusa"	"B2"	7983
1658	2017	"Colusa"	"B3"	NA
1658	2017	"Colusa"	"B4"	8709
1660	2017	"Colusa"	"B1"	NA
1660	2017	"Colusa"	"B2"	7900
1660	2017	"Colusa"	"B3"	NA
1660	2017	"Colusa"	"B4"	NA
1667	2017	"Colusa"	"B1"	5773
1667	2017	"Colusa"	"B2"	6671
1667	2017	"Colusa"	"B3"	5938
1667	2017	"Colusa"	"B4"	NA
1680	2017	"Colusa"	"B1"	9840
1680	2017	"Colusa"	"B2"	8890
1680	2017	"Colusa"	"B3"	9327
1680	2017	"Colusa"	"B4"	9634
1688	2017	"Colusa"	"B1"	8528
