year	state	acres	yield
1888	"California"	75000	34
1888	"Colorado"	45000	18
1888	"Connecticut"	56000	37
1888	"Delaware"	194000	20.5
1888	"Florida"	465000	9.5
1888	"Georgia"	2520000	10
1888	"Illinois"	8630000	40
1888	"Indiana"	3850000	37
1888	"Iowa"	8440000	39.5
1888	"Kansas"	7566000	26.5
1888	"Kentucky"	3210000	26.5
1888	"Louisiana"	825000	14.5
1888	"Maine"	30000	21.5
1888	"Maryland"	712000	27
1888	"Massachusetts"	54000	36
1888	"Michigan"	1150000	34
1888	"Minnesota"	870000	28
1888	"Mississippi"	1690000	14
1888	"Missouri"	6540000	31
1888	"Nebraska"	5120000	38
1888	"New Hampshire"	38000	29
1888	"New Jersey"	350000	35
1888	"New Mexico"	34000	21
1888	"New York"	730000	31
1888	"North Carolina"	2470000	10.5
1888	"North Dakota"	19000	25.5
1888	"Ohio"	3450000	38.5
1888	"Oregon"	11000	24
1888	"Pennsylvania"	1420000	35
1888	"Rhode Island"	13000	33.5
1888	"South Carolina"	1355000	8
1888	"South Dakota"	630000	25.5
1888	"Tennessee"	3290000	21
1888	"Texas"	3550000	24
1888	"Utah"	13000	20
1888	"Vermont"	75000	31.5
1888	"Virginia"	1960000	17.5
1888	"Washington"	8000	22
1888	"West Virginia"	605000	24.5
1888	"Wisconsin"	1177000	34.5
1889	"Alabama"	2510000	14.1
1889	"Arizona"	4000	19.1
1889	"Arkansas"	1740000	20.6
1889	"California"	76000	33.9
1889	"Colorado"	53000	19.5
1889	"Connecticut"	56000	36.4
1889	"Delaware"	196000	17.7
1889	"Florida"	485000	9.8
1889	"Georgia"	2582000	11.3
1889	"Illinois"	8900000	36.8
1889	"Indiana"	3775000	30.4
1889	"Iowa"	8610000	41.3
1889	"Kansas"	7319000	35.5
1889	"Kentucky"	3120000	26.5
1889	"Louisiana"	838000	15.6
1889	"Maine"	28000	35
1889	"Maryland"	705000	25.4
1889	"Massachusetts"	53000	39.1
1889	"Michigan"	1090000	28.9
1889	"Minnesota"	925000	27.4
1889	"Mississippi"	1706000	15.3
1889	"Missouri"	6800000	32.4
1889	"Nebraska"	5480000	39.4
1889	"New Hampshire"	37000	41.6
1889	"New Jersey"	357000	32.3
1889	"New Mexico"	35000	20.4
1889	"New York"	725000	30.6
1889	"North Carolina"	2370000	10.9
1889	"North Dakota"	30000	15
1889	"Ohio"	3350000	35.7
1889	"Oregon"	12000	19.7
1889	"Pennsylvania"	1400000	33.8
1889	"Rhode Island"	13000	32.5
1889	"South Carolina"	1350000	10.2
1889	"South Dakota"	786000	17.5
1889	"Tennessee"	3090000	22.8
1889	"Texas"	3200000	22.4
1889	"Utah"	13000	14.7
1889	"Vermont"	75000	40.7
1889	"Virginia"	1960000	17
1889	"Washington"	10000	16.5
1889	"West Virginia"	6e+05	23.2
1889	"Wisconsin"	1190000	30.4
1889	"Wyoming"	2000	18
1890	"Alabama"	2490000	10.5
1890	"Arizona"	4000	19
1890	"Arkansas"	1670000	16.5
1890	"California"	77000	33
1890	"Colorado"	58000	18
1890	"Connecticut"	56000	37
1890	"Delaware"	196000	22.5
1890	"Florida"	490000	8.5
1890	"Georgia"	2610000	10.5
1890	"Illinois"	9300000	28
1890	"Indiana"	3875000	25
1890	"Iowa"	8790000	28
1890	"Kansas"	3807000	10.5
1890	"Kentucky"	3080000	22.5
1890	"Louisiana"	825000	14.5
1890	"Maine"	28000	33
1890	"Maryland"	712000	26
1890	"Massachusetts"	52000	39
1890	"Michigan"	1100000	30
1890	"Minnesota"	965000	27
1890	"Mississippi"	1690000	12.5
1890	"Missouri"	6860000	28
1890	"Nebraska"	5525000	20
1890	"New Hampshire"	36000	38
1890	"New Jersey"	357000	36
1890	"New Mexico"	36000	21
1890	"New York"	690000	30.5
1890	"North Carolina"	2420000	13
1890	"North Dakota"	31000	13
1890	"Ohio"	3300000	25
1890	"Oregon"	13000	21.5
1890	"Pennsylvania"	1400000	32
1890	"Rhode Island"	13000	34
1890	"South Carolina"	1360000	10
1890	"South Dakota"	850000	13.5
1890	"Tennessee"	3090000	19
1890	"Texas"	3080000	16.5
1890	"Utah"	13000	17
1890	"Vermont"	74000	38
1890	"Virginia"	1950000	20
1890	"Washington"	10000	20
1890	"West Virginia"	6e+05	21
1890	"Wisconsin"	1200000	34
1890	"Wyoming"	2000	17
1891	"Alabama"	2540000	14
1891	"Arizona"	4000	19
1891	"Arkansas"	1770000	21
1891	"California"	78000	32.5
1891	"Colorado"	63000	21.5
1891	"Connecticut"	57000	39.5
1891	"Delaware"	199000	24
1891	"Florida"	495000	10
1891	"Georgia"	2710000	12
1891	"Illinois"	9700000	38
1891	"Indiana"	3975000	36
1891	"Iowa"	9040000	40.5
1891	"Kansas"	5386000	26.5
1891	"Kentucky"	3170000	28.5
1891	"Louisiana"	850000	16
1891	"Maine"	30000	37.5
1891	"Maryland"	726000	29
1891	"Massachusetts"	56000	40.5
1891	"Michigan"	1110000	33
1891	"Minnesota"	935000	26.5
1891	"Mississippi"	1730000	15.5
1891	"Missouri"	6800000	30
1891	"Nebraska"	6150000	37.5
1891	"New Hampshire"	38000	42
1891	"New Jersey"	361000	37
1891	"New Mexico"	34000	20
1891	"New York"	745000	35
1891	"North Carolina"	2430000	13
1891	"North Dakota"	37000	16.5
1891	"Ohio"	3350000	37.5
1891	"Oregon"	14000	25.5
1891	"Pennsylvania"	1420000	38
1891	"Rhode Island"	13000	35.5
1891	"South Carolina"	1380000	11
1891	"South Dakota"	980000	27
1891	"Tennessee"	3120000	23
1891	"Texas"	3480000	21.5
1891	"Utah"	13000	19
1891	"Vermont"	78000	43
1891	"Virginia"	1950000	22
1891	"Washington"	11000	20.5
1891	"West Virginia"	610000	26
1891	"Wisconsin"	1215000	31
1891	"Wyoming"	2000	19
1892	"Alabama"	2410000	13
1892	"Arizona"	5000	18
1892	"Arkansas"	1910000	18
1892	"California"	81000	30.5
1892	"Colorado"	70000	22
1892	"Connecticut"	57000	39.5
1892	"Delaware"	198000	22.5
1892	"Florida"	490000	9
1892	"Georgia"	2980000	11
1892	"Idaho"	2000	25
1892	"Illinois"	8720000	27
1892	"Indiana"	3725000	31
1892	"Iowa"	7860000	30.5
1892	"Kansas"	5791000	24.5
1892	"Kentucky"	3130000	23
1892	"Louisiana"	940000	16
1892	"Maine"	30000	35.5
1892	"Maryland"	712000	26.5
1892	"Massachusetts"	57000	39.5
1892	"Michigan"	960000	30
1892	"Minnesota"	905000	27
1892	"Mississippi"	1970000	15
1892	"Missouri"	6250000	28
1892	"Montana"	2000	25
1892	"Nebraska"	5975000	32
1892	"New Hampshire"	38000	41.5
1892	"New Jersey"	354000	31.5
1892	"New Mexico"	30000	19
1892	"New York"	735000	33
1892	"North Carolina"	2600000	11
1892	"North Dakota"	12000	18
1892	"Ohio"	3300000	31
1892	"Oregon"	14000	22
1892	"Pennsylvania"	1360000	32
1892	"Rhode Island"	14000	35
1892	"South Carolina"	1550000	10.5
1892	"South Dakota"	835000	27
1892	"Tennessee"	3180000	21.5
1892	"Texas"	3760000	22.5
1892	"Utah"	11000	18
1892	"Vermont"	77000	42.5
1892	"Virginia"	1960000	16.5
1892	"Washington"	11000	20
1892	"West Virginia"	625000	22
1892	"Wisconsin"	1215000	31.5
1892	"Wyoming"	3000	17
1893	"Alabama"	2360000	11.5
1893	"Arizona"	6000	18.5
1893	"Arkansas"	1910000	17
1893	"California"	81000	34
1893	"Colorado"	70000	16
1893	"Connecticut"	57000	30
1893	"Delaware"	196000	20
1893	"Florida"	505000	9
1893	"Georgia"	3070000	11
1893	"Idaho"	2000	19.5
1893	"Illinois"	9150000	26
1893	"Indiana"	3900000	24
1893	"Iowa"	8180000	37.5
1893	"Kansas"	6391000	21.5
1893	"Kentucky"	3140000	21
1893	"Louisiana"	970000	15
1893	"Maine"	32000	30
1893	"Maryland"	705000	24
1893	"Massachusetts"	57000	36
1893	"Michigan"	1080000	28
1893	"Minnesota"	1035000	28
1893	"Mississippi"	1950000	13.5
1893	"Missouri"	6500000	30.5
1893	"Montana"	2000	27.5
1893	"Nebraska"	6400000	26.5
1893	"New Hampshire"	38000	39
1893	"New Jersey"	340000	26
1893	"New Mexico"	29000	22
1893	"New York"	740000	32
1893	"North Carolina"	2610000	11
1893	"North Dakota"	19000	20.5
1893	"Ohio"	3450000	29
1893	"Oregon"	15000	24
1893	"Pennsylvania"	1390000	25
1893	"Rhode Island"	13000	28
1893	"South Carolina"	1580000	8
1893	"South Dakota"	910000	30
1893	"Tennessee"	3180000	19.5
1893	"Texas"	3830000	18.5
1893	"Utah"	12000	21.5
1893	"Vermont"	79000	43
1893	"Virginia"	1960000	17
1893	"Washington"	10000	20.5
1893	"West Virginia"	650000	19
1893	"Wisconsin"	1225000	34
1893	"Wyoming"	3000	15
1894	"Alabama"	2530000	15
1894	"Arizona"	7000	19.5
1894	"Arkansas"	1930000	19
1894	"California"	75000	26
1894	"Colorado"	72000	19.5
1894	"Connecticut"	59000	34.5
1894	"Delaware"	195000	21
1894	"Florida"	515000	9.5
1894	"Georgia"	3040000	11.5
1894	"Idaho"	3000	28.5
1894	"Illinois"	9520000	31
1894	"Indiana"	4100000	30
1894	"Iowa"	8750000	15
1894	"Kansas"	3576000	11
1894	"Kentucky"	3290000	22.5
1894	"Louisiana"	1010000	16.5
1894	"Maine"	31000	40
1894	"Maryland"	705000	23
1894	"Massachusetts"	57000	34.5
1894	"Michigan"	1260000	25
1894	"Minnesota"	1100000	18.5
1894	"Mississippi"	2090000	16.5
1894	"Missouri"	7010000	24
1894	"Montana"	2000	33
1894	"Nebraska"	6825000	7
1894	"New Hampshire"	39000	38
1894	"New Jersey"	333000	28
1894	"New Mexico"	34000	20
1894	"New York"	730000	31.5
1894	"North Carolina"	2650000	15
1894	"North Dakota"	40000	18.5
1894	"Ohio"	3600000	30.5
1894	"Oregon"	16000	25.5
1894	"Pennsylvania"	1420000	34
1894	"Rhode Island"	13000	32.5
1894	"South Carolina"	1620000	12
1894	"South Dakota"	375000	4
1894	"Tennessee"	3300000	22.5
1894	"Texas"	4060000	19
1894	"Utah"	13000	19
1894	"Vermont"	81000	41
1894	"Virginia"	1980000	19.5
1894	"Washington"	10000	21.5
1894	"West Virginia"	680000	17.5
1894	"Wisconsin"	1320000	22
1894	"Wyoming"	3000	20
1895	"Alabama"	2780000	15.5
1895	"Arizona"	8000	20
1895	"Arkansas"	2260000	21.5
1895	"California"	73000	34.5
1895	"Colorado"	102000	18
1895	"Connecticut"	60000	41
1895	"Delaware"	193000	23
1895	"Florida"	550000	11
1895	"Georgia"	3280000	12.5
1895	"Idaho"	5000	22.5
1895	"Illinois"	1e+07	41
1895	"Indiana"	4300000	36
1895	"Iowa"	9070000	39
1895	"Kansas"	8400000	24.5
1895	"Kentucky"	3440000	30
1895	"Louisiana"	1140000	17.5
1895	"Maine"	31000	41
1895	"Maryland"	7e+05	27
1895	"Massachusetts"	59000	42.5
1895	"Michigan"	1470000	34
1895	"Minnesota"	1360000	30.5
1895	"Mississippi"	2220000	16.5
1895	"Missouri"	7200000	37
1895	"Montana"	2000	23
1895	"Nebraska"	7300000	16.5
1895	"New Hampshire"	41000	42.5
1895	"New Jersey"	333000	30
1895	"New Mexico"	33000	22.5
1895	"New York"	760000	36
1895	"North Carolina"	2720000	14
1895	"North Dakota"	97000	16
1895	"Ohio"	3775000	33.5
1895	"Oregon"	17000	25
1895	"Pennsylvania"	1480000	33.5
1895	"Rhode Island"	13000	36
1895	"South Carolina"	1725000	12
1895	"South Dakota"	1180000	11
1895	"Tennessee"	3540000	24.5
1895	"Texas"	4590000	25
1895	"Utah"	13000	21
1895	"Vermont"	85000	45.5
1895	"Virginia"	1980000	19
1895	"Washington"	11000	18
1895	"West Virginia"	7e+05	25
1895	"Wisconsin"	1380000	35
1895	"Wyoming"	3000	14
1896	"Alabama"	2600000	12.5
1896	"Arizona"	10000	20
1896	"Arkansas"	2100000	14
1896	"California"	67000	28
1896	"Colorado"	102000	16
1896	"Connecticut"	60000	37.5
1896	"Delaware"	212000	26.5
1896	"Florida"	5e+05	9
1896	"Georgia"	3150000	10.5
1896	"Idaho"	7000	28.5
1896	"Illinois"	9925000	42
1896	"Indiana"	4500000	39.5
1896	"Iowa"	9160000	43
1896	"Kansas"	8008000	28
1896	"Kentucky"	3390000	28
1896	"Louisiana"	1100000	13
1896	"Maine"	32000	36
1896	"Maryland"	705000	30.5
1896	"Massachusetts"	60000	43
1896	"Michigan"	1490000	39
1896	"Minnesota"	1405000	30.5
1896	"Mississippi"	2e+06	14.5
1896	"Missouri"	7125000	29.5
1896	"Montana"	2000	33
1896	"Nebraska"	7425000	37.5
1896	"New Hampshire"	42000	42
1896	"New Jersey"	336000	33
1896	"New Mexico"	35000	20
1896	"New York"	8e+05	35
1896	"North Carolina"	2680000	12.5
1896	"North Dakota"	63000	20.5
1896	"Ohio"	4e+06	42
1896	"Oregon"	19000	22
1896	"Pennsylvania"	1510000	40
1896	"Rhode Island"	12000	36
1896	"South Carolina"	1690000	11
1896	"South Dakota"	1260000	30
1896	"Tennessee"	3360000	21.5
1896	"Texas"	3860000	9.5
1896	"Utah"	12000	20.5
1896	"Vermont"	88000	43
1896	"Virginia"	1980000	23
1896	"Washington"	14000	24
1896	"West Virginia"	735000	27
1896	"Wisconsin"	1440000	37
1896	"Wyoming"	3000	20
1897	"Alabama"	2550000	12
1897	"Arizona"	11000	20
1897	"Arkansas"	2130000	16.5
1897	"California"	68000	31.5
1897	"Colorado"	1e+05	19
1897	"Connecticut"	58000	34
1897	"Delaware"	206000	24
1897	"Florida"	510000	9
1897	"Georgia"	3100000	11
1897	"Idaho"	8000	28.5
1897	"Illinois"	10500000	34
1897	"Indiana"	4400000	30.5
1897	"Iowa"	9020000	33.5
1897	"Kansas"	8408000	19
1897	"Kentucky"	3370000	22.5
1897	"Louisiana"	1180000	16
1897	"Maine"	22000	34
1897	"Maryland"	7e+05	32
1897	"Massachusetts"	56000	34
1897	"Michigan"	1440000	33
1897	"Minnesota"	1320000	28
1897	"Mississippi"	2e+06	15
1897	"Missouri"	7500000	26
1897	"Montana"	2000	21
1897	"Nebraska"	7500000	30
1897	"New Hampshire"	34000	34
1897	"New Jersey"	325000	32.5
1897	"New Mexico"	37000	21
1897	"New York"	780000	32
1897	"North Carolina"	2640000	13.5
1897	"North Dakota"	55000	19
1897	"Ohio"	3800000	35
1897	"Oregon"	20000	27
1897	"Pennsylvania"	1480000	36
1897	"Rhode Island"	12000	34
1897	"South Carolina"	1630000	10.5
1897	"South Dakota"	1070000	27
1897	"Tennessee"	3310000	21
1897	"Texas"	4280000	18.5
1897	"Utah"	12000	22
1897	"Vermont"	82000	35
1897	"Virginia"	1950000	18
1897	"Washington"	15000	19.5
1897	"West Virginia"	710000	23.5
1897	"Wisconsin"	1560000	34
1897	"Wyoming"	4000	18
1898	"Alabama"	2650000	15.5
1898	"Arizona"	12000	19
1898	"Arkansas"	2190000	21
1898	"California"	51000	25
1898	"Colorado"	97000	18
1898	"Connecticut"	57000	40
1898	"Delaware"	2e+05	24
1898	"Florida"	515000	9
1898	"Georgia"	3150000	10.5
1898	"Idaho"	9000	25.5
1898	"Illinois"	9760000	31
1898	"Indiana"	4375000	38.5
1898	"Iowa"	8660000	36
1898	"Kansas"	7315000	19
1898	"Kentucky"	3390000	31
1898	"Louisiana"	1230000	18
1898	"Maine"	24000	40
1898	"Maryland"	665000	26
1898	"Massachusetts"	56000	40
1898	"Michigan"	1430000	32
1898	"Minnesota"	1410000	30.5
1898	"Mississippi"	2100000	18
1898	"Missouri"	7250000	30
1898	"Montana"	3000	24
1898	"Nebraska"	7e+06	21
1898	"New Hampshire"	33000	43
1898	"New Jersey"	313000	35.5
1898	"New Mexico"	38000	20.5
1898	"New York"	780000	34.5
1898	"North Carolina"	2680000	14.5
1898	"North Dakota"	73000	16.5
1898	"Ohio"	3900000	40
1898	"Oregon"	22000	21
1898	"Pennsylvania"	1470000	37
1898	"Rhode Island"	11000	35
1898	"South Carolina"	1680000	11
1898	"South Dakota"	1080000	28
1898	"Tennessee"	3260000	25
1898	"Texas"	4660000	25
1898	"Utah"	12000	21
1898	"Vermont"	84000	43
1898	"Virginia"	1950000	22.5
1898	"Washington"	15000	15
1898	"West Virginia"	720000	26
1898	"Wisconsin"	1400000	36
1898	"Wyoming"	4000	16
1899	"Alabama"	2756000	12.8
1899	"Arizona"	13000	17.6
1899	"Arkansas"	2324000	19
1899	"California"	68000	27.4
1899	"Colorado"	93000	15
1899	"Connecticut"	59000	40.3
1899	"Delaware"	195000	24.7
1899	"Florida"	572000	9.3
1899	"Georgia"	3488000	9.8
1899	"Idaho"	11000	24.3
1899	"Illinois"	10060000	38.8
1899	"Indiana"	4568000	39.8
1899	"Iowa"	8840000	39.1
1899	"Kansas"	8266000	27.8
1899	"Kentucky"	3338000	22.3
1899	"Louisiana"	1350000	16.4
1899	"Maine"	26000	38.3
1899	"Maryland"	660000	30
1899	"Massachusetts"	59000	39.4
1899	"Michigan"	1540000	29.7
1899	"Minnesota"	1442000	32.8
1899	"Mississippi"	2280000	17
1899	"Missouri"	7480000	28.1
1899	"Montana"	3000	23
1899	"Nebraska"	7380000	28.8
1899	"New Hampshire"	34000	42
1899	"New Jersey"	316000	37.2
1899	"New Mexico"	42000	16.4
1899	"New York"	830000	30.4
1899	"North Carolina"	2726000	12.8
1899	"North Dakota"	77000	20.6
1899	"Ohio"	3860000	39.7
1899	"Oklahoma"	2525000	27.6
1899	"Oregon"	23000	22
1899	"Pennsylvania"	1520000	35
1899	"Rhode Island"	11000	35.4
1899	"South Carolina"	1775000	9.8
1899	"South Dakota"	1225000	27.1
1899	"Tennessee"	3401000	19.9
1899	"Texas"	5036000	21.9
1899	"Utah"	11000	21.7
1899	"Vermont"	87000	38.3
1899	"Virginia"	1919000	19.2
1899	"Washington"	15000	20.9
1899	"West Virginia"	725000	22.9
1899	"Wisconsin"	1558000	35.6
1899	"Wyoming"	4000	19.2
1900	"Alabama"	2630000	11
1900	"Arizona"	11000	17.5
1900	"Arkansas"	2280000	18
1900	"California"	62000	25
1900	"Colorado"	94000	18.5
1900	"Connecticut"	59000	37
1900	"Delaware"	195000	20
1900	"Florida"	575000	8.5
1900	"Georgia"	3570000	10
1900	"Idaho"	10000	34
1900	"Illinois"	10460000	40
1900	"Indiana"	5025000	41.5
1900	"Iowa"	9100000	45
1900	"Kansas"	7472000	19
1900	"Kentucky"	3370000	26.5
1900	"Louisiana"	1300000	15
1900	"Maine"	27000	38.5
1900	"Maryland"	668000	24.5
1900	"Massachusetts"	60000	39
1900	"Michigan"	1570000	37
1900	"Minnesota"	1480000	33
1900	"Mississippi"	2100000	11
1900	"Missouri"	7700000	29.5
1900	"Montana"	3000	15
1900	"Nebraska"	7350000	26
1900	"New Hampshire"	34000	42.5
1900	"New Jersey"	316000	33
1900	"New Mexico"	45000	18.5
1900	"New York"	845000	34.5
1900	"North Carolina"	2700000	12
1900	"North Dakota"	88000	15
1900	"Ohio"	4e+06	42.5
1900	"Oklahoma"	2630000	26
1900	"Oregon"	24000	23
1900	"Pennsylvania"	1570000	32
1900	"Rhode Island"	11000	33.5
1900	"South Carolina"	1740000	7
1900	"South Dakota"	1280000	27
1900	"Tennessee"	3240000	20
1900	"Texas"	4830000	20
1900	"Utah"	11000	22
1900	"Vermont"	88000	45
1900	"Virginia"	1900000	15
1900	"Washington"	15000	20.5
1900	"West Virginia"	735000	26
1900	"Wisconsin"	1575000	38.6
1900	"Wyoming"	4000	15.5
1901	"Alabama"	2580000	11
1901	"Arizona"	12000	18.5
1901	"Arkansas"	2190000	8
1901	"California"	63000	30.5
1901	"Colorado"	109000	17
1901	"Connecticut"	58000	39
1901	"Delaware"	193000	26.5
1901	"Florida"	570000	9
1901	"Georgia"	3430000	10
1901	"Idaho"	10000	25
1901	"Illinois"	10700000	24
1901	"Indiana"	5050000	22
1901	"Iowa"	9460000	28.5
1901	"Kansas"	6836000	8
1901	"Kentucky"	3400000	16
1901	"Louisiana"	1260000	12
1901	"Maine"	27000	41.5
1901	"Maryland"	670000	31.5
1901	"Massachusetts"	60000	43
1901	"Michigan"	1600000	34.5
1901	"Minnesota"	1610000	27
1901	"Mississippi"	2120000	11
1901	"Missouri"	7550000	10
1901	"Montana"	4000	25
1901	"Nebraska"	7175000	14
1901	"New Hampshire"	33000	44.5
1901	"New Jersey"	297000	36.5
1901	"New Mexico"	49000	23
1901	"New York"	790000	35
1901	"North Carolina"	2570000	11.5
1901	"North Dakota"	138000	24.5
1901	"Ohio"	3875000	30
1901	"Oklahoma"	2760000	9.5
1901	"Oregon"	27000	21
1901	"Pennsylvania"	1555000	38
1901	"Rhode Island"	11000	34
1901	"South Carolina"	1650000	7
1901	"South Dakota"	1450000	21
1901	"Tennessee"	3320000	15
1901	"Texas"	4790000	13
1901	"Utah"	11000	21.5
1901	"Vermont"	88000	45
1901	"Virginia"	1900000	21.5
1901	"Washington"	16000	17.5
1901	"West Virginia"	720000	22
1901	"Wisconsin"	1630000	26
1901	"Wyoming"	5000	19.5
1902	"Alabama"	2680000	8.5
1902	"Arizona"	10000	18.5
1902	"Arkansas"	2240000	21.5
1902	"California"	64000	30
1902	"Colorado"	131000	16.5
1902	"Connecticut"	60000	34
1902	"Delaware"	192000	26
1902	"Florida"	590000	8.5
1902	"Georgia"	3430000	9
1902	"Idaho"	9000	30
1902	"Illinois"	10850000	41
1902	"Indiana"	5225000	39
1902	"Iowa"	9560000	38
1902	"Kansas"	7140000	30
1902	"Kentucky"	3500000	26
1902	"Louisiana"	1250000	11
1902	"Maine"	28000	24
1902	"Maryland"	675000	28.5
1902	"Massachusetts"	62000	35
1902	"Michigan"	1620000	26.5
1902	"Minnesota"	1800000	23
1902	"Mississippi"	2150000	12
1902	"Missouri"	7550000	39
1902	"Montana"	5000	27
1902	"Nebraska"	7350000	32.5
1902	"New Hampshire"	36000	30
1902	"New Jersey"	309000	36
1902	"New Mexico"	53000	18.5
1902	"New York"	810000	27
1902	"North Carolina"	2670000	13.5
1902	"North Dakota"	126000	18
1902	"Ohio"	4e+06	40
1902	"Oklahoma"	3160000	25.5
1902	"Oregon"	28000	23
1902	"Pennsylvania"	1570000	36
1902	"Rhode Island"	12000	31.5
1902	"South Carolina"	1710000	12
1902	"South Dakota"	1660000	19
1902	"Tennessee"	3530000	22
1902	"Texas"	4880000	10
1902	"Utah"	11000	21
1902	"Vermont"	88000	26
1902	"Virginia"	1920000	21.5
1902	"Washington"	17000	24
1902	"West Virginia"	730000	26.5
1902	"Wisconsin"	1680000	27
1902	"Wyoming"	6000	19
1903	"Alabama"	2690000	15
1903	"Arizona"	12000	22
1903	"Arkansas"	2150000	21
1903	"California"	62000	30.5
1903	"Colorado"	143000	17.5
1903	"Connecticut"	62000	22
1903	"Delaware"	198000	25
1903	"Florida"	595000	10.5
1903	"Georgia"	3370000	11.5
1903	"Idaho"	10000	29
1903	"Illinois"	10550000	35.5
1903	"Indiana"	5150000	35
1903	"Iowa"	8410000	32.5
1903	"Kansas"	6707000	26
1903	"Kentucky"	3425000	26
1903	"Louisiana"	1210000	18
1903	"Maine"	29000	26
1903	"Maryland"	660000	26
1903	"Massachusetts"	59000	28
1903	"Michigan"	1620000	32.5
1903	"Minnesota"	1790000	27.5
1903	"Mississippi"	2180000	18.5
1903	"Missouri"	7050000	29.5
1903	"Montana"	5000	28
1903	"Nebraska"	7075000	27.5
1903	"New Hampshire"	33000	26
1903	"New Jersey"	284000	22
1903	"New Mexico"	59000	20.5
1903	"New York"	760000	28
1903	"North Carolina"	2540000	14
1903	"North Dakota"	136000	22
1903	"Ohio"	3900000	32.5
1903	"Oklahoma"	3090000	25.5
1903	"Oregon"	29000	25
1903	"Pennsylvania"	1525000	31
1903	"Rhode Island"	11000	29
1903	"South Carolina"	1640000	12.5
1903	"South Dakota"	1700000	25
1903	"Tennessee"	3440000	24
1903	"Texas"	4880000	25
1903	"Utah"	11000	22
1903	"Vermont"	91000	30.5
1903	"Virginia"	1850000	21.5
1903	"Washington"	18000	23
1903	"West Virginia"	690000	21.5
1903	"Wisconsin"	1650000	29
1903	"Wyoming"	6000	17.5
1904	"Alabama"	2600000	15
1904	"Arizona"	10000	18
1904	"Arkansas"	2070000	20.5
1904	"California"	59000	29
1904	"Colorado"	164000	19
1904	"Connecticut"	61000	38.5
1904	"Delaware"	195000	27
1904	"Florida"	595000	10
1904	"Georgia"	3310000	12
1904	"Idaho"	8000	29.5
1904	"Illinois"	10500000	39
