"northing"	"easting"	"resistivity"	"is.ns"	"track"
2.5255	0.3496	45.71	T	2
2.5197	0.3498	46.34	T	2
2.5140	0.3500	46.85	T	2
2.5083	0.3502	46.38	T	2
2.5025	0.3504	44.94	T	2
2.4968	0.3506	43.58	T	2
2.4911	0.3508	43.39	T	2
2.4853	0.3510	44.42	T	2
2.4796	0.3512	45.90	T	2
2.4739	0.3514	46.99	T	2
2.4681	0.3516	47.29	T	2
2.4624	0.3518	47.22	T	2
2.4567	0.3520	48.69	T	2
2.4509	0.3522	54.11	T	2
2.4452	0.3524	63.41	T	2
2.4395	0.3526	72.93	T	2
2.4337	0.3528	78.60	T	2
2.4280	0.3530	79.80	T	2
3.2230	0.3590	53.92	T	2
3.2315	0.3583	59.58	T	2
3.2399	0.3576	65.57	T	2
3.2484	0.3569	66.97	T	2
3.2569	0.3561	62.18	T	2
3.2654	0.3554	54.93	T	2
3.2739	0.3547	51.01	T	2
3.2823	0.3540	52.99	T	2
3.2908	0.3533	58.39	T	2
3.2993	0.3526	62.73	T	2
3.3078	0.3519	64.19	T	2
3.3162	0.3511	64.41	T	2
3.3247	0.3504	64.84	T	2
3.3332	0.3497	64.01	T	2
3.3417	0.3490	59.99	T	2
3.3501	0.3483	54.28	T	2
3.3586	0.3476	51.27	T	2
3.3671	0.3469	53.57	T	2
3.3756	0.3461	59.32	T	2
3.3840	0.3454	64.84	T	2
3.3925	0.3447	68.34	T	2
3.4010	0.3440	70.22	T	2
3.2020	0.3530	56.19	T	2
3.1974	0.3529	56.03	T	2
3.1927	0.3529	55.65	T	2
3.1881	0.3528	55.28	T	2
3.1834	0.3527	55.68	T	2
3.1788	0.3526	57.30	T	2
3.1741	0.3525	59.20	T	2
3.1695	0.3525	59.60	T	2
3.1648	0.3524	57.91	T	2
3.1602	0.3523	55.37	T	2
3.1555	0.3523	53.49	T	2
3.1509	0.3522	52.62	T	2
3.1462	0.3521	52.23	T	2
3.1416	0.3520	51.90	T	2
3.1369	0.3520	51.75	T	2
3.1323	0.3519	52.14	T	2
3.1276	0.3518	53.22	T	2
3.1230	0.3517	54.46	T	2
3.1183	0.3517	54.94	T	2
3.1137	0.3516	54.27	T	2
3.1090	0.3515	53.05	T	2
3.1044	0.3514	52.21	T	2
3.0997	0.3514	52.06	T	2
3.0951	0.3513	52.18	T	2
3.0904	0.3512	52.05	T	2
3.0858	0.3511	51.53	T	2
3.0811	0.3511	50.85	T	2
3.0765	0.3510	50.35	T	2
3.0719	0.3509	50.46	T	2
3.0672	0.3509	51.68	T	2
3.0626	0.3508	54.04	T	2
3.0579	0.3507	56.34	T	2
3.0533	0.3506	56.72	T	2
3.0486	0.3505	54.56	T	2
3.0440	0.3505	51.32	T	2
3.0393	0.3504	49.18	T	2
3.0347	0.3503	49.03	T	2
3.0300	0.3503	49.97	T	2
3.0254	0.3502	50.71	T	2
3.0207	0.3501	50.84	T	2
3.0161	0.3500	50.96	T	2
3.0114	0.3500	51.58	T	2
3.0068	0.3499	52.52	T	2
3.0021	0.3498	53.19	T	2
2.9975	0.3497	53.42	T	2
2.9928	0.3497	53.51	T	2
2.9882	0.3496	53.58	T	2
2.9835	0.3495	53.39	T	2
2.9789	0.3494	52.79	T	2
2.9742	0.3494	51.96	T	2
2.9696	0.3493	51.18	T	2
2.9649	0.3492	50.54	T	2
2.9603	0.3491	50.07	T	2
2.9556	0.3491	49.85	T	2
2.9510	0.3490	50.00	T	2
2.9464	0.3489	50.51	T	2
2.9417	0.3489	51.11	T	2
2.9371	0.3488	51.47	T	2
2.9324	0.3487	51.45	T	2
2.9278	0.3486	51.22	T	2
2.9231	0.3485	51.12	T	2
2.9185	0.3485	51.23	T	2
2.9138	0.3484	51.37	T	2
2.9092	0.3483	51.32	T	2
2.9045	0.3483	50.99	T	2
2.8999	0.3482	50.36	T	2
2.8952	0.3481	49.40	T	2
2.8906	0.3480	48.33	T	2
2.8859	0.3480	47.63	T	2
2.8813	0.3479	47.56	T	2
2.8766	0.3478	47.91	T	2
2.8720	0.3477	48.36	T	2
2.8673	0.3477	48.89	T	2
2.8627	0.3476	49.67	T	2
2.8580	0.3475	50.76	T	2
2.8534	0.3474	52.02	T	2
2.8487	0.3474	53.46	T	2
2.8441	0.3473	55.46	T	2
2.8394	0.3472	58.16	T	2
2.8348	0.3471	60.63	T	2
2.8301	0.3471	61.37	T	2
2.8255	0.3470	60.05	T	2
2.8209	0.3469	58.15	T	2
2.8162	0.3469	57.31	T	2
2.8116	0.3468	57.72	T	2
2.8069	0.3467	58.45	T	2
2.8023	0.3466	58.77	T	2
2.7976	0.3465	58.73	T	2
2.7930	0.3465	58.35	T	2
2.7883	0.3464	57.20	T	2
2.7837	0.3463	55.16	T	2
2.7790	0.3463	53.17	T	2
2.7744	0.3462	52.37	T	2
2.7697	0.3461	52.58	T	2
2.7651	0.3460	52.38	T	2
2.7604	0.3460	51.00	T	2
2.7558	0.3459	49.37	T	2
2.7511	0.3458	48.86	T	2
2.7465	0.3457	49.48	T	2
2.7418	0.3457	50.01	T	2
2.7372	0.3456	49.97	T	2
2.7325	0.3455	50.44	T	2
2.7279	0.3454	52.72	T	2
2.7232	0.3454	56.86	T	2
2.7186	0.3453	61.84	T	2
2.7139	0.3452	66.21	T	2
2.7093	0.3451	68.28	T	2
2.7046	0.3451	67.02	T	2
2.7000	0.3450	63.56	T	2
0.4690	0.5640	37.72	T	3
0.4601	0.5641	49.01	T	3
0.4511	0.5641	68.02	T	3
0.4422	0.5642	89.00	T	3
0.4333	0.5643	105.93	T	3
0.4243	0.5643	117.49	T	3
0.4154	0.5644	126.18	T	3
0.4065	0.5645	133.57	T	3
0.3975	0.5645	137.82	T	3
0.3886	0.5646	135.67	T	3
0.3797	0.5647	126.23	T	3
0.3707	0.5647	112.76	T	3
0.3618	0.5648	100.39	T	3
0.3529	0.5649	92.41	T	3
0.3439	0.5649	88.81	T	3
0.3350	0.5650	87.82	T	3
0.5490	0.5700	68.71	T	3
0.5577	0.5699	68.11	T	3
0.5665	0.5698	67.44	T	3
0.5752	0.5697	67.66	T	3
0.5840	0.5696	69.52	T	3
0.5927	0.5695	72.76	T	3
0.6015	0.5693	76.22	T	3
0.6102	0.5692	78.71	T	3
0.6190	0.5691	79.95	T	3
0.6277	0.5690	80.79	T	3
0.6364	0.5689	82.44	T	3
0.6452	0.5688	85.28	T	3
0.6539	0.5687	88.53	T	3
0.6627	0.5686	91.32	T	3
0.6714	0.5685	93.77	T	3
0.6802	0.5684	96.47	T	3
0.6889	0.5683	99.20	T	3
0.6976	0.5682	100.95	T	3
0.7064	0.5681	101.38	T	3
0.7151	0.5680	101.35	T	3
0.7239	0.5678	101.52	T	3
0.7326	0.5677	100.93	T	3
0.7414	0.5676	97.96	T	3
0.7501	0.5675	92.43	T	3
0.7588	0.5674	86.48	T	3
0.7676	0.5673	83.05	T	3
0.7763	0.5672	83.77	T	3
0.7851	0.5671	87.37	T	3
0.7938	0.5670	89.89	T	3
0.8026	0.5669	87.66	T	3
0.8113	0.5668	81.14	T	3
0.8200	0.5667	74.85	T	3
0.8288	0.5666	72.68	T	3
0.8375	0.5665	74.05	T	3
0.8463	0.5663	75.63	T	3
0.8550	0.5662	75.37	T	3
0.8638	0.5661	73.93	T	3
0.8725	0.5660	72.95	T	3
0.8813	0.5659	73.23	T	3
0.8900	0.5658	74.57	T	3
0.8988	0.5657	76.12	T	3
0.9075	0.5656	76.61	T	3
0.9162	0.5655	74.89	T	3
0.9250	0.5654	71.16	T	3
0.9337	0.5653	67.22	T	3
0.9425	0.5652	65.08	T	3
0.9512	0.5650	65.45	T	3
0.9600	0.5650	67.55	T	3
0.9687	0.5648	69.98	T	3
0.9774	0.5647	71.60	T	3
0.9862	0.5646	72.11	T	3
0.9949	0.5645	72.09	T	3
1.0037	0.5644	72.29	T	3
1.0124	0.5643	73.01	T	3
1.0212	0.5642	73.99	T	3
1.0299	0.5641	75.04	T	3
1.0387	0.5640	76.25	T	3
1.0474	0.5639	77.72	T	3
1.0561	0.5638	79.31	T	3
1.0649	0.5637	80.85	T	3
1.0736	0.5635	82.14	T	3
1.0824	0.5634	82.88	T	3
1.0911	0.5633	82.85	T	3
1.0998	0.5632	82.46	T	3
1.1086	0.5631	82.57	T	3
1.1173	0.5630	83.44	T	3
1.1261	0.5629	84.24	T	3
1.1348	0.5628	83.99	T	3
1.1436	0.5627	82.82	T	3
1.1523	0.5626	81.99	T	3
1.1611	0.5625	82.50	T	3
1.1698	0.5624	84.02	T	3
1.1786	0.5623	85.29	T	3
1.1873	0.5622	85.49	T	3
1.1960	0.5620	84.95	T	3
1.2048	0.5619	84.52	T	3
1.2135	0.5618	84.60	T	3
1.2223	0.5617	84.90	T	3
1.2310	0.5616	85.22	T	3
1.2398	0.5615	85.84	T	3
1.2485	0.5614	87.07	T	3
1.2572	0.5613	88.65	T	3
1.2660	0.5612	90.11	T	3
1.2747	0.5611	91.26	T	3
1.2835	0.5610	91.96	T	3
1.2922	0.5609	91.82	T	3
1.3010	0.5608	90.62	T	3
1.3097	0.5607	88.71	T	3
1.3184	0.5605	86.41	T	3
1.3272	0.5604	83.36	T	3
1.3359	0.5603	79.25	T	3
1.3447	0.5602	74.96	T	3
1.3534	0.5601	72.46	T	3
1.3622	0.5600	73.18	T	3
1.3709	0.5599	76.52	T	3
1.3797	0.5598	80.19	T	3
1.3884	0.5597	82.16	T	3
1.3971	0.5596	82.19	T	3
1.4059	0.5595	81.29	T	3
1.4146	0.5594	80.38	T	3
1.4234	0.5593	79.68	T	3
1.4321	0.5591	79.08	T	3
1.4409	0.5590	78.56	T	3
1.4496	0.5589	78.35	T	3
1.4583	0.5588	78.94	T	3
1.4671	0.5587	80.44	T	3
1.4758	0.5586	81.73	T	3
1.4846	0.5585	80.94	T	3
1.4933	0.5584	77.47	T	3
1.5021	0.5583	72.90	T	3
1.5108	0.5582	69.34	T	3
1.5196	0.5581	67.50	T	3
1.5283	0.5580	67.08	T	3
1.5370	0.5578	67.97	T	3
1.5458	0.5578	70.05	T	3
1.5545	0.5576	72.49	T	3
1.5633	0.5575	74.35	T	3
1.5720	0.5574	75.64	T	3
1.5808	0.5573	77.08	T	3
1.5895	0.5572	79.02	T	3
1.5983	0.5571	81.09	T	3
1.6070	0.5570	82.67	T	3
3.3120	0.5380	78.62	T	3
3.3076	0.5380	81.29	T	3
3.3033	0.5381	83.71	T	3
3.2989	0.5382	84.70	T	3
3.2946	0.5382	84.80	T	3
3.2902	0.5383	86.13	T	3
3.2858	0.5383	89.90	T	3
3.2815	0.5384	94.14	T	3
3.2771	0.5384	95.17	T	3
3.2728	0.5385	91.61	T	3
3.2684	0.5385	85.98	T	3
3.2641	0.5386	81.84	T	3
3.2597	0.5387	80.42	T	3
3.2553	0.5387	80.71	T	3
3.2510	0.5388	81.37	T	3
3.2466	0.5388	81.79	T	3
3.2423	0.5389	81.89	T	3
3.2379	0.5389	81.70	T	3
3.2335	0.5390	81.17	T	3
3.2292	0.5390	80.19	T	3
3.2248	0.5391	78.95	T	3
3.2205	0.5391	78.06	T	3
3.2161	0.5392	78.07	T	3
3.2118	0.5393	78.85	T	3
3.2074	0.5393	79.78	T	3
3.2030	0.5393	80.36	T	3
3.1987	0.5394	80.55	T	3
3.1943	0.5395	80.68	T	3
3.1899	0.5395	80.59	T	3
3.1856	0.5396	79.16	T	3
3.1812	0.5396	75.63	T	3
3.1769	0.5397	71.06	T	3
3.1725	0.5397	67.62	T	3
3.1682	0.5398	66.44	T	3
3.1638	0.5398	67.19	T	3
3.1594	0.5399	68.80	T	3
3.1551	0.5400	69.94	T	3
3.1507	0.5400	69.55	T	3
3.1464	0.5401	67.91	T	3
3.1420	0.5401	65.97	T	3
3.1376	0.5402	63.65	T	3
3.1333	0.5402	60.54	T	3
3.1289	0.5403	57.95	T	3
3.1246	0.5403	58.10	T	3
3.1202	0.5404	61.17	T	3
3.1159	0.5404	65.06	T	3
3.1115	0.5405	68.28	T	3
3.1071	0.5405	71.18	T	3
3.1028	0.5406	73.82	T	3
3.0984	0.5407	74.08	T	3
3.0941	0.5407	70.04	T	3
3.0897	0.5408	63.60	T	3
3.0853	0.5408	59.58	T	3
3.0810	0.5409	60.69	T	3
3.0766	0.5409	65.26	T	3
3.0723	0.5410	70.16	T	3
3.0679	0.5410	74.14	T	3
3.0636	0.5411	78.13	T	3
3.0592	0.5412	83.24	T	3
3.0548	0.5412	88.17	T	3
3.0505	0.5413	88.33	T	3
3.0461	0.5413	80.39	T	3
3.0418	0.5414	69.07	T	3
3.0374	0.5414	65.30	T	3
3.0330	0.5415	73.57	T	3
3.0287	0.5415	84.64	T	3
3.0243	0.5416	85.78	T	3
3.0200	0.5416	76.41	T	3
3.0156	0.5417	68.66	T	3
3.0113	0.5418	73.14	T	3
3.0069	0.5418	87.95	T	3
3.0025	0.5418	101.23	T	3
2.9982	0.5419	102.61	T	3
2.9938	0.5420	91.78	T	3
2.9894	0.5420	76.99	T	3
2.9851	0.5421	66.61	T	3
2.9807	0.5421	62.99	T	3
2.9764	0.5422	63.94	T	3
2.9720	0.5422	66.84	T	3
2.9677	0.5423	69.93	T	3
2.9633	0.5423	71.45	T	3
2.9589	0.5424	70.56	T	3
2.9546	0.5425	68.92	T	3
2.9502	0.5425	69.31	T	3
2.9459	0.5426	72.50	T	3
2.9415	0.5426	76.89	T	3
2.9371	0.5427	80.91	T	3
2.9328	0.5427	84.15	T	3
2.9284	0.5428	86.45	T	3
2.9241	0.5428	87.67	T	3
2.9197	0.5429	88.36	T	3
2.9154	0.5429	89.36	T	3
2.9110	0.5430	90.73	T	3
0.6830	0.7560	79.85	T	4
0.6924	0.7559	80.58	T	4
0.7018	0.7558	81.25	T	4
0.7112	0.7557	81.24	T	4
0.7206	0.7556	80.51	T	4
0.7300	0.7555	79.96	T	4
0.7394	0.7555	80.38	T	4
0.7488	0.7554	81.11	T	4
0.7582	0.7553	80.52	T	4
0.7676	0.7552	78.24	T	4
0.7770	0.7551	76.00	T	4
0.7864	0.7550	75.39	T	4
0.7958	0.7549	75.92	T	4
0.8052	0.7548	76.41	T	4
0.8146	0.7548	77.34	T	4
0.8240	0.7547	79.91	T	4
0.8334	0.7546	83.18	T	4
0.8428	0.7545	84.27	T	4
0.8522	0.7544	81.91	T	4
0.8616	0.7543	78.32	T	4
0.8710	0.7542	77.19	T	4
0.8804	0.7541	80.48	T	4
0.8898	0.7540	86.90	T	4
0.8992	0.7540	92.89	T	4
0.9086	0.7539	95.41	T	4
0.9180	0.7538	94.22	T	4
0.9274	0.7537	91.31	T	4
0.9368	0.7536	88.15	T	4
0.9462	0.7535	84.48	T	4
0.9556	0.7534	80.48	T	4
0.9650	0.7533	78.58	T	4
0.9744	0.7532	81.39	T	4
0.9838	0.7532	87.81	T	4
0.9932	0.7531	93.36	T	4
1.0026	0.7530	94.84	T	4
1.0120	0.7529	93.35	T	4
1.0214	0.7528	91.76	T	4
1.0308	0.7527	90.67	T	4
1.0402	0.7526	88.55	T	4
1.0496	0.7525	84.88	T	4
1.0590	0.7524	81.39	T	4
1.0684	0.7523	79.32	T	4
1.0778	0.7523	76.95	T	4
1.0872	0.7522	71.44	T	4
1.0966	0.7521	62.87	T	4
1.1060	0.7520	54.83	T	4
1.4540	0.7800	101.10	T	4
1.4442	0.7787	101.06	T	4
1.4344	0.7773	100.72	T	4
1.4247	0.7760	99.51	T	4
1.4149	0.7747	96.74	T	4
1.4051	0.7733	92.49	T	4
1.3953	0.7720	88.15	T	4
1.3856	0.7707	85.71	T	4
1.3758	0.7693	86.08	T	4
1.3660	0.7680	88.00	T	4
1.3562	0.7667	88.94	T	4
1.3464	0.7653	87.72	T	4
1.3367	0.7640	86.10	T	4
1.3269	0.7627	86.52	T	4
1.3171	0.7613	87.82	T	4
1.3073	0.7600	85.12	T	4
1.2976	0.7587	75.59	T	4
1.2878	0.7573	62.84	T	4
1.2780	0.7560	53.39	T	4
1.2682	0.7547	49.81	T	4
1.2584	0.7533	49.51	T	4
1.2487	0.7520	49.09	T	4
1.2389	0.7507	47.29	T	4
1.2291	0.7493	43.85	T	4
1.2193	0.7480	38.47	T	4
1.2096	0.7467	31.79	T	4
1.1998	0.7453	25.92	T	4
1.1900	0.7440	22.72	T	4
1.6000	0.9650	98.40	T	5
1.5954	0.9650	98.45	T	5
1.5909	0.9649	98.73	T	5
1.5863	0.9649	99.15	T	5
1.5818	0.9648	99.21	T	5
1.5772	0.9648	98.39	T	5
1.5726	0.9647	96.64	T	5
1.5681	0.9647	94.34	T	5
1.5635	0.9646	91.79	T	5
1.5590	0.9646	88.80	T	5
1.5544	0.9645	85.24	T	5
1.5498	0.9645	81.56	T	5
1.5453	0.9645	78.76	T	5
1.5407	0.9644	77.48	T	5
1.5362	0.9644	77.59	T	5
1.5316	0.9643	78.48	T	5
1.5270	0.9643	79.56	T	5
1.5225	0.9642	80.38	T	5
1.5179	0.9642	80.63	T	5
1.5134	0.9641	80.20	T	5
1.5088	0.9641	79.39	T	5
1.5042	0.9640	78.69	T	5
1.4997	0.9640	78.51	T	5
1.4951	0.9640	78.85	T	5
1.4906	0.9639	79.15	T	5
1.4860	0.9639	78.82	T	5
1.4814	0.9638	78.48	T	5
1.4769	0.9638	80.12	T	5
1.4723	0.9637	85.55	T	5
1.4678	0.9637	94.45	T	5
1.4632	0.9637	104.39	T	5
1.4586	0.9636	112.01	T	5
1.4541	0.9636	114.32	T	5
1.4495	0.9635	110.42	T	5
1.4450	0.9635	102.81	T	5
1.4404	0.9634	95.91	T	5
1.4358	0.9634	92.78	T	5
1.4313	0.9633	93.65	T	5
1.4267	0.9633	97.28	T	5
1.4222	0.9632	102.06	T	5
1.4176	0.9632	106.06	T	5
1.4130	0.9632	107.72	T	5
1.4085	0.9631	106.97	T	5
1.4039	0.9631	105.17	T	5
1.3994	0.9630	103.85	T	5
1.3948	0.9630	103.96	T	5
1.3902	0.9629	105.58	T	5
1.3857	0.9629	107.73	T	5
1.3811	0.9628	108.96	T	5
1.3766	0.9628	108.41	T	5
1.3720	0.9628	106.37	T	5
1.3674	0.9627	103.80	T	5
1.3629	0.9627	101.22	T	5
1.3583	0.9626	97.94	T	5
1.3538	0.9626	92.17	T	5
1.3492	0.9625	82.73	T	5
1.3446	0.9625	70.76	T	5
1.3401	0.9624	59.35	T	5
1.3355	0.9624	51.16	T	5
1.3310	0.9623	46.78	T	5
1.3264	0.9623	45.42	T	5
1.3218	0.9623	46.19	T	5
1.3173	0.9622	48.19	T	5
1.3127	0.9622	49.84	T	5
1.3082	0.9621	49.40	T	5
1.3036	0.9621	46.40	T	5
1.2990	0.9620	42.17	T	5
1.2945	0.9620	38.49	T	5
1.2899	0.9619	36.11	T	5
1.2854	0.9619	34.69	T	5
1.2808	0.9618	33.80	T	5
1.2762	0.9618	33.37	T	5
1.2717	0.9618	33.36	T	5
1.2671	0.9617	33.53	T	5
1.2626	0.9617	33.74	T	5
1.2580	0.9616	34.05	T	5
1.2534	0.9616	34.52	T	5
1.2489	0.9615	34.86	T	5
1.2443	0.9615	34.62	T	5
1.2398	0.9614	33.69	T	5
1.2352	0.9614	32.44	T	5
1.2306	0.9613	31.30	T	5
1.2261	0.9613	30.26	T	5
1.2215	0.9613	29.05	T	5
1.2170	0.9612	27.75	T	5
1.2124	0.9612	26.75	T	5
1.2078	0.9611	26.44	T	5
1.2033	0.9611	26.81	T	5
1.1987	0.9610	27.67	T	5
1.1942	0.9610	28.78	T	5
1.1896	0.9610	29.92	T	5
1.1850	0.9609	30.93	T	5
1.1805	0.9609	31.70	T	5
1.1759	0.9608	32.06	T	5
1.1714	0.9608	31.87	T	5
1.1668	0.9607	31.16	T	5
1.1622	0.9607	30.23	T	5
1.1577	0.9606	29.43	T	5
1.1531	0.9606	28.89	T	5
1.1486	0.9605	28.60	T	5
1.1440	0.9605	28.48	T	5
1.1394	0.9605	28.49	T	5
1.1349	0.9604	28.67	T	5
1.1303	0.9604	29.14	T	5
1.1258	0.9603	29.90	T	5
1.1212	0.9603	30.74	T	5
1.1166	0.9602	31.64	T	5
1.1121	0.9602	32.85	T	5
1.1075	0.9601	34.64	T	5
1.1030	0.9601	37.07	T	5
1.0984	0.9600	39.88	T	5
1.0938	0.9600	42.52	T	5
1.0893	0.9600	44.23	T	5
1.0847	0.9599	44.36	T	5
1.0802	0.9599	42.78	T	5
1.0756	0.9598	40.08	T	5
1.0710	0.9598	37.13	T	5
1.0665	0.9597	34.61	T	5
1.0619	0.9597	32.75	T	5
1.0574	0.9596	31.45	T	5
1.0528	0.9596	30.50	T	5
1.0482	0.9595	29.83	T	5
1.0437	0.9595	29.44	T	5
1.0391	0.9595	29.41	T	5
1.0346	0.9594	29.69	T	5
1.0300	0.9594	30.06	T	5
1.0254	0.9593	30.39	T	5
1.0209	0.9593	30.79	T	5
1.0163	0.9592	31.44	T	5
1.0118	0.9592	32.17	T	5
1.0072	0.9592	32.72	T	5
1.0026	0.9591	33.12	T	5
0.9981	0.9591	33.94	T	5
0.9935	0.9590	36.02	T	5
0.9890	0.9590	39.99	T	5
0.9844	0.9589	45.67	T	5
0.9798	0.9589	51.75	T	5
0.9753	0.9588	56.66	T	5
0.9707	0.9588	59.87	T	5
0.9662	0.9587	61.93	T	5
0.9616	0.9587	63.01	T	5
0.9570	0.9587	62.46	T	5
0.9525	0.9586	60.17	T	5
0.9479	0.9586	57.64	T	5
0.9434	0.9585	57.02	T	5
0.9388	0.9585	59.14	T	5
0.9342	0.9584	62.84	T	5
0.9297	0.9584	65.83	T	5
0.9251	0.9583	66.31	T	5
0.9206	0.9583	64.13	T	5
0.9160	0.9583	60.63	T	5
0.9114	0.9582	57.32	T	5
0.9069	0.9582	54.96	T	5
0.9023	0.9581	53.59	T	5
0.8978	0.9581	53.19	T	5
0.8932	0.9580	53.95	T	5
0.8886	0.9580	56.04	T	5
0.8841	0.9579	59.15	T	5
0.8795	0.9579	62.50	T	5
0.8750	0.9578	65.18	T	5
0.8704	0.9578	66.69	T	5
0.8658	0.9578	67.42	T	5
0.8613	0.9577	68.55	T	5
0.8567	0.9577	71.21	T	5
0.8522	0.9576	75.37	T	5
0.8476	0.9576	79.65	T	5
0.8430	0.9575	82.52	T	5
0.8385	0.9575	83.53	T	5
0.8339	0.9574	83.43	T	5
0.8294	0.9574	82.84	T	5
0.8248	0.9573	81.50	T	5
0.8202	0.9573	78.82	T	5
0.8157	0.9573	75.13	T	5
0.8111	0.9572	71.72	T	5
0.8066	0.9572	69.79	T	5
0.8020	0.9571	69.35	T	5
0.7974	0.9571	69.30	T	5
0.7929	0.9570	68.55	T	5
0.7883	0.9570	66.87	T	5
0.7838	0.9569	64.83	T	5
0.7792	0.9569	62.92	T	5
0.7746	0.9568	61.18	T	5
0.7701	0.9568	59.59	T	5
0.7655	0.9568	58.30	T	5
0.7610	0.9567	57.32	T	5
0.7564	0.9567	56.41	T	5
0.7518	0.9566	55.21	T	5
0.7473	0.9566	53.50	T	5
0.7427	0.9565	51.08	T	5
0.7382	0.9565	47.80	T	5
0.7336	0.9565	43.81	T	5
0.7290	0.9564	39.69	T	5
0.7245	0.9564	36.26	T	5
0.7199	0.9563	34.05	T	5
0.7154	0.9563	33.00	T	5
0.7108	0.9562	32.85	T	5
0.7062	0.9562	33.83	T	5
0.7017	0.9561	36.55	T	5
0.6971	0.9561	40.86	T	5
0.6926	0.9560	45.29	T	5
0.6880	0.9560	48.09	T	5
0.0970	0.4560	53.82	F	2
0.0973	0.4470	51.03	F	2
0.0975	0.4381	47.56	F	2
0.0978	0.4291	44.90	F	2
0.0981	0.4202	43.28	F	2
0.0983	0.4112	42.00	F	2
0.0986	0.4022	40.81	F	2
0.0988	0.3933	39.87	F	2
0.0991	0.3843	38.98	F	2
0.0994	0.3754	37.80	F	2
0.0997	0.3664	36.75	F	2
0.0999	0.3574	36.90	F	2
0.1002	0.3485	38.84	F	2
0.1004	0.3395	41.90	F	2
0.1007	0.3306	44.69	F	2
0.1010	0.3216	46.25	F	2
0.1012	0.3126	46.93	F	2
0.1015	0.3037	47.85	F	2
0.1018	0.2947	49.33	F	2
0.1020	0.2858	50.09	F	2
0.1023	0.2768	48.40	F	2
0.1026	0.2679	44.10	F	2
0.1028	0.2589	39.16	F	2
0.1031	0.2499	36.02	F	2
0.1034	0.2410	35.36	F	2
0.1036	0.2320	35.99	F	2
0.1039	0.2231	36.48	F	2
0.1042	0.2141	36.32	F	2
0.1044	0.2051	35.56	F	2
0.1047	0.1962	34.13	F	2
0.1049	0.1872	32.21	F	2
0.1052	0.1783	30.46	F	2
0.1055	0.1693	29.51	F	2
0.1058	0.1603	29.44	F	2
0.1060	0.1514	29.98	F	2
0.1063	0.1424	30.94	F	2
0.1066	0.1335	32.01	F	2
0.1068	0.1245	32.61	F	2
0.1071	0.1156	32.31	F	2
0.1073	0.1066	31.40	F	2
0.1076	0.0976	30.54	F	2
0.1079	0.0887	30.08	F	2
0.1081	0.0797	30.13	F	2
0.1084	0.0708	30.86	F	2
0.1087	0.0618	32.47	F	2
0.1089	0.0528	34.56	F	2
0.1092	0.0439	36.24	F	2
0.1095	0.0349	36.90	F	2
0.1097	0.0260	36.70	F	2
0.1100	0.0170	36.29	F	2
0.0870	1.1160	30.48	F	2
0.0871	1.1073	29.69	F	2
0.0873	1.0987	28.54	F	2
0.0874	1.0900	27.69	F	2
0.0876	1.0814	27.78	F	2
0.0877	1.0727	28.84	F	2
0.0879	1.0641	30.23	F	2
0.0880	1.0554	30.97	F	2
0.0882	1.0468	30.48	F	2
0.0883	1.0381	29.21	F	2
0.0885	1.0295	28.14	F	2
0.0886	1.0208	27.83	F	2
0.0888	1.0122	27.94	F	2
0.0889	1.0035	27.84	F	2
0.0891	0.9948	27.36	F	2
0.0892	0.9862	26.90	F	2
0.0893	0.9775	26.93	F	2
0.0895	0.9689	27.43	F	2
0.0896	0.9602	27.89	F	2
0.0898	0.9516	27.96	F	2
0.0899	0.9429	27.81	F	2
0.0901	0.9343	27.83	F	2
0.0902	0.9256	28.09	F	2
0.0904	0.9170	28.31	F	2
0.0905	0.9083	28.36	F	2
0.0907	0.8997	28.39	F	2
0.0908	0.8910	28.57	F	2
0.0910	0.8824	28.81	F	2
0.0911	0.8737	28.89	F	2
0.0913	0.8650	28.69	F	2
0.0914	0.8564	28.38	F	2
0.0915	0.8477	28.28	F	2
0.0917	0.8391	28.66	F	2
0.0918	0.8304	29.48	F	2
0.0920	0.8218	30.37	F	2
0.0921	0.8131	30.96	F	2
0.0923	0.8045	31.11	F	2
0.0924	0.7958	30.93	F	2
0.0926	0.7872	30.52	F	2
0.0927	0.7785	29.96	F	2
0.0929	0.7699	29.42	F	2
0.0930	0.7612	29.08	F	2
0.0932	0.7526	28.95	F	2
0.0933	0.7439	28.91	F	2
0.0934	0.7353	28.85	F	2
0.0936	0.7266	28.78	F	2
0.0937	0.7179	28.71	F	2
0.0939	0.7093	28.63	F	2
0.0940	0.7006	28.49	F	2
0.0942	0.6920	28.32	F	2
0.0943	0.6833	28.14	F	2
0.0945	0.6747	28.08	F	2
0.0946	0.6660	28.31	F	2
0.0948	0.6574	28.85	F	2
0.0949	0.6487	29.46	F	2
0.0951	0.6401	29.81	F	2
0.0952	0.6314	29.71	F	2
0.0954	0.6228	29.29	F	2
0.0955	0.6141	29.19	F	2
0.0957	0.6055	30.41	F	2
0.0958	0.5968	33.11	F	2
0.0959	0.5881	35.75	F	2
0.0961	0.5795	36.14	F	2
0.0962	0.5708	33.85	F	2
0.0964	0.5622	30.91	F	2
0.0965	0.5535	29.76	F	2
0.0967	0.5449	30.97	F	2
0.0968	0.5362	33.14	F	2
0.0970	0.5276	34.41	F	2
0.0971	0.5189	33.56	F	2
0.0973	0.5103	30.53	F	2
