"plot"	"row"	"col"	"year"	"yield"
190	13	27	"Y5"	0.7
191	14	27	"Y5"	0.6
192	15	27	"Y5"	0.5
193	16	27	"Y5"	1.3
194	17	27	"Y5"	0.5
195	18	27	"Y5"	1.7
196	19	27	"Y5"	0
197	20	27	"Y5"	2.2
198	21	27	"Y5"	11
199	22	27	"Y5"	0.1
200	23	27	"Y5"	0.6
201	24	27	"Y5"	5.6
202	25	27	"Y5"	1.5
203	26	27	"Y5"	0.3
204	27	27	"Y5"	3.9
205	28	27	"Y5"	0.2
206	29	27	"Y5"	0.5
207	30	27	"Y5"	2.8
208	31	27	"Y5"	3.8
209	32	27	"Y5"	1.2
210	33	27	"Y5"	0.6
211	34	27	"Y5"	0.5
212	35	26	"Y5"	3.1
213	34	26	"Y5"	4.2
214	33	26	"Y5"	7.5
215	32	26	"Y5"	0.4
216	31	26	"Y5"	4.6
217	30	26	"Y5"	0.3
218	29	26	"Y5"	5.6
219	28	26	"Y5"	10.1
220	27	26	"Y5"	7.6
221	26	26	"Y5"	2.5
222	25	26	"Y5"	1.9
223	24	26	"Y5"	4.5
224	23	26	"Y5"	1.1
225	22	26	"Y5"	2
226	21	26	"Y5"	1.2
227	20	26	"Y5"	4.5
228	19	26	"Y5"	7.4
229	18	26	"Y5"	6.1
230	17	26	"Y5"	6.1
231	16	26	"Y5"	0.8
232	15	26	"Y5"	3.6
233	14	26	"Y5"	1.5
234	13	26	"Y5"	6.8
235	12	26	"Y5"	0.9
236	11	26	"Y5"	0.5
237	10	26	"Y5"	3.1
238	9	26	"Y5"	1.3
239	8	26	"Y5"	1.3
240	7	26	"Y5"	1.8
241	6	26	"Y5"	1.8
242	5	26	"Y5"	0.5
243	6	25	"Y5"	2.9
244	7	25	"Y5"	2.7
245	8	25	"Y5"	0.8
246	9	25	"Y5"	2.5
247	10	25	"Y5"	3.6
248	11	25	"Y5"	0.8
249	12	25	"Y5"	1.7
250	13	25	"Y5"	8.4
251	14	25	"Y5"	6.3
252	15	25	"Y5"	0.7
253	16	25	"Y5"	1.2
254	17	25	"Y5"	7.6
255	18	25	"Y5"	3.8
256	19	25	"Y5"	5.6
257	20	25	"Y5"	0.9
258	21	25	"Y5"	1.2
259	22	25	"Y5"	0.9
260	23	25	"Y5"	28.4
261	24	25	"Y5"	3.9
262	25	25	"Y5"	3.2
263	26	25	"Y5"	0.8
264	27	25	"Y5"	11.9
265	28	25	"Y5"	10.5
266	29	25	"Y5"	8.5
267	30	25	"Y5"	10.1
268	31	25	"Y5"	11.7
269	32	25	"Y5"	5.9
270	33	25	"Y5"	12
271	34	25	"Y5"	23.4
272	35	25	"Y5"	7.6
273	36	24	"Y5"	7.6
274	35	24	"Y5"	14.1
275	34	24	"Y5"	6.9
276	33	24	"Y5"	1.3
277	32	24	"Y5"	0.8
278	31	24	"Y5"	0.5
279	30	24	"Y5"	1.1
280	29	24	"Y5"	2
281	28	24	"Y5"	3.2
282	27	24	"Y5"	1.6
283	26	24	"Y5"	1.8
284	25	24	"Y5"	4.4
285	24	24	"Y5"	0.7
286	23	24	"Y5"	0.9
287	22	24	"Y5"	6
288	21	24	"Y5"	0.9
289	20	24	"Y5"	6.5
290	19	24	"Y5"	0.4
291	18	24	"Y5"	1.5
292	17	24	"Y5"	3.1
293	16	24	"Y5"	1.7
294	15	24	"Y5"	1.5
295	14	24	"Y5"	4.6
296	13	24	"Y5"	1.1
297	12	24	"Y5"	2.1
298	11	24	"Y5"	0.1
299	10	24	"Y5"	0.1
300	9	24	"Y5"	1.2
301	8	24	"Y5"	0.7
302	7	24	"Y5"	1.4
303	7	23	"Y5"	0.4
304	8	23	"Y5"	0.7
305	9	23	"Y5"	0.5
306	10	23	"Y5"	1.4
307	11	23	"Y5"	3.8
308	12	23	"Y5"	0.4
309	13	23	"Y5"	0.8
310	15	23	"Y5"	1.1
311	16	23	"Y5"	2.7
312	17	23	"Y5"	0.2
313	18	23	"Y5"	0.8
314	19	23	"Y5"	0.1
315	20	23	"Y5"	1.7
316	21	23	"Y5"	6
317	22	23	"Y5"	5.6
318	23	23	"Y5"	7.9
319	24	23	"Y5"	7.2
320	25	23	"Y5"	11.9
321	26	23	"Y5"	12.1
322	27	23	"Y5"	13.2
323	28	23	"Y5"	7.6
324	29	23	"Y5"	16.3
325	30	23	"Y5"	7.2
326	31	23	"Y5"	0.1
327	32	23	"Y5"	0.3
328	33	23	"Y5"	4.9
329	34	23	"Y5"	0.3
330	35	23	"Y5"	1.2
331	36	23	"Y5"	6.9
332	36	22	"Y5"	1
333	35	22	"Y5"	5.2
334	34	22	"Y5"	5.5
335	33	22	"Y5"	1
336	32	22	"Y5"	0.6
337	31	22	"Y5"	0.7
338	30	22	"Y5"	0.1
339	29	22	"Y5"	0.1
340	28	22	"Y5"	1.5
341	27	22	"Y5"	0.5
342	26	22	"Y5"	2.4
343	25	22	"Y5"	1.5
344	24	22	"Y5"	1.9
345	23	22	"Y5"	0.1
346	22	22	"Y5"	2.5
347	21	22	"Y5"	0.6
348	20	22	"Y5"	0.3
349	19	22	"Y5"	0
350	18	22	"Y5"	1
351	17	22	"Y5"	0.6
352	16	22	"Y5"	0.8
353	15	22	"Y5"	0.5
354	14	22	"Y5"	0.4
355	13	22	"Y5"	3
356	12	22	"Y5"	0.6
357	11	22	"Y5"	2.7
358	10	22	"Y5"	1.8
359	9	22	"Y5"	0.9
360	8	22	"Y5"	0.5
361	9	21	"Y5"	NA
362	10	21	"Y5"	4.5
363	11	21	"Y5"	0.4
364	12	21	"Y5"	0.3
365	13	21	"Y5"	1.5
366	14	21	"Y5"	11.2
367	15	21	"Y5"	10.7
368	16	21	"Y5"	9.7
369	17	21	"Y5"	8.9
370	18	21	"Y5"	6.4
371	19	21	"Y5"	5.5
372	20	21	"Y5"	5.8
373	21	21	"Y5"	12.5
374	22	21	"Y5"	4.9
375	23	21	"Y5"	3.8
376	24	21	"Y5"	3.1
377	25	21	"Y5"	1.2
378	26	21	"Y5"	2.2
379	27	21	"Y5"	4.8
380	28	21	"Y5"	1.7
381	29	21	"Y5"	2.6
382	30	21	"Y5"	3
383	31	21	"Y5"	1.8
384	32	21	"Y5"	2.3
385	33	21	"Y5"	1.5
386	34	21	"Y5"	0.4
387	35	21	"Y5"	7.1
388	36	21	"Y5"	3.2
389	36	20	"Y5"	0.7
390	35	20	"Y5"	0.4
391	34	20	"Y5"	1.3
392	33	20	"Y5"	0.8
393	32	20	"Y5"	0.1
394	31	20	"Y5"	3.7
395	30	20	"Y5"	0.1
396	29	20	"Y5"	4.8
397	28	20	"Y5"	3.2
398	27	20	"Y5"	1.1
399	26	20	"Y5"	2.2
400	25	20	"Y5"	0.7
401	24	20	"Y5"	1.4
402	23	20	"Y5"	0.9
403	22	20	"Y5"	0.2
404	21	20	"Y5"	0.1
405	20	20	"Y5"	0.3
406	19	20	"Y5"	0.4
407	18	20	"Y5"	3.6
408	17	20	"Y5"	5.1
409	16	20	"Y5"	6.9
410	15	20	"Y5"	14.4
411	14	20	"Y5"	1.4
412	13	20	"Y5"	7.9
413	12	20	"Y5"	3.2
414	11	20	"Y5"	13.7
415	10	20	"Y5"	12.2
416	9	20	"Y5"	3.8
417	11	19	"Y5"	0.2
418	12	19	"Y5"	4.4
419	13	19	"Y5"	4.5
420	14	19	"Y5"	3.4
421	15	19	"Y5"	2.4
422	16	19	"Y5"	3.6
423	17	19	"Y5"	1.5
424	18	19	"Y5"	0.9
425	19	19	"Y5"	2.8
426	20	19	"Y5"	5.5
427	21	19	"Y5"	2.1
428	22	19	"Y5"	2.6
429	23	19	"Y5"	4.4
430	24	19	"Y5"	6.6
431	25	19	"Y5"	1.9
432	26	19	"Y5"	1.7
433	27	19	"Y5"	0.4
434	28	19	"Y5"	2.1
435	29	19	"Y5"	4.3
436	30	19	"Y5"	3.4
437	31	19	"Y5"	2.4
438	32	19	"Y5"	8.1
439	33	19	"Y5"	9.1
440	34	19	"Y5"	2.5
441	35	19	"Y5"	6.1
442	36	19	"Y5"	3.2
443	37	18	"Y5"	4.4
444	36	18	"Y5"	3.7
445	35	18	"Y5"	2
446	34	18	"Y5"	3.1
447	33	18	"Y5"	1.6
448	32	18	"Y5"	3
449	31	18	"Y5"	1.5
450	30	18	"Y5"	3.8
451	29	18	"Y5"	3.5
452	28	18	"Y5"	5.9
453	27	18	"Y5"	10.5
454	26	18	"Y5"	9.8
455	25	18	"Y5"	12
456	24	18	"Y5"	10
457	23	18	"Y5"	8.7
458	22	18	"Y5"	8.7
459	21	18	"Y5"	5.1
460	20	18	"Y5"	11.4
461	19	18	"Y5"	3
462	18	18	"Y5"	3.3
463	17	18	"Y5"	0.6
464	16	18	"Y5"	0.6
465	15	18	"Y5"	0.2
466	14	18	"Y5"	5.9
467	13	18	"Y5"	1.6
468	12	18	"Y5"	0.7
469	11	18	"Y5"	0.3
470	12	17	"Y5"	2.1
471	13	17	"Y5"	6.1
472	14	17	"Y5"	1.3
473	15	17	"Y5"	1.2
474	16	17	"Y5"	1.5
475	17	17	"Y5"	3
476	18	17	"Y5"	7.3
477	19	17	"Y5"	1.7
478	20	17	"Y5"	3.9
479	21	17	"Y5"	5.1
480	22	17	"Y5"	4.6
481	23	17	"Y5"	3.7
482	24	17	"Y5"	0.3
483	25	17	"Y5"	0.7
484	26	17	"Y5"	2.5
485	27	17	"Y5"	2.2
486	28	17	"Y5"	1.2
487	29	17	"Y5"	5.8
488	30	17	"Y5"	2.5
489	31	17	"Y5"	17.6
490	32	17	"Y5"	2.4
491	33	17	"Y5"	1.5
492	34	17	"Y5"	0.3
493	35	17	"Y5"	2.6
494	36	17	"Y5"	3.3
495	37	17	"Y5"	10.1
496	37	16	"Y5"	1.1
497	36	16	"Y5"	1.8
498	35	16	"Y5"	3.4
499	34	16	"Y5"	3.3
500	33	16	"Y5"	0
501	32	16	"Y5"	12.5
502	31	16	"Y5"	3.8
503	30	16	"Y5"	7.5
504	29	16	"Y5"	6.8
505	27	16	"Y5"	2.4
506	26	16	"Y5"	1.1
507	25	16	"Y5"	0.7
508	24	16	"Y5"	5.3
509	23	16	"Y5"	1.8
510	22	16	"Y5"	1.3
511	21	16	"Y5"	3.1
512	20	16	"Y5"	1.8
513	19	16	"Y5"	1.8
514	18	16	"Y5"	0.4
515	17	16	"Y5"	NA
516	16	16	"Y5"	2
517	15	16	"Y5"	4.1
518	14	16	"Y5"	4.3
519	13	16	"Y5"	4.6
520	12	16	"Y5"	0.8
521	13	15	"Y5"	7.2
522	14	15	"Y5"	2.4
523	15	15	"Y5"	0.2
524	16	15	"Y5"	4.8
525	17	15	"Y5"	1.9
526	18	15	"Y5"	3.2
527	19	15	"Y5"	8.3
528	20	15	"Y5"	1.1
529	21	15	"Y5"	5.2
530	22	15	"Y5"	10.6
531	23	15	"Y5"	1.4
532	24	15	"Y5"	4
533	25	15	"Y5"	0.6
534	26	15	"Y5"	4.9
535	27	15	"Y5"	3.5
536	29	15	"Y5"	2.2
537	30	15	"Y5"	12.5
538	31	15	"Y5"	11
539	32	15	"Y5"	1.3
540	33	15	"Y5"	1
541	34	15	"Y5"	6.9
542	35	15	"Y5"	13.1
543	36	15	"Y5"	9.6
544	37	15	"Y5"	9.7
545	37	14	"Y5"	1
546	36	14	"Y5"	3.7
547	35	14	"Y5"	2.9
548	34	14	"Y5"	1.9
549	33	14	"Y5"	NA
550	32	14	"Y5"	1.7
551	31	14	"Y5"	6.4
552	30	14	"Y5"	4.4
553	29	14	"Y5"	3.7
554	28	14	"Y5"	2.6
555	27	14	"Y5"	6
556	26	14	"Y5"	11
557	25	14	"Y5"	0.6
558	24	14	"Y5"	0.3
559	23	14	"Y5"	7.6
560	22	14	"Y5"	5.1
561	21	14	"Y5"	10.2
562	20	14	"Y5"	10.3
563	19	14	"Y5"	7.4
564	18	14	"Y5"	9.2
565	17	14	"Y5"	3.7
566	16	14	"Y5"	9
567	15	14	"Y5"	1.2
568	14	14	"Y5"	7.1
569	14	13	"Y5"	1.3
570	15	13	"Y5"	2.3
571	16	13	"Y5"	3.6
572	17	13	"Y5"	9
573	18	13	"Y5"	NA
574	19	13	"Y5"	9.1
575	20	13	"Y5"	2.1
576	21	13	"Y5"	4.1
577	22	13	"Y5"	10.9
578	23	13	"Y5"	12.4
579	24	13	"Y5"	10.8
580	25	13	"Y5"	13.6
581	26	13	"Y5"	5.4
582	27	13	"Y5"	1.7
583	28	13	"Y5"	5.8
584	29	13	"Y5"	10
585	30	13	"Y5"	6.6
586	31	13	"Y5"	11.1
587	32	13	"Y5"	0.6
588	33	13	"Y5"	5.1
589	34	13	"Y5"	4.9
590	35	13	"Y5"	10.8
591	36	13	"Y5"	5.9
592	37	13	"Y5"	6.3
593	38	12	"Y5"	3.7
594	37	12	"Y5"	5.5
595	36	12	"Y5"	4.1
596	34	12	"Y5"	5.6
597	33	12	"Y5"	4.6
598	32	12	"Y5"	4.4
599	31	12	"Y5"	5.5
600	30	12	"Y5"	4.3
601	29	12	"Y5"	7.4
602	28	12	"Y5"	0.2
603	27	12	"Y5"	1.7
604	26	12	"Y5"	6.2
605	25	12	"Y5"	4.3
606	24	12	"Y5"	3.8
607	23	12	"Y5"	4.4
608	22	12	"Y5"	5.2
609	21	12	"Y5"	3.8
610	20	12	"Y5"	2.6
611	19	12	"Y5"	5.8
612	18	12	"Y5"	4.6
613	17	12	"Y5"	1.4
614	16	12	"Y5"	4.6
615	16	11	"Y5"	4.1
616	17	11	"Y5"	4.4
617	18	11	"Y5"	9.4
618	19	11	"Y5"	3.4
619	20	11	"Y5"	5.3
620	21	11	"Y5"	2.2
621	22	11	"Y5"	8.3
622	23	11	"Y5"	2.9
623	24	11	"Y5"	2.9
624	25	11	"Y5"	1.7
625	26	11	"Y5"	11.3
626	27	11	"Y5"	2.7
627	28	11	"Y5"	5.9
628	29	11	"Y5"	7.2
629	30	11	"Y5"	15.7
630	31	11	"Y5"	3.6
631	32	11	"Y5"	4
632	33	11	"Y5"	1.5
633	34	11	"Y5"	1.4
634	35	11	"Y5"	1.1
635	36	11	"Y5"	3.2
636	37	11	"Y5"	5.1
637	38	11	"Y5"	4.5
638	39	10	"Y5"	4.2
639	38	10	"Y5"	0.3
640	37	10	"Y5"	7.9
641	36	10	"Y5"	6.8
642	35	10	"Y5"	8.1
643	34	10	"Y5"	8.7
644	33	10	"Y5"	2
645	32	10	"Y5"	5.4
646	31	10	"Y5"	3.3
647	30	10	"Y5"	3
648	29	10	"Y5"	3.9
649	28	10	"Y5"	7.1
650	27	10	"Y5"	10
651	26	10	"Y5"	16.6
652	25	10	"Y5"	12.1
653	24	10	"Y5"	3.2
654	23	10	"Y5"	5.3
655	22	10	"Y5"	2
656	21	10	"Y5"	5.5
657	20	10	"Y5"	5.1
658	19	10	"Y5"	0.6
659	18	10	"Y5"	1.1
660	17	10	"Y5"	2
661	16	10	"Y5"	3.5
662	17	9	"Y5"	3.1
663	18	9	"Y5"	3.8
664	19	9	"Y5"	4.6
665	20	9	"Y5"	9.7
666	21	9	"Y5"	5.1
667	22	9	"Y5"	4
668	23	9	"Y5"	1.7
669	24	9	"Y5"	8.2
670	25	9	"Y5"	3.1
671	26	9	"Y5"	4.1
672	27	9	"Y5"	15.3
673	28	9	"Y5"	3.8
674	29	9	"Y5"	2.9
675	30	9	"Y5"	0.9
676	31	9	"Y5"	0.2
677	32	9	"Y5"	7.4
678	33	9	"Y5"	4
679	34	9	"Y5"	3.5
680	35	9	"Y5"	8.4
681	36	9	"Y5"	12.5
682	37	9	"Y5"	1
683	38	9	"Y5"	3.5
684	39	9	"Y5"	2.3
685	39	8	"Y5"	3.6
686	38	8	"Y5"	5.7
687	37	8	"Y5"	4.6
688	36	8	"Y5"	7.8
689	35	8	"Y5"	13.9
690	34	8	"Y5"	4.3
691	33	8	"Y5"	10
692	32	8	"Y5"	7.3
693	31	8	"Y5"	4.6
694	30	8	"Y5"	7.8
695	29	8	"Y5"	4.9
696	28	8	"Y5"	1.7
697	27	8	"Y5"	2.8
698	26	8	"Y5"	6.6
699	25	8	"Y5"	4.5
700	24	8	"Y5"	10.3
701	23	8	"Y5"	6.8
702	22	8	"Y5"	6.8
703	21	8	"Y5"	6.7
704	20	8	"Y5"	2
705	19	8	"Y5"	2.4
706	18	8	"Y5"	4.6
707	18	7	"Y5"	1.5
708	19	7	"Y5"	1.4
709	20	7	"Y5"	6.3
710	21	7	"Y5"	5
711	22	7	"Y5"	0.6
712	23	7	"Y5"	1.3
713	24	7	"Y5"	1.9
714	25	7	"Y5"	0.2
715	26	7	"Y5"	4.2
716	27	7	"Y5"	2.5
717	28	7	"Y5"	1
718	29	7	"Y5"	0.4
719	30	7	"Y5"	1.2
720	31	7	"Y5"	1.4
721	32	7	"Y5"	0.3
722	33	7	"Y5"	1
723	34	7	"Y5"	1.9
724	35	7	"Y5"	1
725	36	7	"Y5"	1.9
726	37	7	"Y5"	2.3
727	38	7	"Y5"	0.2
728	39	7	"Y5"	NA
729	39	6	"Y5"	2.9
730	38	6	"Y5"	NA
731	37	6	"Y5"	0.1
732	36	6	"Y5"	4
733	35	6	"Y5"	0.7
734	34	6	"Y5"	1.2
735	33	6	"Y5"	2.2
736	32	6	"Y5"	4
737	31	6	"Y5"	NA
738	30	6	"Y5"	2.7
739	29	6	"Y5"	1.2
740	28	6	"Y5"	3.4
741	27	6	"Y5"	7.4
742	26	6	"Y5"	NA
743	25	6	"Y5"	3.2
744	24	6	"Y5"	NA
745	23	6	"Y5"	1.3
746	22	6	"Y5"	0.6
747	21	6	"Y5"	0.7
748	20	6	"Y5"	0.1
749	19	6	"Y5"	0.3
750	20	5	"Y5"	0.2
751	21	5	"Y5"	NA
752	22	5	"Y5"	NA
753	23	5	"Y5"	NA
754	24	5	"Y5"	NA
755	25	5	"Y5"	0.1
756	26	5	"Y5"	0.3
757	27	5	"Y5"	0.3
758	28	5	"Y5"	NA
759	29	5	"Y5"	2.3
760	30	5	"Y5"	0.4
761	31	5	"Y5"	1.4
762	32	5	"Y5"	3.4
763	33	5	"Y5"	3
764	34	5	"Y5"	NA
765	35	5	"Y5"	0.9
766	36	5	"Y5"	2.3
767	37	5	"Y5"	2.9
768	38	5	"Y5"	3.2
769	39	5	"Y5"	NA
770	40	4	"Y5"	5.5
771	39	4	"Y5"	8.6
772	38	4	"Y5"	4.4
773	37	4	"Y5"	2.5
774	36	4	"Y5"	5
775	35	4	"Y5"	4.6
776	34	4	"Y5"	1.9
777	33	4	"Y5"	5.1
778	32	4	"Y5"	NA
779	31	4	"Y5"	3.6
780	30	4	"Y5"	3.6
781	29	4	"Y5"	NA
782	28	4	"Y5"	14.2
783	27	4	"Y5"	8.1
784	26	4	"Y5"	7
785	25	4	"Y5"	4.5
786	24	4	"Y5"	8.5
787	23	4	"Y5"	8
788	22	4	"Y5"	6.8
789	21	4	"Y5"	1.9
790	20	4	"Y5"	5.7
791	21	3	"Y5"	5.7
792	22	3	"Y5"	4.2
793	23	3	"Y5"	7.3
794	24	3	"Y5"	6.3
795	25	3	"Y5"	7.5
796	26	3	"Y5"	6.9
797	27	3	"Y5"	5
798	28	3	"Y5"	NA
799	29	3	"Y5"	5
800	30	3	"Y5"	4.5
801	31	3	"Y5"	NA
802	32	3	"Y5"	2.5
803	33	3	"Y5"	13
804	34	3	"Y5"	NA
805	35	3	"Y5"	NA
806	36	3	"Y5"	3.8
807	37	3	"Y5"	4.7
808	38	3	"Y5"	NA
809	39	3	"Y5"	0.9
810	40	3	"Y5"	3.2
811	41	2	"Y5"	8.2
812	40	2	"Y5"	2.7
813	39	2	"Y5"	NA
814	38	2	"Y5"	6.7
815	37	2	"Y5"	4.2
816	36	2	"Y5"	NA
817	35	2	"Y5"	1.3
818	34	2	"Y5"	2.1
819	33	2	"Y5"	4.3
820	32	2	"Y5"	7.3
821	31	2	"Y5"	2.3
822	30	2	"Y5"	NA
823	29	2	"Y5"	NA
824	28	2	"Y5"	0.1
825	27	2	"Y5"	NA
826	26	2	"Y5"	NA
827	25	2	"Y5"	0.8
828	24	2	"Y5"	0.1
829	23	2	"Y5"	0.7
830	22	2	"Y5"	0.5
831	35	1	"Y5"	1
832	36	1	"Y5"	0.4
833	37	1	"Y5"	0.7
834	38	1	"Y5"	0
835	39	1	"Y5"	2.7
836	40	1	"Y5"	0
837	41	1	"Y5"	0.1
838	42	1	"Y5"	3.4
