"year"	"gen"	"col"	"row"	"rep"	"date"	"y"
1983	"060.1"	10	8	4	1983-11-21	1
1983	"887.89"	9	8	4	1983-11-21	4
1983	"TEKAU"	8	8	4	1983-11-21	6
1983	"1060.9"	7	8	4	1983-11-21	9
1983	"064.21"	6	8	4	1983-11-21	1
1983	"RUA"	5	8	4	1983-11-21	4
1983	"978.3"	4	8	4	1983-11-21	1
1983	"993.60"	3	8	4	1983-11-21	1
1983	"064.18"	2	8	4	1983-11-21	9
1983	"1067.16"	1	8	4	1983-11-21	2
1983	"060.1"	1	9	5	1983-11-21	2
1983	"064.37"	2	9	5	1983-11-21	9
1983	"064.1"	3	9	5	1983-11-21	9
1983	"I.HARDY"	4	9	5	1983-11-21	1
1983	"1053.57"	5	9	5	1983-11-21	1
1983	"RUA"	6	9	5	1983-11-21	4
1983	"WHA"	7	9	5	1983-11-21	7
1983	"993.60"	8	9	5	1983-11-21	2
1983	"978.3"	9	9	5	1983-11-21	1
1983	"TEKAU"	10	9	5	1983-11-21	6
1983	"887.89"	10	10	5	1983-11-21	4
1983	"1067.16"	9	10	5	1983-11-21	3
1983	"1060.9"	8	10	5	1983-11-21	9
1983	"1015.47"	7	10	5	1983-11-21	2
1983	"826.4"	6	10	5	1983-11-21	3
1983	"065.27"	5	10	5	1983-11-21	7
1983	"064.24"	4	10	5	1983-11-21	9
1983	"064.21"	3	10	5	1983-11-21	3
1983	"IWA"	2	10	5	1983-11-21	3
1983	"064.18"	1	10	5	1983-11-21	9
1983	"064.37"	1	1	1	1983-11-28	9
1983	"064.1"	2	1	1	1983-11-28	9
1983	"RUA"	3	1	1	1983-11-28	5
1983	"WHA"	4	1	1	1983-11-28	5
1983	"TEKAU"	5	1	1	1983-11-28	5
1983	"1015.47"	6	1	1	1983-11-28	2
1983	"060.1"	7	1	1	1983-11-28	1
1983	"887.89"	8	1	1	1983-11-28	4
1983	"1060.9"	9	1	1	1983-11-28	9
1983	"1067.16"	10	1	1	1983-11-28	3
1983	"IWA"	10	2	1	1983-11-28	3
1983	"1053.57"	9	2	1	1983-11-28	1
1983	"I.HARDY"	8	2	1	1983-11-28	1
1983	"065.27"	7	2	1	1983-11-28	7
1983	"064.24"	6	2	1	1983-11-28	9
1983	"064.21"	5	2	1	1983-11-28	2
1983	"064.18"	4	2	1	1983-11-28	8
1983	"826.4"	3	2	1	1983-11-28	2
1983	"978.3"	2	2	1	1983-11-28	1
1983	"993.60"	1	2	1	1983-11-28	2
1983	"064.1"	1	3	2	1983-11-28	9
1983	"1053.57"	2	3	2	1983-11-28	1
1983	"064.18"	3	3	2	1983-11-28	8
1983	"064.37"	4	3	2	1983-11-28	9
1983	"887.89"	5	3	2	1983-11-28	4
1983	"1067.16"	6	3	2	1983-11-28	3
1983	"IWA"	7	3	2	1983-11-28	2
1983	"1015.47"	8	3	2	1983-11-28	1
1983	"064.21"	9	3	2	1983-11-28	2
1983	"065.27"	10	3	2	1983-11-28	4
1983	"I.HARDY"	10	4	2	1983-11-28	1
1983	"TEKAU"	9	4	2	1983-11-28	5
1983	"RUA"	8	4	2	1983-11-28	3
1983	"064.24"	7	4	2	1983-11-28	8
1983	"978.3"	6	4	2	1983-11-28	1
1983	"060.1"	5	4	2	1983-11-28	1
1983	"826.4"	4	4	2	1983-11-28	2
1983	"WHA"	3	4	2	1983-11-28	7
1983	"993.60"	2	4	2	1983-11-28	1
1983	"1060.9"	1	4	2	1983-11-28	9
1983	"I.HARDY"	1	5	3	1983-11-28	1
1983	"TEKAU"	2	5	3	1983-11-28	5
1983	"978.3"	3	5	3	1983-11-28	1
1983	"1053.57"	4	5	3	1983-11-28	4
1983	"993.60"	5	5	3	1983-11-28	1
1983	"060.1"	6	5	3	1983-11-28	1
1983	"1067.16"	7	5	3	1983-11-28	2
1983	"065.27"	8	5	3	1983-11-28	6
1983	"064.24"	9	5	3	1983-11-28	7
1983	"064.21"	10	5	3	1983-11-28	1
1983	"064.18"	10	6	3	1983-11-28	8
1983	"1015.47"	9	6	3	1983-11-28	1
1983	"WHA"	8	6	3	1983-11-28	7
1983	"826.4"	7	6	3	1983-11-28	2
1983	"064.37"	6	6	3	1983-11-28	8
1983	"064.1"	5	6	3	1983-11-28	9
1983	"RUA"	4	6	3	1983-11-28	4
1983	"887.89"	3	6	3	1983-11-28	4
1983	"1060.9"	2	6	3	1983-11-28	9
1983	"IWA"	1	6	3	1983-11-28	2
1983	"WHA"	1	7	4	1983-11-28	7
1983	"1015.47"	2	7	4	1983-11-28	2
1983	"1053.57"	3	7	4	1983-11-28	1
1983	"065.27"	4	7	4	1983-11-28	7
1983	"064.24"	5	7	4	1983-11-28	8
1983	"I.HARDY"	6	7	4	1983-11-28	1
1983	"064.1"	7	7	4	1983-11-28	9
1983	"IWA"	8	7	4	1983-11-28	2
1983	"826.4"	9	7	4	1983-11-28	2
1983	"064.37"	10	7	4	1983-11-28	8
1983	"060.1"	10	8	4	1983-11-28	1
1983	"887.89"	9	8	4	1983-11-28	4
1983	"TEKAU"	8	8	4	1983-11-28	6
1983	"1060.9"	7	8	4	1983-11-28	9
1983	"064.21"	6	8	4	1983-11-28	1
1983	"RUA"	5	8	4	1983-11-28	3
1983	"978.3"	4	8	4	1983-11-28	1
1983	"993.60"	3	8	4	1983-11-28	1
1983	"064.18"	2	8	4	1983-11-28	8
1983	"1067.16"	1	8	4	1983-11-28	2
1983	"060.1"	1	9	5	1983-11-28	2
1983	"064.37"	2	9	5	1983-11-28	9
1983	"064.1"	3	9	5	1983-11-28	9
1983	"I.HARDY"	4	9	5	1983-11-28	1
1983	"1053.57"	5	9	5	1983-11-28	1
1983	"RUA"	6	9	5	1983-11-28	4
1983	"WHA"	7	9	5	1983-11-28	7
1983	"993.60"	8	9	5	1983-11-28	2
1983	"978.3"	9	9	5	1983-11-28	1
1983	"TEKAU"	10	9	5	1983-11-28	6
1983	"887.89"	10	10	5	1983-11-28	4
1983	"1067.16"	9	10	5	1983-11-28	2
1983	"1060.9"	8	10	5	1983-11-28	9
1983	"1015.47"	7	10	5	1983-11-28	1
1983	"826.4"	6	10	5	1983-11-28	2
1983	"065.27"	5	10	5	1983-11-28	5
1983	"064.24"	4	10	5	1983-11-28	9
1983	"064.21"	3	10	5	1983-11-28	1
1983	"IWA"	2	10	5	1983-11-28	2
1983	"064.18"	1	10	5	1983-11-28	8
1983	"064.37"	1	1	1	1983-12-05	9
1983	"064.1"	2	1	1	1983-12-05	9
1983	"RUA"	3	1	1	1983-12-05	6
1983	"WHA"	4	1	1	1983-12-05	5
1983	"TEKAU"	5	1	1	1983-12-05	5
1983	"1015.47"	6	1	1	1983-12-05	2
1983	"060.1"	7	1	1	1983-12-05	1
1983	"887.89"	8	1	1	1983-12-05	2
1983	"1060.9"	9	1	1	1983-12-05	9
1983	"1067.16"	10	1	1	1983-12-05	2
1983	"IWA"	10	2	1	1983-12-05	2
1983	"1053.57"	9	2	1	1983-12-05	1
1983	"I.HARDY"	8	2	1	1983-12-05	1
1983	"065.27"	7	2	1	1983-12-05	5
1983	"064.24"	6	2	1	1983-12-05	9
1983	"064.21"	5	2	1	1983-12-05	2
1983	"064.18"	4	2	1	1983-12-05	7
1983	"826.4"	3	2	1	1983-12-05	2
1983	"978.3"	2	2	1	1983-12-05	1
1983	"993.60"	1	2	1	1983-12-05	1
1983	"064.1"	1	3	2	1983-12-05	9
1983	"1053.57"	2	3	2	1983-12-05	1
1983	"064.18"	3	3	2	1983-12-05	8
1983	"064.37"	4	3	2	1983-12-05	9
1983	"887.89"	5	3	2	1983-12-05	4
1983	"1067.16"	6	3	2	1983-12-05	2
1983	"IWA"	7	3	2	1983-12-05	2
1983	"1015.47"	8	3	2	1983-12-05	1
1983	"064.21"	9	3	2	1983-12-05	1
1983	"065.27"	10	3	2	1983-12-05	4
1983	"I.HARDY"	10	4	2	1983-12-05	1
1983	"TEKAU"	9	4	2	1983-12-05	5
1983	"RUA"	8	4	2	1983-12-05	2
1983	"064.24"	7	4	2	1983-12-05	8
1983	"978.3"	6	4	2	1983-12-05	1
1983	"060.1"	5	4	2	1983-12-05	1
1983	"826.4"	4	4	2	1983-12-05	2
1983	"WHA"	3	4	2	1983-12-05	5
1983	"993.60"	2	4	2	1983-12-05	1
1983	"1060.9"	1	4	2	1983-12-05	8
1983	"I.HARDY"	1	5	3	1983-12-05	1
1983	"TEKAU"	2	5	3	1983-12-05	5
1983	"978.3"	3	5	3	1983-12-05	1
1983	"1053.57"	4	5	3	1983-12-05	3
1983	"993.60"	5	5	3	1983-12-05	1
1983	"060.1"	6	5	3	1983-12-05	1
1983	"1067.16"	7	5	3	1983-12-05	1
1983	"065.27"	8	5	3	1983-12-05	4
1983	"064.24"	9	5	3	1983-12-05	6
1983	"064.21"	10	5	3	1983-12-05	1
1983	"064.18"	10	6	3	1983-12-05	7
1983	"1015.47"	9	6	3	1983-12-05	1
1983	"WHA"	8	6	3	1983-12-05	6
1983	"826.4"	7	6	3	1983-12-05	2
1983	"064.37"	6	6	3	1983-12-05	7
1983	"064.1"	5	6	3	1983-12-05	8
1983	"RUA"	4	6	3	1983-12-05	4
1983	"887.89"	3	6	3	1983-12-05	3
1983	"1060.9"	2	6	3	1983-12-05	8
1983	"IWA"	1	6	3	1983-12-05	2
1983	"WHA"	1	7	4	1983-12-05	6
1983	"1015.47"	2	7	4	1983-12-05	2
1983	"1053.57"	3	7	4	1983-12-05	1
1983	"065.27"	4	7	4	1983-12-05	5
1983	"064.24"	5	7	4	1983-12-05	8
1983	"I.HARDY"	6	7	4	1983-12-05	1
1983	"064.1"	7	7	4	1983-12-05	8
1983	"IWA"	8	7	4	1983-12-05	2
1983	"826.4"	9	7	4	1983-12-05	1
1983	"064.37"	10	7	4	1983-12-05	8
1983	"060.1"	10	8	4	1983-12-05	1
1983	"887.89"	9	8	4	1983-12-05	4
1983	"TEKAU"	8	8	4	1983-12-05	6
1983	"1060.9"	7	8	4	1983-12-05	8
1983	"064.21"	6	8	4	1983-12-05	1
1983	"RUA"	5	8	4	1983-12-05	3
1983	"978.3"	4	8	4	1983-12-05	1
1983	"993.60"	3	8	4	1983-12-05	1
1983	"064.18"	2	8	4	1983-12-05	7
1983	"1067.16"	1	8	4	1983-12-05	2
1983	"060.1"	1	9	5	1983-12-05	1
1983	"064.37"	2	9	5	1983-12-05	9
1983	"064.1"	3	9	5	1983-12-05	8
1983	"I.HARDY"	4	9	5	1983-12-05	1
1983	"1053.57"	5	9	5	1983-12-05	1
1983	"RUA"	6	9	5	1983-12-05	4
1983	"WHA"	7	9	5	1983-12-05	5
1983	"993.60"	8	9	5	1983-12-05	1
1983	"978.3"	9	9	5	1983-12-05	1
1983	"TEKAU"	10	9	5	1983-12-05	6
1983	"887.89"	10	10	5	1983-12-05	4
1983	"1067.16"	9	10	5	1983-12-05	2
1983	"1060.9"	8	10	5	1983-12-05	8
1983	"1015.47"	7	10	5	1983-12-05	1
1983	"826.4"	6	10	5	1983-12-05	2
1983	"065.27"	5	10	5	1983-12-05	4
1983	"064.24"	4	10	5	1983-12-05	8
1983	"064.21"	3	10	5	1983-12-05	1
1983	"IWA"	2	10	5	1983-12-05	1
1983	"064.18"	1	10	5	1983-12-05	8
1983	"064.37"	1	1	1	1983-12-12	8
1983	"064.1"	2	1	1	1983-12-12	8
1983	"RUA"	3	1	1	1983-12-12	3
1983	"WHA"	4	1	1	1983-12-12	4
1983	"TEKAU"	5	1	1	1983-12-12	5
1983	"1015.47"	6	1	1	1983-12-12	1
1983	"060.1"	7	1	1	1983-12-12	1
1983	"887.89"	8	1	1	1983-12-12	1
1983	"1060.9"	9	1	1	1983-12-12	9
1983	"1067.16"	10	1	1	1983-12-12	2
1983	"IWA"	10	2	1	1983-12-12	1
1983	"1053.57"	9	2	1	1983-12-12	1
1983	"I.HARDY"	8	2	1	1983-12-12	1
1983	"065.27"	7	2	1	1983-12-12	3
1983	"064.24"	6	2	1	1983-12-12	8
1983	"064.21"	5	2	1	1983-12-12	2
1983	"064.18"	4	2	1	1983-12-12	6
1983	"826.4"	3	2	1	1983-12-12	2
1983	"978.3"	2	2	1	1983-12-12	1
1983	"993.60"	1	2	1	1983-12-12	1
1983	"064.1"	1	3	2	1983-12-12	9
1983	"1053.57"	2	3	2	1983-12-12	1
1983	"064.18"	3	3	2	1983-12-12	7
1983	"064.37"	4	3	2	1983-12-12	9
1983	"887.89"	5	3	2	1983-12-12	3
1983	"1067.16"	6	3	2	1983-12-12	2
1983	"IWA"	7	3	2	1983-12-12	1
1983	"1015.47"	8	3	2	1983-12-12	1
1983	"064.21"	9	3	2	1983-12-12	1
1983	"065.27"	10	3	2	1983-12-12	3
1983	"I.HARDY"	10	4	2	1983-12-12	1
1983	"TEKAU"	9	4	2	1983-12-12	4
1983	"RUA"	8	4	2	1983-12-12	1
1983	"064.24"	7	4	2	1983-12-12	7
1983	"978.3"	6	4	2	1983-12-12	1
1983	"060.1"	5	4	2	1983-12-12	1
1983	"826.4"	4	4	2	1983-12-12	2
1983	"WHA"	3	4	2	1983-12-12	3
1983	"993.60"	2	4	2	1983-12-12	1
1983	"1060.9"	1	4	2	1983-12-12	8
1983	"I.HARDY"	1	5	3	1983-12-12	1
1983	"TEKAU"	2	5	3	1983-12-12	5
1983	"978.3"	3	5	3	1983-12-12	1
1983	"1053.57"	4	5	3	1983-12-12	2
1983	"993.60"	5	5	3	1983-12-12	1
1983	"060.1"	6	5	3	1983-12-12	1
1983	"1067.16"	7	5	3	1983-12-12	1
1983	"065.27"	8	5	3	1983-12-12	2
1983	"064.24"	9	5	3	1983-12-12	3
1983	"064.21"	10	5	3	1983-12-12	1
1983	"064.18"	10	6	3	1983-12-12	5
1983	"1015.47"	9	6	3	1983-12-12	1
1983	"WHA"	8	6	3	1983-12-12	5
1983	"826.4"	7	6	3	1983-12-12	2
1983	"064.37"	6	6	3	1983-12-12	6
1983	"064.1"	5	6	3	1983-12-12	7
1983	"RUA"	4	6	3	1983-12-12	4
1983	"887.89"	3	6	3	1983-12-12	2
1983	"1060.9"	2	6	3	1983-12-12	7
1983	"IWA"	1	6	3	1983-12-12	1
1983	"WHA"	1	7	4	1983-12-12	4
1983	"1015.47"	2	7	4	1983-12-12	1
1983	"1053.57"	3	7	4	1983-12-12	1
1983	"065.27"	4	7	4	1983-12-12	2
1983	"064.24"	5	7	4	1983-12-12	5
1983	"I.HARDY"	6	7	4	1983-12-12	1
1983	"064.1"	7	7	4	1983-12-12	7
1983	"IWA"	8	7	4	1983-12-12	1
1983	"826.4"	9	7	4	1983-12-12	1
1983	"064.37"	10	7	4	1983-12-12	7
1983	"060.1"	10	8	4	1983-12-12	1
1983	"887.89"	9	8	4	1983-12-12	3
1983	"TEKAU"	8	8	4	1983-12-12	5
1983	"1060.9"	7	8	4	1983-12-12	7
1983	"064.21"	6	8	4	1983-12-12	1
1983	"RUA"	5	8	4	1983-12-12	3
1983	"978.3"	4	8	4	1983-12-12	1
1983	"993.60"	3	8	4	1983-12-12	1
1983	"064.18"	2	8	4	1983-12-12	6
1983	"1067.16"	1	8	4	1983-12-12	2
1983	"060.1"	1	9	5	1983-12-12	1
1983	"064.37"	2	9	5	1983-12-12	9
1983	"064.1"	3	9	5	1983-12-12	8
1983	"I.HARDY"	4	9	5	1983-12-12	1
1983	"1053.57"	5	9	5	1983-12-12	1
1983	"RUA"	6	9	5	1983-12-12	2
1983	"WHA"	7	9	5	1983-12-12	3
1983	"993.60"	8	9	5	1983-12-12	1
1983	"978.3"	9	9	5	1983-12-12	1
1983	"TEKAU"	10	9	5	1983-12-12	5
1983	"887.89"	10	10	5	1983-12-12	2
1983	"1067.16"	9	10	5	1983-12-12	2
1983	"1060.9"	8	10	5	1983-12-12	7
1983	"1015.47"	7	10	5	1983-12-12	1
1983	"826.4"	6	10	5	1983-12-12	1
1983	"065.27"	5	10	5	1983-12-12	3
1983	"064.24"	4	10	5	1983-12-12	7
1983	"064.21"	3	10	5	1983-12-12	1
1983	"IWA"	2	10	5	1983-12-12	1
1983	"064.18"	1	10	5	1983-12-12	6
1983	"064.37"	1	1	1	1983-12-20	8
1983	"064.1"	2	1	1	1983-12-20	8
1983	"RUA"	3	1	1	1983-12-20	2
1983	"WHA"	4	1	1	1983-12-20	3
1983	"TEKAU"	5	1	1	1983-12-20	3
1983	"1015.47"	6	1	1	1983-12-20	1
1983	"060.1"	7	1	1	1983-12-20	1
1983	"887.89"	8	1	1	1983-12-20	1
1983	"1060.9"	9	1	1	1983-12-20	8
1983	"1067.16"	10	1	1	1983-12-20	1
1983	"IWA"	10	2	1	1983-12-20	1
1983	"1053.57"	9	2	1	1983-12-20	1
1983	"I.HARDY"	8	2	1	1983-12-20	1
1983	"065.27"	7	2	1	1983-12-20	1
1983	"064.24"	6	2	1	1983-12-20	7
1983	"064.21"	5	2	1	1983-12-20	1
1983	"064.18"	4	2	1	1983-12-20	4
1983	"826.4"	3	2	1	1983-12-20	2
1983	"978.3"	2	2	1	1983-12-20	1
1983	"993.60"	1	2	1	1983-12-20	1
1983	"064.1"	1	3	2	1983-12-20	8
1983	"1053.57"	2	3	2	1983-12-20	1
1983	"064.18"	3	3	2	1983-12-20	5
1983	"064.37"	4	3	2	1983-12-20	8
1983	"887.89"	5	3	2	1983-12-20	1
1983	"1067.16"	6	3	2	1983-12-20	1
1983	"IWA"	7	3	2	1983-12-20	1
1983	"1015.47"	8	3	2	1983-12-20	1
1983	"064.21"	9	3	2	1983-12-20	1
1983	"065.27"	10	3	2	1983-12-20	1
1983	"I.HARDY"	10	4	2	1983-12-20	1
1983	"TEKAU"	9	4	2	1983-12-20	3
1983	"RUA"	8	4	2	1983-12-20	1
1983	"064.24"	7	4	2	1983-12-20	4
1983	"978.3"	6	4	2	1983-12-20	1
1983	"060.1"	5	4	2	1983-12-20	1
1983	"826.4"	4	4	2	1983-12-20	2
1983	"WHA"	3	4	2	1983-12-20	2
1983	"993.60"	2	4	2	1983-12-20	1
1983	"1060.9"	1	4	2	1983-12-20	7
1983	"I.HARDY"	1	5	3	1983-12-20	1
1983	"TEKAU"	2	5	3	1983-12-20	4
1983	"978.3"	3	5	3	1983-12-20	1
1983	"1053.57"	4	5	3	1983-12-20	1
1983	"993.60"	5	5	3	1983-12-20	1
1983	"060.1"	6	5	3	1983-12-20	1
1983	"1067.16"	7	5	3	1983-12-20	1
1983	"065.27"	8	5	3	1983-12-20	1
1983	"064.24"	9	5	3	1983-12-20	1
1983	"064.21"	10	5	3	1983-12-20	1
1983	"064.18"	10	6	3	1983-12-20	1
1983	"1015.47"	9	6	3	1983-12-20	1
1983	"WHA"	8	6	3	1983-12-20	2
1983	"826.4"	7	6	3	1983-12-20	1
1983	"064.37"	6	6	3	1983-12-20	2
1983	"064.1"	5	6	3	1983-12-20	4
1983	"RUA"	4	6	3	1983-12-20	3
1983	"887.89"	3	6	3	1983-12-20	1
1983	"1060.9"	2	6	3	1983-12-20	5
1983	"IWA"	1	6	3	1983-12-20	1
1983	"WHA"	1	7	4	1983-12-20	2
1983	"1015.47"	2	7	4	1983-12-20	1
1983	"1053.57"	3	7	4	1983-12-20	1
1983	"065.27"	4	7	4	1983-12-20	1
1983	"064.24"	5	7	4	1983-12-20	1
1983	"I.HARDY"	6	7	4	1983-12-20	1
1983	"064.1"	7	7	4	1983-12-20	5
1983	"IWA"	8	7	4	1983-12-20	1
1983	"826.4"	9	7	4	1983-12-20	1
1983	"064.37"	10	7	4	1983-12-20	6
1983	"060.1"	10	8	4	1983-12-20	1
1983	"887.89"	9	8	4	1983-12-20	2
1983	"TEKAU"	8	8	4	1983-12-20	4
1983	"1060.9"	7	8	4	1983-12-20	5
1983	"064.21"	6	8	4	1983-12-20	1
1983	"RUA"	5	8	4	1983-12-20	1
1983	"978.3"	4	8	4	1983-12-20	1
1983	"993.60"	3	8	4	1983-12-20	1
1983	"064.18"	2	8	4	1983-12-20	2
1983	"1067.16"	1	8	4	1983-12-20	1
1983	"060.1"	1	9	5	1983-12-20	1
1983	"064.37"	2	9	5	1983-12-20	7
1983	"064.1"	3	9	5	1983-12-20	6
1983	"I.HARDY"	4	9	5	1983-12-20	1
1983	"1053.57"	5	9	5	1983-12-20	1
1983	"RUA"	6	9	5	1983-12-20	1
1983	"WHA"	7	9	5	1983-12-20	1
1983	"993.60"	8	9	5	1983-12-20	1
1983	"978.3"	9	9	5	1983-12-20	1
1983	"TEKAU"	10	9	5	1983-12-20	4
1983	"887.89"	10	10	5	1983-12-20	1
1983	"1067.16"	9	10	5	1983-12-20	1
1983	"1060.9"	8	10	5	1983-12-20	5
1983	"1015.47"	7	10	5	1983-12-20	1
1983	"826.4"	6	10	5	1983-12-20	1
1983	"065.27"	5	10	5	1983-12-20	1
1983	"064.24"	4	10	5	1983-12-20	2
1983	"064.21"	3	10	5	1983-12-20	1
1983	"IWA"	2	10	5	1983-12-20	1
1983	"064.18"	1	10	5	1983-12-20	2
1985	"IWA"	1	1	1	1985-11-18	9
1985	"KAITUNA"	1	2	1	1985-11-18	9
1985	"RIMA"	1	3	1	1985-11-18	9
1985	"3681ad1"	1	4	2	1985-11-18	9
1985	"993.60"	1	5	2	1985-11-18	9
1985	"P.CROWN"	1	6	2	1985-11-18	9
1985	"KIWITEA"	1	7	3	1985-11-18	9
1985	"1053.57"	1	8	3	1985-11-18	9
1985	"065.27"	1	9	3	1985-11-18	9
1985	"2424a5"	1	10	4	1985-11-18	9
1985	"1067.49"	1	11	4	1985-11-18	9
1985	"M.PIPER"	1	12	4	1985-11-18	9
1985	"1603.41"	1	13	5	1985-11-18	9
1985	"2070(4)"	1	14	5	1985-11-18	9
1985	"SEBAGO"	1	15	5	1985-11-18	9
1985	"2070(50)"	2	15	5	1985-11-18	9
1985	"1053.57"	2	14	5	1985-11-18	9
1985	"2070(54)"	2	13	5	1985-11-18	9
1985	"KAITUNA"	2	12	4	1985-11-18	9
1985	"RUA"	2	11	4	1985-11-18	9
1985	"1563a14"	2	10	4	1985-11-18	8
1985	"1647b1"	2	9	3	1985-11-18	9
1985	"SEBAGO"	2	8	3	1985-11-18	9
1985	"064.18"	2	7	3	1985-11-18	9
1985	"WHA"	2	6	2	1985-11-18	9
1985	"RIMA"	2	5	2	1985-11-18	9
1985	"2070(4)"	2	4	2	1985-11-18	9
1985	"993.60"	2	3	1	1985-11-18	9
1985	"2424a5"	2	2	1	1985-11-18	9
1985	"1603.41"	2	1	1	1985-11-18	9
1985	"2070(54)"	3	1	1	1985-11-18	9
1985	"2070(4)"	3	2	1	1985-11-18	9
1985	"SEBAGO"	3	3	1	1985-11-18	9
1985	"2424a5"	3	4	2	1985-11-18	9
1985	"064.18"	3	5	2	1985-11-18	9
1985	"M.PIPER"	3	6	2	1985-11-18	9
1985	"R.K.E"	3	7	3	1985-11-18	9
1985	"1067.49"	3	8	3	1985-11-18	9
1985	"RIMA"	3	9	3	1985-11-18	9
1985	"121.2"	3	10	4	1985-11-18	9
1985	"1053.57"	3	11	4	1985-11-18	9
1985	"1603.41"	3	12	4	1985-11-18	9
1985	"WHA"	3	13	5	1985-11-18	9
1985	"1647b1"	3	14	5	1985-11-18	9
1985	"993.60"	3	15	5	1985-11-18	8
1985	"1067.49"	4	15	5	1985-11-18	9
1985	"M.PIPER"	4	14	5	1985-11-18	9
1985	"2070(32)"	4	13	5	1985-11-18	9
1985	"1647b1"	4	12	4	1985-11-18	9
1985	"2070(4)"	4	11	4	1985-11-18	9
1985	"3008ab6"	4	10	4	1985-11-18	9
1985	"121.2"	4	9	3	1985-11-18	9
1985	"IWA"	4	8	3	1985-11-18	9
1985	"1563a14"	4	7	3	1985-11-18	9
1985	"KIWITEA"	4	6	2	1985-11-18	9
1985	"065.27"	4	5	2	1985-11-18	9
1985	"064.24"	4	4	2	1985-11-18	9
1985	"TEKAU"	4	3	1	1985-11-18	9
1985	"064.18"	4	2	1	1985-11-18	9
1985	"P.CROWN"	4	1	1	1985-11-18	9
1985	"1563a14"	5	1	1	1985-11-18	9
1985	"M.PIPER"	5	2	1	1985-11-18	9
1985	"064.24"	5	3	1	1985-11-18	9
1985	"3008ab6"	5	4	2	1985-11-18	9
1985	"1647b1"	5	5	2	1985-11-18	9
1985	"1067.49"	5	6	2	1985-11-18	9
1985	"P.CROWN"	5	7	3	1985-11-18	9
1985	"2424a5"	5	8	3	1985-11-18	9
1985	"2070(50)"	5	9	3	1985-11-18	9
1985	"IWA"	5	10	4	1985-11-18	9
1985	"064.18"	5	11	4	1985-11-18	9
1985	"2070(54)"	5	12	4	1985-11-18	9
1985	"1463.1"	5	13	5	1985-11-18	9
1985	"TEKAU"	5	14	5	1985-11-18	9
1985	"121.2"	5	15	5	1985-11-18	9
1985	"2424a5"	6	15	5	1985-11-18	9
1985	"KIWITEA"	6	14	5	1985-11-18	9
1985	"I.HARDY"	6	13	5	1985-11-18	9
1985	"3681ad1"	6	12	4	1985-11-18	9
1985	"RIMA"	6	11	4	1985-11-18	9
1985	"WHA"	6	10	4	1985-11-18	9
1985	"2070(32)"	6	9	3	1985-11-18	9
1985	"1463.1"	6	8	3	1985-11-18	9
1985	"RUA"	6	7	3	1985-11-18	9
1985	"121.2"	6	6	2	1985-11-18	9
1985	"TEKAU"	6	5	2	1985-11-18	9
1985	"1053.57"	6	4	2	1985-11-18	9
1985	"1067.49"	6	3	1	1985-11-18	9
1985	"R.K.E"	6	2	1	1985-11-18	9
1985	"3008ab6"	6	1	1	1985-11-18	9
1985	"WHA"	7	1	1	1985-11-18	9
1985	"065.27"	7	2	1	1985-11-18	9
1985	"121.2"	7	3	1	1985-11-18	9
1985	"2070(54)"	7	4	2	1985-11-18	9
1985	"1463.1"	7	5	2	1985-11-18	9
1985	"1563a14"	7	6	2	1985-11-18	9
1985	"1603.41"	7	7	3	1985-11-18	9
1985	"064.24"	7	8	3	1985-11-18	9
1985	"M.PIPER"	7	9	3	1985-11-18	9
1985	"I.HARDY"	7	10	4	1985-11-18	9
1985	"TEKAU"	7	11	4	1985-11-18	9
1985	"KIWITEA"	7	12	4	1985-11-18	9
1985	"3008ab6"	7	13	5	1985-11-18	9
1985	"R.K.E"	7	14	5	1985-11-18	8
1985	"3681ad1"	7	15	5	1985-11-18	9
1985	"064.24"	8	15	5	1985-11-18	9
1985	"P.CROWN"	8	14	5	1985-11-18	8
1985	"064.18"	8	13	5	1985-11-18	9
1985	"SEBAGO"	8	12	4	1985-11-18	9
1985	"R.K.E"	8	11	4	1985-11-18	8
1985	"2070(32)"	8	10	4	1985-11-18	9
1985	"WHA"	8	9	3	1985-11-18	9
1985	"TEKAU"	8	8	3	1985-11-18	9
1985	"3008ab6"	8	7	3	1985-11-18	9
1985	"KAITUNA"	8	6	2	1985-11-18	9
1985	"RUA"	8	5	2	1985-11-18	9
1985	"I.HARDY"	8	4	2	1985-11-18	9
1985	"2070(50)"	8	3	1	1985-11-18	9
1985	"KIWITEA"	8	2	1	1985-11-18	9
1985	"1463.1"	8	1	1	1985-11-18	9
1985	"1053.57"	9	1	1	1985-11-18	9
1985	"I.HARDY"	9	2	1	1985-11-18	9
1985	"RUA"	9	3	1	1985-11-18	9
1985	"2070(32)"	9	4	2	1985-11-18	9
1985	"IWA"	9	5	2	1985-11-18	9
1985	"SEBAGO"	9	6	2	1985-11-18	9
1985	"3681ad1"	9	7	3	1985-11-18	9
1985	"2070(54)"	9	8	3	1985-11-18	9
1985	"993.60"	9	9	3	1985-11-18	9
1985	"2070(50)"	9	10	4	1985-11-18	9
1985	"1463.1"	9	11	4	1985-11-18	9
1985	"064.24"	9	12	4	1985-11-18	9
1985	"RIMA"	9	13	5	1985-11-18	8
1985	"065.27"	9	14	5	1985-11-18	9
1985	"KAITUNA"	9	15	5	1985-11-18	9
1985	"RUA"	10	15	5	1985-11-18	9
