"eid"	"year"	"loc"	"block"	"gen"	"yield"	"testwt"
"16"	2000	"Sut"	"B2"	"Sheldon"	69.3	38.1
"16"	2000	"Sut"	"B2"	"IA91462-4-1-6"	78.2	38.6
"16"	2000	"Sut"	"B2"	"Brawn"	80.6	35.9
"16"	2000	"Sut"	"B2"	"P9213A2-2-4-4-3"	86.4	36.2
"16"	2000	"Sut"	"B2"	"Sesqui"	81.5	38.1
"16"	2000	"Sut"	"B2"	"Jud"	77.8	37.9
"16"	2000	"Sut"	"B2"	"Chaps"	82.1	35.3
"16"	2000	"Sut"	"B2"	"Jay"	76.4	38.3
"16"	2000	"Sut"	"B2"	"Jerry"	70.3	38.3
"16"	2000	"Sut"	"B2"	"Ogle"	77.7	34.6
"16"	2000	"Sut"	"B2"	"Milton"	65.4	37.7
"16"	2000	"Sut"	"B2"	"Ebeltoft"	72.5	37.1
"16"	2000	"Sut"	"B2"	"Rodeo"	73.4	35.4
"16"	2000	"Sut"	"B2"	"IAR56-5"	82.3	39.9
"16"	2000	"Sut"	"B2"	"Vista"	70.8	36.9
"16"	2000	"Sut"	"B2"	"Troy"	68.8	37.3
"16"	2000	"Sut"	"B2"	"Blaze"	78.6	37.4
"16"	2000	"Sut"	"B3"	"Wabasha"	59	36.4
"16"	2000	"Sut"	"B3"	"Jay"	64	37.4
"16"	2000	"Sut"	"B3"	"Loyal"	66.7	38.4
"16"	2000	"Sut"	"B3"	"Chaps"	75.4	35.4
"16"	2000	"Sut"	"B3"	"Youngs"	66.3	36.9
"16"	2000	"Sut"	"B3"	"Vista"	66.2	37.2
"16"	2000	"Sut"	"B3"	"Rodeo"	78.7	35.7
"16"	2000	"Sut"	"B3"	"Ida"	71.3	36.7
"16"	2000	"Sut"	"B3"	"Don"	65.3	37.2
"16"	2000	"Sut"	"B3"	"IN09201"	65.1	36.3
"16"	2000	"Sut"	"B3"	"Valley"	70.6	38.2
"16"	2000	"Sut"	"B3"	"Ebeltoft"	68.4	36.4
"16"	2000	"Sut"	"B3"	"IA91462-4-1-6"	62.2	38.5
"16"	2000	"Sut"	"B3"	"Richard"	59.9	35.6
"16"	2000	"Sut"	"B3"	"Killdeer"	66.3	36.9
"16"	2000	"Sut"	"B3"	"Troy"	61.4	37.2
"16"	2000	"Sut"	"B3"	"Sheldon"	53.1	37.5
"16"	2000	"Sut"	"B3"	"Ogle"	81.7	34.1
"16"	2000	"Sut"	"B3"	"Jay"	78.3	38.5
"16"	2000	"Sut"	"B3"	"Starter"	44	37.8
"16"	2000	"Sut"	"B3"	"IAR56-5"	74.9	39.9
"16"	2000	"Sut"	"B3"	"Moraine"	63.3	36.3
"16"	2000	"Sut"	"B3"	"Classic"	61.5	37.3
"16"	2000	"Sut"	"B3"	"Jud"	64.5	37.9
"16"	2000	"Sut"	"B3"	"Burton"	70.4	37.6
"16"	2000	"Sut"	"B3"	"Jerry"	70.1	38.7
"16"	2000	"Sut"	"B3"	"Jim"	75.1	36.8
"16"	2000	"Sut"	"B3"	"Milton"	67.1	37.7
"16"	2000	"Sut"	"B3"	"Dane"	61.1	35.1
"16"	2000	"Sut"	"B3"	"Gem"	68.6	37.5
"16"	2000	"Sut"	"B3"	"Blaze"	72.8	36.5
"16"	2000	"Sut"	"B3"	"Riser"	47.1	36.9
"16"	2000	"Sut"	"B3"	"P9213A2-2-4-4-3"	70.4	36
"16"	2000	"Sut"	"B3"	"Belle"	53.8	37.1
"16"	2000	"Sut"	"B3"	"Sesqui"	68.6	38.3
"16"	2000	"Sut"	"B3"	"Brawn"	74.2	34.8
"17"	2000	"Cra"	"B1"	"Wabasha"	95.5	32.8
"17"	2000	"Cra"	"B1"	"Killdeer"	101.6	32.3
"17"	2000	"Cra"	"B1"	"Dane"	87.8	27.7
"17"	2000	"Cra"	"B1"	"Jud"	108.5	32.6
"17"	2000	"Cra"	"B1"	"Sheldon"	83.8	32.1
"17"	2000	"Cra"	"B1"	"Brawn"	112.4	31.7
"17"	2000	"Cra"	"B1"	"Chaps"	100.1	33.1
"17"	2000	"Cra"	"B1"	"IN09201"	102.9	32.6
"17"	2000	"Cra"	"B1"	"Riser"	95.6	34
"17"	2000	"Cra"	"B1"	"Ebeltoft"	120.9	32.8
"17"	2000	"Cra"	"B1"	"Milton"	100	33
"17"	2000	"Cra"	"B1"	"Gem"	107.6	32.1
"17"	2000	"Cra"	"B1"	"Don"	87	46.1
"17"	2000	"Cra"	"B1"	"Troy"	99.8	33.8
"17"	2000	"Cra"	"B1"	"Belle"	82.6	31.9
"17"	2000	"Cra"	"B1"	"Loyal"	99.3	31.8
"17"	2000	"Cra"	"B1"	"Ida"	104.4	30.2
"17"	2000	"Cra"	"B1"	"Jay"	91.2	35.8
"17"	2000	"Cra"	"B1"	"Youngs"	88.1	33.3
"17"	2000	"Cra"	"B1"	"Ogle"	106.3	31.2
"17"	2000	"Cra"	"B1"	"Sesqui"	103.3	34.7
"17"	2000	"Cra"	"B1"	"IAR56-5"	97.5	36.4
"17"	2000	"Cra"	"B1"	"Valley"	88.6	34.3
"17"	2000	"Cra"	"B1"	"Starter"	85	34.2
"17"	2000	"Cra"	"B1"	"Blaze"	109.7	34.9
"17"	2000	"Cra"	"B1"	"Vista"	108.8	32.6
"17"	2000	"Cra"	"B1"	"P9213A2-2-4-4-3"	109.8	32.1
"17"	2000	"Cra"	"B1"	"Burton"	91.8	31.3
"17"	2000	"Cra"	"B1"	"IA91462-4-1-6"	98.6	34.2
"17"	2000	"Cra"	"B1"	"Rodeo"	120.6	31.7
"17"	2000	"Cra"	"B1"	"Jim"	102.4	33.9
"17"	2000	"Cra"	"B1"	"Jerry"	100.6	35.4
"17"	2000	"Cra"	"B1"	"Classic"	93.8	33.5
"17"	2000	"Cra"	"B1"	"Richard"	100.6	31.4
"17"	2000	"Cra"	"B1"	"Moraine"	111.3	32.4
"17"	2000	"Cra"	"B1"	"Jay"	94.6	33.4
"17"	2000	"Cra"	"B2"	"Jud"	113.8	33.2
"17"	2000	"Cra"	"B2"	"Rodeo"	116.2	31.2
"17"	2000	"Cra"	"B2"	"Moraine"	107	33.8
"17"	2000	"Cra"	"B2"	"P9213A2-2-4-4-3"	108.5	31.5
"17"	2000	"Cra"	"B2"	"Burton"	95	32.9
"17"	2000	"Cra"	"B2"	"Don"	86.6	33
"17"	2000	"Cra"	"B2"	"Ogle"	105.1	31.8
"17"	2000	"Cra"	"B2"	"Starter"	76.6	34.5
"17"	2000	"Cra"	"B2"	"Jim"	98	34.8
"17"	2000	"Cra"	"B2"	"Gem"	99.5	31.2
"17"	2000	"Cra"	"B2"	"Killdeer"	101.7	31.8
"17"	2000	"Cra"	"B2"	"IA91462-4-1-6"	93.5	34.1
"17"	2000	"Cra"	"B2"	"Vista"	97.4	32.5
"17"	2000	"Cra"	"B2"	"Belle"	87.7	32.1
"17"	2000	"Cra"	"B2"	"IAR56-5"	106	36.6
"17"	2000	"Cra"	"B2"	"Youngs"	100	31.4
"17"	2000	"Cra"	"B2"	"Sheldon"	87.4	32.4
"17"	2000	"Cra"	"B2"	"Sesqui"	122.6	33.5
"17"	2000	"Cra"	"B2"	"Dane"	94.1	28.5
"17"	2000	"Cra"	"B2"	"Jerry"	101.7	35.7
"17"	2000	"Cra"	"B2"	"IN09201"	114.3	30.3
"17"	2000	"Cra"	"B2"	"Jay"	123.4	33.4
"17"	2000	"Cra"	"B2"	"Classic"	113.4	32.9
"17"	2000	"Cra"	"B2"	"Loyal"	103.7	32.9
"17"	2000	"Cra"	"B2"	"Brawn"	117.3	31.9
"17"	2000	"Cra"	"B2"	"Milton"	106.2	33.8
"17"	2000	"Cra"	"B2"	"Riser"	97.9	33.7
"17"	2000	"Cra"	"B2"	"Ida"	120	32.1
"17"	2000	"Cra"	"B2"	"Ebeltoft"	121	31.6
"17"	2000	"Cra"	"B2"	"Troy"	116.5	34.5
"17"	2000	"Cra"	"B2"	"Richard"	108.3	31
"17"	2000	"Cra"	"B2"	"Jay"	109.9	34.8
"17"	2000	"Cra"	"B2"	"Blaze"	121.9	33.8
"17"	2000	"Cra"	"B2"	"Wabasha"	106.3	31
"17"	2000	"Cra"	"B2"	"Chaps"	126	32.2
"17"	2000	"Cra"	"B2"	"Valley"	94.2	33.7
"17"	2000	"Cra"	"B3"	"Jay"	114.7	34.5
"17"	2000	"Cra"	"B3"	"Classic"	101.4	32.4
"17"	2000	"Cra"	"B3"	"Starter"	87.8	33.6
"17"	2000	"Cra"	"B3"	"Ida"	113	33.3
"17"	2000	"Cra"	"B3"	"Jud"	113.3	33
"17"	2000	"Cra"	"B3"	"Don"	87.1	32.5
"17"	2000	"Cra"	"B3"	"Brawn"	106.1	30.9
"17"	2000	"Cra"	"B3"	"Dane"	97.9	29.3
"17"	2000	"Cra"	"B3"	"Youngs"	89.9	32.1
"17"	2000	"Cra"	"B3"	"Killdeer"	96.8	32.8
"17"	2000	"Cra"	"B3"	"Milton"	100.2	33
"17"	2000	"Cra"	"B3"	"Wabasha"	105	32.1
"17"	2000	"Cra"	"B3"	"IA91462-4-1-6"	86.8	34.8
"17"	2000	"Cra"	"B3"	"Vista"	99.9	32.1
"17"	2000	"Cra"	"B3"	"Troy"	99.1	32.4
"17"	2000	"Cra"	"B3"	"Moraine"	115	33.8
"17"	2000	"Cra"	"B3"	"Valley"	94.1	33.3
"17"	2000	"Cra"	"B3"	"Loyal"	105.1	33.5
"17"	2000	"Cra"	"B3"	"Gem"	105.2	31.7
"17"	2000	"Cra"	"B3"	"IN09201"	106.4	31.9
"17"	2000	"Cra"	"B3"	"Rodeo"	110.6	31.1
"17"	2000	"Cra"	"B3"	"Jay"	102.3	34.1
"17"	2000	"Cra"	"B3"	"P9213A2-2-4-4-3"	111.2	31.9
"17"	2000	"Cra"	"B3"	"Jim"	118.1	34.5
"17"	2000	"Cra"	"B3"	"IAR56-5"	106.5	36.3
"17"	2000	"Cra"	"B3"	"Ogle"	105.8	32.3
"17"	2000	"Cra"	"B3"	"Richard"	92.2	32.4
"17"	2000	"Cra"	"B3"	"Riser"	99.8	33.9
"17"	2000	"Cra"	"B3"	"Ebeltoft"	119.7	33.1
"17"	2000	"Cra"	"B3"	"Jerry"	112.8	35.6
"17"	2000	"Cra"	"B3"	"Sesqui"	129.4	34.3
"17"	2000	"Cra"	"B3"	"Blaze"	104.9	33.3
"17"	2000	"Cra"	"B3"	"Sheldon"	85.4	32.9
"17"	2000	"Cra"	"B3"	"Belle"	95.4	31.8
"17"	2000	"Cra"	"B3"	"Chaps"	124.1	32.4
"17"	2000	"Cra"	"B3"	"Burton"	109.9	32.9
"18"	2000	"Lew"	"B1"	"Milton"	71.9	32.8
"18"	2000	"Lew"	"B1"	"Loyal"	75.5	34.2
"18"	2000	"Lew"	"B1"	"Jay"	70.9	36.8
"18"	2000	"Lew"	"B1"	"Jim"	86.5	33.9
"18"	2000	"Lew"	"B1"	"Moraine"	82.3	34.5
"18"	2000	"Lew"	"B1"	"IN09201"	84.1	34.4
"18"	2000	"Lew"	"B1"	"IAR56-5"	92.1	36.6
"18"	2000	"Lew"	"B1"	"Jay"	86.2	35.5
"18"	2000	"Lew"	"B1"	"Chaps"	91.4	31.5
"18"	2000	"Lew"	"B1"	"Gem"	95.6	35
"18"	2000	"Lew"	"B1"	"Dane"	91.6	31.8
"18"	2000	"Lew"	"B1"	"Belle"	87.5	35.9
"18"	2000	"Lew"	"B1"	"Brawn"	130.2	33.1
"18"	2000	"Lew"	"B1"	"IA91462-4-1-6"	84.8	34
"18"	2000	"Lew"	"B1"	"Killdeer"	88.5	33.8
"18"	2000	"Lew"	"B1"	"Don"	72.2	34.5
"18"	2000	"Lew"	"B1"	"Sesqui"	92.8	33
"18"	2000	"Lew"	"B1"	"Riser"	58.8	34
"18"	2000	"Lew"	"B1"	"Troy"	75.3	32.8
"18"	2000	"Lew"	"B1"	"Jud"	86	33.3
"18"	2000	"Lew"	"B1"	"Ogle"	102.5	31.7
"18"	2000	"Lew"	"B1"	"Burton"	72	31.6
"18"	2000	"Lew"	"B1"	"Youngs"	78.6	31.7
"18"	2000	"Lew"	"B1"	"Ebeltoft"	87.8	32.4
"18"	2000	"Lew"	"B1"	"Jerry"	86.6	37.2
"18"	2000	"Lew"	"B1"	"Vista"	86.5	35.2
"18"	2000	"Lew"	"B1"	"Ida"	99.1	32.9
"18"	2000	"Lew"	"B1"	"Richard"	92.4	32.6
"18"	2000	"Lew"	"B1"	"Valley"	83.2	35.8
"18"	2000	"Lew"	"B1"	"Rodeo"	100.8	32.3
"18"	2000	"Lew"	"B1"	"Wabasha"	98.4	34.9
"18"	2000	"Lew"	"B1"	"Starter"	77.7	34.9
"18"	2000	"Lew"	"B1"	"Sheldon"	58.9	33
"18"	2000	"Lew"	"B1"	"Classic"	85.4	34
"18"	2000	"Lew"	"B1"	"Blaze"	95.4	34.7
"18"	2000	"Lew"	"B2"	"Ebeltoft"	85.9	33.3
"18"	2000	"Lew"	"B2"	"Milton"	68.4	32.7
"18"	2000	"Lew"	"B2"	"Youngs"	81.1	31.9
"18"	2000	"Lew"	"B2"	"Starter"	82.9	34.6
"18"	2000	"Lew"	"B2"	"Moraine"	99.1	35
"18"	2000	"Lew"	"B2"	"Valley"	78.5	35.3
"18"	2000	"Lew"	"B2"	"Vista"	93.4	34.9
"18"	2000	"Lew"	"B2"	"Jerry"	93	36.7
"18"	2000	"Lew"	"B2"	"Brawn"	99.1	32.6
"18"	2000	"Lew"	"B2"	"Ogle"	87.8	31.3
"18"	2000	"Lew"	"B2"	"Riser"	77	32.9
"18"	2000	"Lew"	"B2"	"Belle"	93.8	36.4
"18"	2000	"Lew"	"B2"	"Killdeer"	95.6	33.3
"18"	2000	"Lew"	"B2"	"IAR56-5"	84.1	34.1
"18"	2000	"Lew"	"B2"	"Chaps"	102.3	33.2
"18"	2000	"Lew"	"B2"	"Blaze"	95.5	35.4
"18"	2000	"Lew"	"B2"	"Rodeo"	95.9	32
"18"	2000	"Lew"	"B2"	"Wabasha"	88.4	35.2
"18"	2000	"Lew"	"B2"	"Sheldon"	73.3	34.9
"18"	2000	"Lew"	"B2"	"Richard"	78	32.1
"18"	2000	"Lew"	"B2"	"Troy"	79.1	33.1
"18"	2000	"Lew"	"B2"	"Gem"	90.8	34.1
"18"	2000	"Lew"	"B2"	"IA91462-4-1-6"	85	32.2
"18"	2000	"Lew"	"B2"	"Sesqui"	115.4	32.9
"18"	2000	"Lew"	"B2"	"Don"	94.5	35.4
"18"	2000	"Lew"	"B2"	"Loyal"	93.5	34.2
"18"	2000	"Lew"	"B2"	"Ida"	107.1	33.5
"18"	2000	"Lew"	"B2"	"Jay"	91.8	36
"18"	2000	"Lew"	"B2"	"Jud"	92.3	33.5
"18"	2000	"Lew"	"B2"	"Jim"	87.6	34
"18"	2000	"Lew"	"B2"	"Jay"	100.5	35.7
"18"	2000	"Lew"	"B2"	"Dane"	86.3	31.4
"18"	2000	"Lew"	"B2"	"IN09201"	90.3	34.3
"18"	2000	"Lew"	"B2"	"P9213A2-2-4-4-3"	119.9	33
"18"	2000	"Lew"	"B2"	"Burton"	87.8	31.5
"18"	2000	"Lew"	"B2"	"Classic"	82.4	33.7
"18"	2000	"Lew"	"B3"	"Don"	93.2	35.2
"18"	2000	"Lew"	"B3"	"Sesqui"	108.4	33.6
"18"	2000	"Lew"	"B3"	"Loyal"	72.2	34.1
"18"	2000	"Lew"	"B3"	"Gem"	101.8	34.6
"18"	2000	"Lew"	"B3"	"IAR56-5"	95.8	36.4
"18"	2000	"Lew"	"B3"	"Ida"	89.7	32.9
"18"	2000	"Lew"	"B3"	"Jay"	94.4	35.9
"18"	2000	"Lew"	"B3"	"Starter"	71.5	34.4
"18"	2000	"Lew"	"B3"	"Dane"	79.4	30.5
"18"	2000	"Lew"	"B3"	"Belle"	86.8	35.5
"18"	2000	"Lew"	"B3"	"Milton"	70.3	31.3
"18"	2000	"Lew"	"B3"	"Jerry"	89.6	35.1
"18"	2000	"Lew"	"B3"	"Vista"	101.7	34.2
"18"	2000	"Lew"	"B3"	"Valley"	81.9	33.7
"18"	2000	"Lew"	"B3"	"Sheldon"	77.7	32.8
"18"	2000	"Lew"	"B3"	"Ogle"	93.1	31.6
"18"	2000	"Lew"	"B3"	"IA91462-4-1-6"	58.5	33.2
"18"	2000	"Lew"	"B3"	"Killdeer"	80	33
"18"	2000	"Lew"	"B3"	"Chaps"	88.8	32
"18"	2000	"Lew"	"B3"	"Youngs"	78.2	32
"18"	2000	"Lew"	"B3"	"IN09201"	94.6	34.4
"18"	2000	"Lew"	"B3"	"Moraine"	96.5	35.3
"18"	2000	"Lew"	"B3"	"Jud"	87.1	33.7
"18"	2000	"Lew"	"B3"	"Blaze"	87.8	34.5
"18"	2000	"Lew"	"B3"	"Wabasha"	85.6	33.9
"18"	2000	"Lew"	"B3"	"Brawn"	92.6	32.6
"18"	2000	"Lew"	"B3"	"Burton"	59.3	31.4
"18"	2000	"Lew"	"B3"	"Ebeltoft"	67.8	32.1
"18"	2000	"Lew"	"B3"	"Troy"	101.3	33.6
"18"	2000	"Lew"	"B3"	"P9213A2-2-4-4-3"	93.7	34.5
"18"	2000	"Lew"	"B3"	"Richard"	83	30.8
"18"	2000	"Lew"	"B3"	"Jay"	101.9	35.8
"18"	2000	"Lew"	"B3"	"Classic"	79.3	34.3
"18"	2000	"Lew"	"B3"	"Riser"	55.6	33.6
"18"	2000	"Lew"	"B3"	"Rodeo"	74.6	32.7
"19"	2000	"Nas"	"B1"	"Wabasha"	113.1	30.7
"19"	2000	"Nas"	"B1"	"Killdeer"	119.9	30.3
"19"	2000	"Nas"	"B1"	"Dane"	117.3	28.4
"19"	2000	"Nas"	"B1"	"Jud"	99.5	32.7
"19"	2000	"Nas"	"B1"	"Sheldon"	101.6	29.1
"19"	2000	"Nas"	"B1"	"Brawn"	108.9	28.5
"19"	2000	"Nas"	"B1"	"Chaps"	107	31.9
"19"	2000	"Nas"	"B1"	"IN09201"	89.2	30.4
"19"	2000	"Nas"	"B1"	"Riser"	112.2	34.8
"19"	2000	"Nas"	"B1"	"Ebeltoft"	114.1	27.5
"19"	2000	"Nas"	"B1"	"Milton"	101.6	27.5
"19"	2000	"Nas"	"B1"	"Gem"	94.1	28.2
"19"	2000	"Nas"	"B1"	"Don"	97.6	30.3
"19"	2000	"Nas"	"B1"	"Troy"	97.5	28.5
"19"	2000	"Nas"	"B1"	"Belle"	96.3	31.8
"19"	2000	"Nas"	"B1"	"Loyal"	85.2	31.5
"19"	2000	"Nas"	"B1"	"Ida"	77.1	28.9
"19"	2000	"Nas"	"B1"	"Jay"	109.8	30.5
"19"	2000	"Nas"	"B1"	"Youngs"	113.9	29
"19"	2000	"Nas"	"B1"	"Ogle"	112.9	30
"19"	2000	"Nas"	"B1"	"Sesqui"	112.6	33
"19"	2000	"Nas"	"B1"	"IAR56-5"	102.9	33.2
"19"	2000	"Nas"	"B1"	"Valley"	95.3	29.9
"19"	2000	"Nas"	"B1"	"Starter"	84.7	32
"19"	2000	"Nas"	"B1"	"Blaze"	110.1	32.6
"19"	2000	"Nas"	"B1"	"Vista"	87.7	29.3
"19"	2000	"Nas"	"B1"	"P9213A2-2-4-4-3"	102.1	28.7
"19"	2000	"Nas"	"B1"	"Burton"	86.5	28
"19"	2000	"Nas"	"B1"	"IA91462-4-1-6"	70.6	30.4
"19"	2000	"Nas"	"B1"	"Rodeo"	103.2	28.2
"19"	2000	"Nas"	"B1"	"Jim"	109.6	32.5
"19"	2000	"Nas"	"B1"	"Jerry"	92.3	32.3
"19"	2000	"Nas"	"B1"	"Classic"	86.1	30.7
"19"	2000	"Nas"	"B1"	"Richard"	98.9	30.2
"19"	2000	"Nas"	"B1"	"Moraine"	120.6	33.1
"19"	2000	"Nas"	"B1"	"Jay"	94.2	31.1
"19"	2000	"Nas"	"B2"	"Jud"	102	33.1
"19"	2000	"Nas"	"B2"	"Rodeo"	105	29.2
"19"	2000	"Nas"	"B2"	"Moraine"	115.2	32.4
"19"	2000	"Nas"	"B2"	"P9213A2-2-4-4-3"	98.9	29.3
"19"	2000	"Nas"	"B2"	"Burton"	89.7	30.1
"19"	2000	"Nas"	"B2"	"Don"	70.2	31.7
"19"	2000	"Nas"	"B2"	"Ogle"	59.3	29.4
"19"	2000	"Nas"	"B2"	"Starter"	73.1	31.8
"19"	2000	"Nas"	"B2"	"Jim"	90.7	31.4
"19"	2000	"Nas"	"B2"	"Gem"	88.9	27.8
"19"	2000	"Nas"	"B2"	"Killdeer"	113.5	29.6
"19"	2000	"Nas"	"B2"	"IA91462-4-1-6"	64.8	30.1
"19"	2000	"Nas"	"B2"	"Vista"	107.6	29.5
"19"	2000	"Nas"	"B2"	"Belle"	84.4	29.8
"19"	2000	"Nas"	"B2"	"IAR56-5"	107	34.2
"19"	2000	"Nas"	"B2"	"Youngs"	103.5	28.1
"19"	2000	"Nas"	"B2"	"Sheldon"	88.2	31.1
"19"	2000	"Nas"	"B2"	"Sesqui"	125.7	32.4
"19"	2000	"Nas"	"B2"	"Dane"	108.6	29.4
"19"	2000	"Nas"	"B2"	"Jerry"	71	31.6
"19"	2000	"Nas"	"B2"	"IN09201"	90.7	30.6
"19"	2000	"Nas"	"B2"	"Jay"	99.3	31.5
"19"	2000	"Nas"	"B2"	"Classic"	98.5	31.6
"19"	2000	"Nas"	"B2"	"Loyal"	89.3	32.2
"19"	2000	"Nas"	"B2"	"Brawn"	104	28.5
"19"	2000	"Nas"	"B2"	"Milton"	82.3	28.2
"19"	2000	"Nas"	"B2"	"Riser"	96.2	34.9
"19"	2000	"Nas"	"B2"	"Ida"	70.3	28.3
"19"	2000	"Nas"	"B2"	"Ebeltoft"	104.5	27.1
"19"	2000	"Nas"	"B2"	"Troy"	75.8	29
"19"	2000	"Nas"	"B2"	"Richard"	96.1	29.8
"19"	2000	"Nas"	"B2"	"Jay"	87.5	32.9
"19"	2000	"Nas"	"B2"	"Blaze"	120.4	33.4
"19"	2000	"Nas"	"B2"	"Wabasha"	84.1	30.9
"19"	2000	"Nas"	"B2"	"Chaps"	111.6	30.7
"19"	2000	"Nas"	"B2"	"Valley"	90.8	29
"19"	2000	"Nas"	"B3"	"Jay"	87.6	29.2
"19"	2000	"Nas"	"B3"	"Classic"	89.5	29.1
"19"	2000	"Nas"	"B3"	"Starter"	89	32.5
"19"	2000	"Nas"	"B3"	"Ida"	66.2	27.6
"19"	2000	"Nas"	"B3"	"Jud"	119.3	31.7
"19"	2000	"Nas"	"B3"	"Don"	76.4	29.7
"19"	2000	"Nas"	"B3"	"Brawn"	90.2	27.5
"19"	2000	"Nas"	"B3"	"Dane"	108.2	28.9
"19"	2000	"Nas"	"B3"	"Youngs"	105.3	28.8
"19"	2000	"Nas"	"B3"	"Killdeer"	113.7	28.3
"19"	2000	"Nas"	"B3"	"Milton"	92.7	27.5
"19"	2000	"Nas"	"B3"	"Wabasha"	91.6	29.6
"19"	2000	"Nas"	"B3"	"IA91462-4-1-6"	73.7	29.8
"19"	2000	"Nas"	"B3"	"Vista"	86.1	29.6
"19"	2000	"Nas"	"B3"	"Troy"	80.3	28.6
"19"	2000	"Nas"	"B3"	"Moraine"	107.1	33.5
"19"	2000	"Nas"	"B3"	"Valley"	69.1	28
"19"	2000	"Nas"	"B3"	"Loyal"	71.9	31.1
"19"	2000	"Nas"	"B3"	"Gem"	100.8	29.9
"19"	2000	"Nas"	"B3"	"IN09201"	90.1	28.4
"19"	2000	"Nas"	"B3"	"Rodeo"	89.7	27.2
"19"	2000	"Nas"	"B3"	"Jay"	97.9	32.1
"19"	2000	"Nas"	"B3"	"P9213A2-2-4-4-3"	118.4	30.5
"19"	2000	"Nas"	"B3"	"Jim"	108.9	32.1
"19"	2000	"Nas"	"B3"	"IAR56-5"	107.2	32.9
"19"	2000	"Nas"	"B3"	"Ogle"	106.1	28
"19"	2000	"Nas"	"B3"	"Richard"	97.4	29.7
"19"	2000	"Nas"	"B3"	"Riser"	89	33.4
"19"	2000	"Nas"	"B3"	"Ebeltoft"	60.6	27.8
"19"	2000	"Nas"	"B3"	"Jerry"	84.6	30.9
"19"	2000	"Nas"	"B3"	"Sesqui"	84.4	29.5
"19"	2000	"Nas"	"B3"	"Blaze"	66	29
"19"	2000	"Nas"	"B3"	"Sheldon"	78.9	30.1
"19"	2000	"Nas"	"B3"	"Belle"	82.7	29.7
"19"	2000	"Nas"	"B3"	"Chaps"	116.8	31.4
"19"	2000	"Nas"	"B3"	"Burton"	91.9	29.1
"20"	2001	"Ame"	"B1"	"Blaze"	190.927	37.905
"20"	2001	"Ame"	"B1"	"Wabasha"	170.731	37.4775
"20"	2001	"Ame"	"B1"	"Don"	158.4825	35.34
"20"	2001	"Ame"	"B1"	"P9213A2-2-4-4-3"	167.8325	34.0575
"20"	2001	"Ame"	"B1"	"Jim"	161.381	36.3375
"20"	2001	"Ame"	"B1"	"Ogle"	167.926	34.77
"20"	2001	"Ame"	"B1"	"Belle"	145.673	37.05
"20"	2001	"Ame"	"B1"	"Reeves"	179.707	36.195
"20"	2001	"Ame"	"B1"	"Chaps"	161.007	35.7675
"20"	2001	"Ame"	"B1"	"Richard"	164.747	35.4825
"20"	2001	"Ame"	"B1"	"SD96024"	165.869	35.7675
"20"	2001	"Ame"	"B1"	"Brawn"	150.4415	35.4825
"20"	2001	"Ame"	"B1"	"Dane"	135.388	33.2025
"20"	2001	"Ame"	"B1"	"Jud"	160.82	36.195
"20"	2001	"Ame"	"B1"	"Troy"	144.551	36.765
"20"	2001	"Ame"	"B1"	"WIX7541-3"	160.3525	35.7675
"20"	2001	"Ame"	"B1"	"Starter"	133.0505	36.6225
"20"	2001	"Ame"	"B1"	"Sesqui"	164.747	36.195
"20"	2001	"Ame"	"B1"	"Killdeer"	186.1585	36.3375
"20"	2001	"Ame"	"B1"	"Classic"	167.2715	36.9075
"20"	2001	"Ame"	"B1"	"Loyal"	182.325	36.195
"20"	2001	"Ame"	"B1"	"Ebeltoft"	183.3535	32.3475
"20"	2001	"Ame"	"B1"	"MO1022-1"	174.7515	37.905
"20"	2001	"Ame"	"B1"	"Rodeo"	160.1655	35.4825
"20"	2001	"Ame"	"B1"	"Gem"	161.568	36.765
"20"	2001	"Ame"	"B1"	"IAR56-5"	174.9385	37.905
"20"	2001	"Ame"	"B1"	"IA93359-3"	159.9785	38.19
"20"	2001	"Ame"	"B1"	"Youngs"	162.316	33.4875
"20"	2001	"Ame"	"B1"	"Vista"	167.6455	35.91
"20"	2001	"Ame"	"B1"	"Sheldon"	142.9615	31.2075
"20"	2001	"Ame"	"B1"	"IN09201"	176.154	35.7675
"20"	2001	"Ame"	"B1"	"Jay"	174.3775	37.335
"20"	2001	"Ame"	"B1"	"Jerry"	183.447	38.9025
"20"	2001	"Ame"	"B1"	"MO8701"	154.7425	31.635
"20"	2001	"Ame"	"B1"	"Riser"	127.721	35.7675
"20"	2001	"Ame"	"B1"	"Moraine"	164.0925	36.0525
"20"	2001	"Ame"	"B1"	"IA91462-4-1-6"	166.5235	36.9075
"20"	2001	"Ame"	"B2"	"Sesqui"	161.007	35.4825
"20"	2001	"Ame"	"B2"	"Rodeo"	161.755	34.485
"20"	2001	"Ame"	"B2"	"IA91462-4-1-6"	155.771	36.9075
"20"	2001	"Ame"	"B2"	"MO1022-1"	163.999	37.05
"20"	2001	"Ame"	"B2"	"Jay"	140.437	34.77
"20"	2001	"Ame"	"B2"	"Ogle"	152.4985	32.9175
"20"	2001	"Ame"	"B2"	"IN09201"	174.845	34.485
"20"	2001	"Ame"	"B2"	"Killdeer"	192.3295	35.1975
"20"	2001	"Ame"	"B2"	"SD96024"	169.5155	35.4825
"20"	2001	"Ame"	"B2"	"Richard"	175.032	35.91
