env,year,loc,block,plot,ent,gen,yield,testwt
cra2000,2000,Cra,2,22,13,IN09201,114.3,30.3
cra2000,2000,Cra,2,23,15,Jay,123.4,33.4
cra2000,2000,Cra,2,24,7,Classic,113.4,32.9
cra2000,2000,Cra,2,25,19,Loyal,103.7,32.9
cra2000,2000,Cra,2,27,3,Brawn,117.3,31.9
cra2000,2000,Cra,2,28,20,Milton,106.2,33.8
cra2000,2000,Cra,2,29,26,Riser,97.9,33.7
cra2000,2000,Cra,2,30,12,Ida,120,32.1
cra2000,2000,Cra,2,31,10,Ebeltoft,121,31.6
cra2000,2000,Cra,2,32,30,Troy,116.5,34.5
cra2000,2000,Cra,2,33,24,Richard,108.3,31
cra2000,2000,Cra,2,34,14,Jay,109.9,34.8
cra2000,2000,Cra,2,36,2,Blaze,121.9,33.8
cra2000,2000,Cra,2,37,37,Wabasha,106.3,31
cra2000,2000,Cra,2,38,5,Chaps,126,32.2
cra2000,2000,Cra,2,39,31,Valley,94.2,33.7
cra2000,2000,Cra,3,1,15,Jay,114.7,34.5
cra2000,2000,Cra,3,3,7,Classic,101.4,32.4
cra2000,2000,Cra,3,4,29,Starter,87.8,33.6
cra2000,2000,Cra,3,5,12,Ida,113,33.3
cra2000,2000,Cra,3,6,18,Jud,113.3,33
cra2000,2000,Cra,3,7,9,Don,87.1,32.5
cra2000,2000,Cra,3,8,3,Brawn,106.1,30.9
cra2000,2000,Cra,3,10,8,Dane,97.9,29.3
cra2000,2000,Cra,3,11,33,Youngs,89.9,32.1
cra2000,2000,Cra,3,12,38,Killdeer,96.8,32.8
cra2000,2000,Cra,3,13,20,Milton,100.2,33
cra2000,2000,Cra,3,14,37,Wabasha,105,32.1
cra2000,2000,Cra,3,15,34,IA91462-4-1-6,86.8,34.8
cra2000,2000,Cra,3,16,32,Vista,99.9,32.1
cra2000,2000,Cra,3,17,30,Troy,99.1,32.4
cra2000,2000,Cra,3,18,40,Moraine,115,33.8
cra2000,2000,Cra,3,19,31,Valley,94.1,33.3
cra2000,2000,Cra,3,21,19,Loyal,105.1,33.5
cra2000,2000,Cra,3,22,11,Gem,105.2,31.7
cra2000,2000,Cra,3,23,13,IN09201,106.4,31.9
cra2000,2000,Cra,3,24,27,Rodeo,110.6,31.1
cra2000,2000,Cra,3,25,14,Jay,102.3,34.1
cra2000,2000,Cra,3,26,39,P9213A2-2-4-4-3,111.2,31.9
cra2000,2000,Cra,3,27,17,Jim,118.1,34.5
cra2000,2000,Cra,3,28,35,IAR56-5,106.5,36.3
cra2000,2000,Cra,3,29,22,Ogle,105.8,32.3
cra2000,2000,Cra,3,30,24,Richard,92.2,32.4
cra2000,2000,Cra,3,31,26,Riser,99.8,33.9
cra2000,2000,Cra,3,32,10,Ebeltoft,119.7,33.1
cra2000,2000,Cra,3,34,16,Jerry,112.8,35.6
cra2000,2000,Cra,3,35,36,Sesqui,129.4,34.3
cra2000,2000,Cra,3,36,2,Blaze,104.9,33.3
cra2000,2000,Cra,3,37,28,Sheldon,85.4,32.9
cra2000,2000,Cra,3,38,1,Belle,95.4,31.8
cra2000,2000,Cra,3,39,5,Chaps,124.1,32.4
cra2000,2000,Cra,3,40,4,Burton,109.9,32.9
lew2000,2000,Lew,1,1,20,Milton,71.9,32.8
lew2000,2000,Lew,1,2,19,Loyal,75.5,34.2
lew2000,2000,Lew,1,3,15,Jay,70.9,36.8
lew2000,2000,Lew,1,5,17,Jim,86.5,33.9
lew2000,2000,Lew,1,7,40,Moraine,82.3,34.5
lew2000,2000,Lew,1,8,13,IN09201,84.1,34.4
lew2000,2000,Lew,1,9,35,IAR56-5,92.1,36.6
lew2000,2000,Lew,1,10,14,Jay,86.2,35.5
lew2000,2000,Lew,1,11,5,Chaps,91.4,31.5
lew2000,2000,Lew,1,12,11,Gem,95.6,35
lew2000,2000,Lew,1,13,8,Dane,91.6,31.8
lew2000,2000,Lew,1,15,1,Belle,87.5,35.9
lew2000,2000,Lew,1,16,3,Brawn,130.2,33.1
lew2000,2000,Lew,1,17,34,IA91462-4-1-6,84.8,34
lew2000,2000,Lew,1,18,38,Killdeer,88.5,33.8
lew2000,2000,Lew,1,19,9,Don,72.2,34.5
lew2000,2000,Lew,1,20,36,Sesqui,92.8,33
lew2000,2000,Lew,1,21,26,Riser,58.8,34
lew2000,2000,Lew,1,22,30,Troy,75.3,32.8
lew2000,2000,Lew,1,23,18,Jud,86,33.3
lew2000,2000,Lew,1,24,22,Ogle,102.5,31.7
lew2000,2000,Lew,1,25,4,Burton,72,31.6
lew2000,2000,Lew,1,26,33,Youngs,78.6,31.7
lew2000,2000,Lew,1,27,10,Ebeltoft,87.8,32.4
lew2000,2000,Lew,1,28,16,Jerry,86.6,37.2
lew2000,2000,Lew,1,29,32,Vista,86.5,35.2
lew2000,2000,Lew,1,31,12,Ida,99.1,32.9
lew2000,2000,Lew,1,32,24,Richard,92.4,32.6
lew2000,2000,Lew,1,34,31,Valley,83.2,35.8
lew2000,2000,Lew,1,35,27,Rodeo,100.8,32.3
lew2000,2000,Lew,1,36,37,Wabasha,98.4,34.9
lew2000,2000,Lew,1,37,29,Starter,77.7,34.9
lew2000,2000,Lew,1,38,28,Sheldon,58.9,33
lew2000,2000,Lew,1,39,7,Classic,85.4,34
lew2000,2000,Lew,1,40,2,Blaze,95.4,34.7
lew2000,2000,Lew,2,1,10,Ebeltoft,85.9,33.3
lew2000,2000,Lew,2,2,20,Milton,68.4,32.7
lew2000,2000,Lew,2,3,33,Youngs,81.1,31.9
lew2000,2000,Lew,2,4,29,Starter,82.9,34.6
lew2000,2000,Lew,2,5,40,Moraine,99.1,35
lew2000,2000,Lew,2,6,31,Valley,78.5,35.3
lew2000,2000,Lew,2,7,32,Vista,93.4,34.9
lew2000,2000,Lew,2,8,16,Jerry,93,36.7
lew2000,2000,Lew,2,9,3,Brawn,99.1,32.6
lew2000,2000,Lew,2,10,22,Ogle,87.8,31.3
lew2000,2000,Lew,2,11,26,Riser,77,32.9
lew2000,2000,Lew,2,12,1,Belle,93.8,36.4
lew2000,2000,Lew,2,13,38,Killdeer,95.6,33.3
lew2000,2000,Lew,2,14,35,IAR56-5,84.1,34.1
lew2000,2000,Lew,2,15,5,Chaps,102.3,33.2
lew2000,2000,Lew,2,16,2,Blaze,95.5,35.4
lew2000,2000,Lew,2,18,27,Rodeo,95.9,32
lew2000,2000,Lew,2,19,37,Wabasha,88.4,35.2
lew2000,2000,Lew,2,20,28,Sheldon,73.3,34.9
lew2000,2000,Lew,2,21,24,Richard,78,32.1
lew2000,2000,Lew,2,22,30,Troy,79.1,33.1
lew2000,2000,Lew,2,23,11,Gem,90.8,34.1
lew2000,2000,Lew,2,24,34,IA91462-4-1-6,85,32.2
lew2000,2000,Lew,2,25,36,Sesqui,115.4,32.9
lew2000,2000,Lew,2,26,9,Don,94.5,35.4
lew2000,2000,Lew,2,27,19,Loyal,93.5,34.2
lew2000,2000,Lew,2,28,12,Ida,107.1,33.5
lew2000,2000,Lew,2,30,15,Jay,91.8,36
lew2000,2000,Lew,2,32,18,Jud,92.3,33.5
lew2000,2000,Lew,2,33,17,Jim,87.6,34
lew2000,2000,Lew,2,34,14,Jay,100.5,35.7
lew2000,2000,Lew,2,35,8,Dane,86.3,31.4
lew2000,2000,Lew,2,36,13,IN09201,90.3,34.3
lew2000,2000,Lew,2,37,39,P9213A2-2-4-4-3,119.9,33
lew2000,2000,Lew,2,38,4,Burton,87.8,31.5
lew2000,2000,Lew,2,40,7,Classic,82.4,33.7
lew2000,2000,Lew,3,4,9,Don,93.2,35.2
lew2000,2000,Lew,3,5,36,Sesqui,108.4,33.6
lew2000,2000,Lew,3,6,19,Loyal,72.2,34.1
lew2000,2000,Lew,3,7,11,Gem,101.8,34.6
lew2000,2000,Lew,3,8,35,IAR56-5,95.8,36.4
lew2000,2000,Lew,3,9,12,Ida,89.7,32.9
lew2000,2000,Lew,3,10,14,Jay,94.4,35.9
lew2000,2000,Lew,3,11,29,Starter,71.5,34.4
lew2000,2000,Lew,3,12,8,Dane,79.4,30.5
lew2000,2000,Lew,3,13,1,Belle,86.8,35.5
lew2000,2000,Lew,3,14,20,Milton,70.3,31.3
lew2000,2000,Lew,3,15,16,Jerry,89.6,35.1
lew2000,2000,Lew,3,16,32,Vista,101.7,34.2
lew2000,2000,Lew,3,17,31,Valley,81.9,33.7
lew2000,2000,Lew,3,18,28,Sheldon,77.7,32.8
lew2000,2000,Lew,3,20,22,Ogle,93.1,31.6
lew2000,2000,Lew,3,21,34,IA91462-4-1-6,58.5,33.2
lew2000,2000,Lew,3,22,38,Killdeer,80,33
lew2000,2000,Lew,3,23,5,Chaps,88.8,32
lew2000,2000,Lew,3,24,33,Youngs,78.2,32
lew2000,2000,Lew,3,25,13,IN09201,94.6,34.4
lew2000,2000,Lew,3,26,40,Moraine,96.5,35.3
lew2000,2000,Lew,3,27,18,Jud,87.1,33.7
lew2000,2000,Lew,3,28,2,Blaze,87.8,34.5
lew2000,2000,Lew,3,29,37,Wabasha,85.6,33.9
lew2000,2000,Lew,3,31,3,Brawn,92.6,32.6
lew2000,2000,Lew,3,32,4,Burton,59.3,31.4
lew2000,2000,Lew,3,33,10,Ebeltoft,67.8,32.1
lew2000,2000,Lew,3,34,30,Troy,101.3,33.6
lew2000,2000,Lew,3,35,39,P9213A2-2-4-4-3,93.7,34.5
lew2000,2000,Lew,3,36,24,Richard,83,30.8
lew2000,2000,Lew,3,37,15,Jay,101.9,35.8
lew2000,2000,Lew,3,38,7,Classic,79.3,34.3
lew2000,2000,Lew,3,39,26,Riser,55.6,33.6
lew2000,2000,Lew,3,40,27,Rodeo,74.6,32.7
nas2000,2000,Nas,1,1,37,Wabasha,113.1,30.7
nas2000,2000,Nas,1,2,38,Killdeer,119.9,30.3
nas2000,2000,Nas,1,4,8,Dane,117.3,28.4
nas2000,2000,Nas,1,5,18,Jud,99.5,32.7
nas2000,2000,Nas,1,6,28,Sheldon,101.6,29.1
nas2000,2000,Nas,1,7,3,Brawn,108.9,28.5
nas2000,2000,Nas,1,8,5,Chaps,107,31.9
nas2000,2000,Nas,1,9,13,IN09201,89.2,30.4
nas2000,2000,Nas,1,10,26,Riser,112.2,34.8
nas2000,2000,Nas,1,11,10,Ebeltoft,114.1,27.5
nas2000,2000,Nas,1,12,20,Milton,101.6,27.5
nas2000,2000,Nas,1,13,11,Gem,94.1,28.2
nas2000,2000,Nas,1,14,9,Don,97.6,30.3
nas2000,2000,Nas,1,15,30,Troy,97.5,28.5
nas2000,2000,Nas,1,16,1,Belle,96.3,31.8
nas2000,2000,Nas,1,18,19,Loyal,85.2,31.5
nas2000,2000,Nas,1,19,12,Ida,77.1,28.9
nas2000,2000,Nas,1,20,15,Jay,109.8,30.5
nas2000,2000,Nas,1,21,33,Youngs,113.9,29
nas2000,2000,Nas,1,22,22,Ogle,112.9,30
nas2000,2000,Nas,1,23,36,Sesqui,112.6,33
nas2000,2000,Nas,1,24,35,IAR56-5,102.9,33.2
nas2000,2000,Nas,1,26,31,Valley,95.3,29.9
nas2000,2000,Nas,1,27,29,Starter,84.7,32
nas2000,2000,Nas,1,28,2,Blaze,110.1,32.6
nas2000,2000,Nas,1,29,32,Vista,87.7,29.3
nas2000,2000,Nas,1,30,39,P9213A2-2-4-4-3,102.1,28.7
nas2000,2000,Nas,1,31,4,Burton,86.5,28
nas2000,2000,Nas,1,32,34,IA91462-4-1-6,70.6,30.4
nas2000,2000,Nas,1,33,27,Rodeo,103.2,28.2
nas2000,2000,Nas,1,34,17,Jim,109.6,32.5
nas2000,2000,Nas,1,35,16,Jerry,92.3,32.3
nas2000,2000,Nas,1,36,7,Classic,86.1,30.7
nas2000,2000,Nas,1,38,24,Richard,98.9,30.2
nas2000,2000,Nas,1,39,40,Moraine,120.6,33.1
nas2000,2000,Nas,1,40,14,Jay,94.2,31.1
nas2000,2000,Nas,2,1,18,Jud,102,33.1
nas2000,2000,Nas,2,2,27,Rodeo,105,29.2
nas2000,2000,Nas,2,3,40,Moraine,115.2,32.4
nas2000,2000,Nas,2,4,39,P9213A2-2-4-4-3,98.9,29.3
nas2000,2000,Nas,2,5,4,Burton,89.7,30.1
nas2000,2000,Nas,2,6,9,Don,70.2,31.7
nas2000,2000,Nas,2,7,22,Ogle,59.3,29.4
nas2000,2000,Nas,2,8,29,Starter,73.1,31.8
nas2000,2000,Nas,2,9,17,Jim,90.7,31.4
nas2000,2000,Nas,2,10,11,Gem,88.9,27.8
nas2000,2000,Nas,2,11,38,Killdeer,113.5,29.6
nas2000,2000,Nas,2,12,34,IA91462-4-1-6,64.8,30.1
nas2000,2000,Nas,2,13,32,Vista,107.6,29.5
nas2000,2000,Nas,2,14,1,Belle,84.4,29.8
nas2000,2000,Nas,2,15,35,IAR56-5,107,34.2
nas2000,2000,Nas,2,16,33,Youngs,103.5,28.1
nas2000,2000,Nas,2,17,28,Sheldon,88.2,31.1
nas2000,2000,Nas,2,19,36,Sesqui,125.7,32.4
nas2000,2000,Nas,2,20,8,Dane,108.6,29.4
nas2000,2000,Nas,2,21,16,Jerry,71,31.6
nas2000,2000,Nas,2,22,13,IN09201,90.7,30.6
nas2000,2000,Nas,2,23,15,Jay,99.3,31.5
nas2000,2000,Nas,2,24,7,Classic,98.5,31.6
nas2000,2000,Nas,2,25,19,Loyal,89.3,32.2
nas2000,2000,Nas,2,27,3,Brawn,104,28.5
nas2000,2000,Nas,2,28,20,Milton,82.3,28.2
nas2000,2000,Nas,2,29,26,Riser,96.2,34.9
nas2000,2000,Nas,2,30,12,Ida,70.3,28.3
nas2000,2000,Nas,2,31,10,Ebeltoft,104.5,27.1
nas2000,2000,Nas,2,32,30,Troy,75.8,29
nas2000,2000,Nas,2,33,24,Richard,96.1,29.8
nas2000,2000,Nas,2,34,14,Jay,87.5,32.9
nas2000,2000,Nas,2,36,2,Blaze,120.4,33.4
nas2000,2000,Nas,2,37,37,Wabasha,84.1,30.9
nas2000,2000,Nas,2,38,5,Chaps,111.6,30.7
nas2000,2000,Nas,2,39,31,Valley,90.8,29
nas2000,2000,Nas,3,1,15,Jay,87.6,29.2
nas2000,2000,Nas,3,3,7,Classic,89.5,29.1
nas2000,2000,Nas,3,4,29,Starter,89,32.5
nas2000,2000,Nas,3,5,12,Ida,66.2,27.6
nas2000,2000,Nas,3,6,18,Jud,119.3,31.7
nas2000,2000,Nas,3,7,9,Don,76.4,29.7
nas2000,2000,Nas,3,8,3,Brawn,90.2,27.5
nas2000,2000,Nas,3,10,8,Dane,108.2,28.9
nas2000,2000,Nas,3,11,33,Youngs,105.3,28.8
nas2000,2000,Nas,3,12,38,Killdeer,113.7,28.3
nas2000,2000,Nas,3,13,20,Milton,92.7,27.5
nas2000,2000,Nas,3,14,37,Wabasha,91.6,29.6
nas2000,2000,Nas,3,15,34,IA91462-4-1-6,73.7,29.8
nas2000,2000,Nas,3,16,32,Vista,86.1,29.6
nas2000,2000,Nas,3,17,30,Troy,80.3,28.6
nas2000,2000,Nas,3,18,40,Moraine,107.1,33.5
nas2000,2000,Nas,3,19,31,Valley,69.1,28
nas2000,2000,Nas,3,21,19,Loyal,71.9,31.1
nas2000,2000,Nas,3,22,11,Gem,100.8,29.9
nas2000,2000,Nas,3,23,13,IN09201,90.1,28.4
nas2000,2000,Nas,3,24,27,Rodeo,89.7,27.2
nas2000,2000,Nas,3,25,14,Jay,97.9,32.1
nas2000,2000,Nas,3,26,39,P9213A2-2-4-4-3,118.4,30.5
nas2000,2000,Nas,3,27,17,Jim,108.9,32.1
nas2000,2000,Nas,3,28,35,IAR56-5,107.2,32.9
nas2000,2000,Nas,3,29,22,Ogle,106.1,28
nas2000,2000,Nas,3,30,24,Richard,97.4,29.7
nas2000,2000,Nas,3,31,26,Riser,89,33.4
nas2000,2000,Nas,3,32,10,Ebeltoft,60.6,27.8
nas2000,2000,Nas,3,34,16,Jerry,84.6,30.9
nas2000,2000,Nas,3,35,36,Sesqui,84.4,29.5
nas2000,2000,Nas,3,36,2,Blaze,66,29
nas2000,2000,Nas,3,37,28,Sheldon,78.9,30.1
nas2000,2000,Nas,3,38,1,Belle,82.7,29.7
nas2000,2000,Nas,3,39,5,Chaps,116.8,31.4
nas2000,2000,Nas,3,40,4,Burton,91.9,29.1
ame2001,2001,Ame,1,1,2,Blaze,190.927,37.905
ame2001,2001,Ame,1,2,29,Wabasha,170.731,37.4775
ame2001,2001,Ame,1,3,8,Don,158.4825,35.34
ame2001,2001,Ame,1,4,36,P9213A2-2-4-4-3,167.8325,34.0575
ame2001,2001,Ame,1,5,14,Jim,161.381,36.3375
ame2001,2001,Ame,1,6,18,Ogle,167.926,34.77
ame2001,2001,Ame,1,7,1,Belle,145.673,37.05
ame2001,2001,Ame,1,8,38,Reeves,179.707,36.195
ame2001,2001,Ame,1,9,4,Chaps,161.007,35.7675
ame2001,2001,Ame,1,10,20,Richard,164.747,35.4825
ame2001,2001,Ame,1,11,37,SD96024,165.869,35.7675
ame2001,2001,Ame,1,12,3,Brawn,150.4415,35.4825
ame2001,2001,Ame,1,13,7,Dane,135.388,33.2025
ame2001,2001,Ame,1,14,15,Jud,160.82,36.195
ame2001,2001,Ame,1,15,27,Troy,144.551,36.765
ame2001,2001,Ame,1,16,40,WIX7541-3,160.3525,35.7675
ame2001,2001,Ame,1,17,26,Starter,133.0505,36.6225
ame2001,2001,Ame,1,18,24,Sesqui,164.747,36.195
ame2001,2001,Ame,1,19,16,Killdeer,186.1585,36.3375
ame2001,2001,Ame,1,20,6,Classic,167.2715,36.9075
ame2001,2001,Ame,1,21,17,Loyal,182.325,36.195
ame2001,2001,Ame,1,22,9,Ebeltoft,183.3535,32.3475
ame2001,2001,Ame,1,23,34,MO1022-1,174.7515,37.905
ame2001,2001,Ame,1,24,23,Rodeo,160.1655,35.4825
ame2001,2001,Ame,1,27,10,Gem,161.568,36.765
ame2001,2001,Ame,1,28,33,IAR56-5,174.9385,37.905
ame2001,2001,Ame,1,29,32,IA93359-3,159.9785,38.19
ame2001,2001,Ame,1,31,30,Youngs,162.316,33.4875
ame2001,2001,Ame,1,32,28,Vista,167.6455,35.91
ame2001,2001,Ame,1,33,25,Sheldon,142.9615,31.2075
ame2001,2001,Ame,1,34,11,IN09201,176.154,35.7675
ame2001,2001,Ame,1,35,12,Jay,174.3775,37.335
ame2001,2001,Ame,1,36,13,Jerry,183.447,38.9025
ame2001,2001,Ame,1,37,35,MO8701,154.7425,31.635
ame2001,2001,Ame,1,38,22,Riser,127.721,35.7675
ame2001,2001,Ame,1,39,39,Moraine,164.0925,36.0525
ame2001,2001,Ame,1,40,31,IA91462-4-1-6,166.5235,36.9075
ame2001,2001,Ame,2,1,24,Sesqui,161.007,35.4825
ame2001,2001,Ame,2,2,23,Rodeo,161.755,34.485
ame2001,2001,Ame,2,3,31,IA91462-4-1-6,155.771,36.9075
ame2001,2001,Ame,2,4,34,MO1022-1,163.999,37.05
ame2001,2001,Ame,2,5,12,Jay,140.437,34.77
ame2001,2001,Ame,2,6,18,Ogle,152.4985,32.9175
ame2001,2001,Ame,2,7,11,IN09201,174.845,34.485
ame2001,2001,Ame,2,8,16,Killdeer,192.3295,35.1975
ame2001,2001,Ame,2,9,37,SD96024,169.5155,35.4825
ame2001,2001,Ame,2,10,20,Richard,175.032,35.91
ame2001,2001,Ame,2,12,15,Jud,185.13,34.9125
ame2001,2001,Ame,2,13,26,Starter,125.29,35.34
ame2001,2001,Ame,2,14,17,Loyal,161.942,35.1975
ame2001,2001,Ame,2,15,32,IA93359-3,160.7265,37.62
ame2001,2001,Ame,2,16,35,MO8701,169.235,32.49
ame2001,2001,Ame,2,18,1,Belle,146.608,35.1975
ame2001,2001,Ame,2,19,22,Riser,149.8805,36.6225
ame2001,2001,Ame,2,20,27,Troy,165.9625,36.195
ame2001,2001,Ame,2,21,4,Chaps,185.0365,35.7675
ame2001,2001,Ame,2,22,6,Classic,176.9955,34.0575
ame2001,2001,Ame,2,23,14,Jim,181.39,35.7675
ame2001,2001,Ame,2,24,36,P9213A2-2-4-4-3,182.512,35.055
ame2001,2001,Ame,2,25,9,Ebeltoft,189.431,32.775
ame2001,2001,Ame,2,26,7,Dane,172.227,33.06
ame2001,2001,Ame,2,27,29,Wabasha,148.7585,35.1975
ame2001,2001,Ame,2,28,40,WIX7541-3,164.186,36.195
ame2001,2001,Ame,2,29,3,Brawn,158.763,33.345
ame2001,2001,Ame,2,31,2,Blaze,180.081,36.765
ame2001,2001,Ame,2,32,39,Moraine,173.6295,35.34
ame2001,2001,Ame,2,33,38,Reeves,177.65,38.475
ame2001,2001,Ame,2,34,10,Gem,178.4915,36.0525
ame2001,2001,Ame,2,35,8,Don,161.942,35.34
ame2001,2001,Ame,2,36,25,Sheldon,152.8725,33.06
ame2001,2001,Ame,2,37,28,Vista,177.3695,36.6225
ame2001,2001,Ame,2,38,30,Youngs,170.0765,32.3475
ame2001,2001,Ame,2,39,13,Jerry,181.2591,39.045
ame2001,2001,Ame,2,40,33,IAR56-5,173.162,38.0475
ame2001,2001,Ame,3,1,36,P9213A2-2-4-4-3,166.8975,34.2
ame2001,2001,Ame,3,2,20,Richard,188.4025,35.91
ame2001,2001,Ame,3,3,25,Sheldon,145.673,31.92
ame2001,2001,Ame,3,4,33,IAR56-5,177.089,38.6175
ame2001,2001,Ame,3,5,11,IN09201,178.211,35.4825
ame2001,2001,Ame,3,6,28,Vista,181.4835,37.4775
ame2001,2001,Ame,3,7,18,Ogle,158.6695,34.0575
ame2001,2001,Ame,3,8,7,Dane,173.6295,33.345
ame2001,2001,Ame,3,9,12,Jay,176.0605,37.62
ame2001,2001,Ame,3,10,39,Moraine,172.8815,35.7675
ame2001,2001,Ame,3,11,26,Starter,133.705,35.7675
ame2001,2001,Ame,3,12,14,Jim,176.4345,36.48
ame2001,2001,Ame,3,13,3,Brawn,163.3445,34.9125
ame2001,2001,Ame,3,14,30,Youngs,171.7595,33.345
ame2001,2001,Ame,3,15,34,MO1022-1,168.7675,37.7625
ame2001,2001,Ame,3,18,8,Don,162.316,35.7675
ame2001,2001,Ame,3,19,32,IA93359-3,168.9545,37.905
ame2001,2001,Ame,3,20,10,Gem,166.1495,35.625
ame2001,2001,Ame,3,21,1,Belle,162.7835,34.0575
ame2001,2001,Ame,3,22,6,Classic,195.1345,35.91
ame2001,2001,Ame,3,23,16,Killdeer,195.789,35.1975
ame2001,2001,Ame,3,24,4,Chaps,172.04,36.48
ame2001,2001,Ame,3,25,37,SD96024,196.724,36.765
ame2001,2001,Ame,3,26,17,Loyal,168.0195,35.625
ame2001,2001,Ame,3,28,22,Riser,151.844,35.91
ame2001,2001,Ame,3,29,23,Rodeo,164.934,34.485
ame2001,2001,Ame,3,30,13,Jerry,170.731,38.3325
ame2001,2001,Ame,3,31,27,Troy,172.6945,36.765
ame2001,2001,Ame,3,32,9,Ebeltoft,159.511,30.78
ame2001,2001,Ame,3,33,29,Wabasha,159.6045,35.055
ame2001,2001,Ame,3,34,15,Jud,189.431,33.06
ame2001,2001,Ame,3,35,24,Sesqui,166.804,35.055
ame2001,2001,Ame,3,36,31,IA91462-4-1-6,165.7755,38.475
ame2001,2001,Ame,3,37,2,Blaze,175.219,36.48
ame2001,2001,Ame,3,38,38,Reeves,170.4505,38.475
ame2001,2001,Ame,3,39,40,WIX7541-3,179.4265,35.91
ame2001,2001,Ame,3,40,35,MO8701,167.178,33.63
cal2001,2001,Sut,1,1,24,Sesqui,93.126,31.92
cal2001,2001,Sut,1,2,22,Riser,55.352,34.2
cal2001,2001,Sut,1,3,36,P9213A2-2-4-4-3,120.615,33.2025
cal2001,2001,Sut,1,4,7,Dane,107.338,32.775
cal2001,2001,Sut,1,5,27,Troy,109.3015,33.2025
cal2001,2001,Sut,1,6,31,IA91462-4-1-6,99.5775,34.77
cal2001,2001,Sut,1,7,2,Blaze,107.2445,35.34
cal2001,2001,Sut,1,8,16,Killdeer,127.4405,34.485
cal2001,2001,Sut,1,9,9,Ebeltoft,121.4565,34.485
cal2001,2001,Sut,1,10,12,Jay,117.436,34.77
cal2001,2001,Sut,1,11,26,Starter,85.459,36.6225
cal2001,2001,Sut,1,12,37,SD96024,107.151,34.77
cal2001,2001,Sut,1,14,23,Rodeo,117.997,33.345
cal2001,2001,Sut,1,15,34,MO1022-1,99.3905,34.77
cal2001,2001,Sut,1,16,30,Youngs,114.7245,32.6325
cal2001,2001,Sut,1,17,1,Belle,100.232,35.055
cal2001,2001,Sut,1,18,25,Sheldon,104.2525,34.77
cal2001,2001,Sut,1,20,32,IA93359-3,104.8135,37.05
cal2001,2001,Sut,1,21,11,IN09201,108.086,35.4825
cal2001,2001,Sut,1,22,13,Jerry,102.102,36.9075
cal2001,2001,Sut,1,23,33,IAR56-5,100.045,37.62
cal2001,2001,Sut,1,24,39,Moraine,97.24,35.055
cal2001,2001,Sut,1,25,20,Richard,101.915,34.3425
cal2001,2001,Sut,1,26,6,Classic,93.313,35.055
cal2001,2001,Sut,1,27,29,Wabasha,93.7805,35.055
cal2001,2001,Sut,1,28,3,Brawn,113.9765,32.0625
cal2001,2001,Sut,1,29,8,Don,75.6415,35.7675
cal2001,2001,Sut,1,30,15,Jud,103.5045,33.06
cal2001,2001,Sut,1,31,10,Gem,107.338,34.0575
cal2001,2001,Sut,1,32,38,Reeves,92.8455,38.0475
cal2001,2001,Sut,1,33,14,Jim,96.3985,36.765
cal2001,2001,Sut,1,34,40,WIX7541-3,106.216,34.77
cal2001,2001,Sut,1,36,4,Chaps,111.452,33.7725
cal2001,2001,Sut,1,37,18,Ogle,103.8785,33.2025
cal2001,2001,Sut,1,38,35,MO8701,92.939,33.06
cal2001,2001,Sut,1,39,17,Loyal,100.8865,35.4825
cal2001,2001,Sut,1,40,28,Vista,105.1875,34.6275
cal2001,2001,Sut,2,2,32,IA93359-3,108.7405,36.48
cal2001,2001,Sut,2,3,12,Jay,108.1795,35.625
cal2001,2001,Sut,2,4,3,Brawn,98.736,32.3475
cal2001,2001,Sut,2,5,27,Troy,101.167,34.77
cal2001,2001,Sut,2,6,15,Jud,100.045,33.7725
cal2001,2001,Sut,2,7,34,MO1022-1,105.1875,35.4825
cal2001,2001,Sut,2,8,20,Richard,106.4965,34.0575
cal2001,2001,Sut,2,9,37,SD96024,113.696,35.34
cal2001,2001,Sut,2,10,9,Ebeltoft,121.0825,34.485
cal2001,2001,Sut,2,11,33,IAR56-5,107.0575,37.335
cal2001,2001,Sut,2,12,25,Sheldon,97.801,35.625
cal2001,2001,Sut,2,13,22,Riser,82.467,34.9125
cal2001,2001,Sut,2,15,1,Belle,86.581,35.7675
cal2001,2001,Sut,2,16,13,Jerry,92.939,36.3375
cal2001,2001,Sut,2,17,18,Ogle,94.996,33.2025
cal2001,2001,Sut,2,18,17,Loyal,91.5365,35.625
cal2001,2001,Sut,2,19,16,Killdeer,102.9435,35.4825
cal2001,2001,Sut,2,20,2,Blaze,105.094,35.7675
cal2001,2001,Sut,2,21,6,Classic,102.476,34.9125
cal2001,2001,Sut,2,22,14,Jim,107.9925,36.6225
cal2001,2001,Sut,2,23,29,Wabasha,98.923,34.2
cal2001,2001,Sut,2,24,39,Moraine,99.671,35.625
cal2001,2001,Sut,2,25,23,Rodeo,111.1715,34.0575
cal2001,2001,Sut,2,26,35,MO8701,84.4305,32.0625
cal2001,2001,Sut,2,27,40,WIX7541-3,107.712,35.1975
cal2001,2001,Sut,2,28,36,P9213A2-2-4-4-3,112.1065,32.9175
cal2001,2001,Sut,2,29,11,IN09201,109.3015,36.48
cal2001,2001,Sut,2,30,24,Sesqui,104.6265,34.6275
cal2001,2001,Sut,2,31,38,Reeves,99.671,37.4775
cal2001,2001,Sut,2,32,28,Vista,105.468,34.485
