rows,rowwidth,length,year,loc,yearloc,rep,hyb,brand,plot,daystoflower,pltht,earht,pop,numplants,lodged,erect,plotweight,mst,tstwt,yield
2,36,25,2000,CA,2000CA,1,7237,NCHybrids,129,68,103,46,27588,95,0,100,28.84,11.5,58.59,9.836713796
2,36,25,2000,CA,2000CA,2,7237,NCHybrids,217,67,102,47,28459,98,0,100,29.49,11.1,56.87,10.10387693
2,36,25,2000,CA,2000CA,3,7237,NCHybrids,311,67,105,46,28169,97,0,100,31.95,11.2,59.08,10.93441007
2,36,25,2000,CA,2000CA,4,7237,NCHybrids,414,69,101,51,27298,94,3,96.81,26.97,11,56.37,9.250867668
2,36,25,2000,CA,2000CA,1,31B13,Pioneer,130,69,106,52,26136,90,0,100,29.71,10.8,58.34,10.21360423
2,36,25,2000,CA,2000CA,2,31B13,Pioneer,226,70,106,52,27298,94,0,100,29.22,12,59.11,9.910017096
2,36,25,2000,CA,2000CA,3,31B13,Pioneer,309,69,107,50,27007,93,0,100,31.1,11.8,60.82,10.57159437
2,36,25,2000,CA,2000CA,4,31B13,Pioneer,419,69,104,50,29330,101,4,96.04,33.33,11.5,61.83,11.36815836
2,36,25,2000,CA,2000CA,1,32P76,Pioneer,111,68,108,48,31073,107,0,100,29.83,11.4,60.58,10.18587866
2,36,25,2000,CA,2000CA,2,32P76,Pioneer,225,68,105,46,27878,96,1,98.96,29.8,11.7,60.39,10.14118013
2,36,25,2000,CA,2000CA,3,32P76,Pioneer,308,68,105,46,27878,96,0,100,31.4,11.8,59.33,10.67357152
2,36,25,2000,CA,2000CA,4,32P76,Pioneer,413,69,110,50,27007,93,2,97.85,33.34,11.1,59.87,11.42296581
2,36,25,2000,CA,2000CA,1,31G98,Pioneer,120,70,108,47,29330,101,0,100,31.1,11.4,58.82,10.6195384
2,36,25,2000,CA,2000CA,2,31G98,Pioneer,211,71,111,49,30492,105,0,100,35.17,11.3,59.32,12.02285213
2,36,25,2000,CA,2000CA,3,31G98,Pioneer,326,71,105,45,29040,100,0,100,34,11.8,57.33,11.55737037
2,36,25,2000,CA,2000CA,4,31G98,Pioneer,422,69,110,50,28459,98,0,100,32.59,11.5,59.32,11.11575951
2,36,25,2000,CA,2000CA,1,1866Bt,TriumphSeed,119,68,106,49,27588,95,0,100,32.96,11.4,61.13,11.25466181
2,36,25,2000,CA,2000CA,2,1866Bt,TriumphSeed,207,68,100,47,27588,95,0,100,28.51,11.8,62.65,9.691194892
2,36,25,2000,CA,2000CA,3,1866Bt,TriumphSeed,324,68,104,52,28169,97,0,100,28.73,11.9,62.9,9.754905492
2,36,25,2000,CA,2000CA,4,1866Bt,TriumphSeed,408,68,105,45,26426,91,0,100,29.69,11.8,61.33,10.09230352
2,36,25,2000,CA,2000CA,1,96204Y,TexasAgrilife(JB),124,70,100,45,25846,89,0,100,30.31,12.1,62.4,10.26801101
2,36,25,2000,CA,2000CA,2,96204Y,TexasAgrilife(JB),215,69,110,51,26717,92,1,98.91,29.84,11.6,59.85,10.16629259
2,36,25,2000,CA,2000CA,3,96204Y,TexasAgrilife(JB),301,69,112,49,28169,97,1,98.97,31.87,11.2,60.36,10.90703115
2,36,25,2000,CA,2000CA,4,96204Y,TexasAgrilife(JB),416,70,104,45,27878,96,1,98.96,24.03,11.2,58.85,8.22390806
2,36,25,2000,CA,2000CA,1,2K202Y,TexasAgrilife(JB),118,71,95,39,25846,89,1,98.88,24.88,12.5,62.13,8.390154104
2,36,25,2000,CA,2000CA,2,2K202Y,TexasAgrilife(JB),206,71,102,41,27588,95,0,100,22.88,12.1,61.9,7.750976332
2,36,25,2000,CA,2000CA,3,2K202Y,TexasAgrilife(JB),302,71,100,40,26136,90,0,100,25.01,11.8,59.34,8.50146522
2,36,25,2000,CA,2000CA,4,2K202Y,TexasAgrilife(JB),407,71,101,36,26136,90,7,92.22,27.8,12.3,61.1,9.396279184
2,36,25,2000,CA,2000CA,1,2K104Y,TexasAgrilife(JB),109,69,105,50,26717,92,7,92.39,28.63,11.8,61.57,9.731985376
2,36,25,2000,CA,2000CA,2,2K104Y,TexasAgrilife(JB),223,69,97,42,26136,90,5,94.44,24.35,11.9,60.83,8.267731784
2,36,25,2000,CA,2000CA,3,2K104Y,TexasAgrilife(JB),312,69,100,49,27298,94,1,98.94,28.51,12.1,61.63,9.6582318
2,36,25,2000,CA,2000CA,4,2K104Y,TexasAgrilife(JB),402,69,99,47,29911,103,4,96.12,30.43,11.8,60.33,10.3438464
2,36,25,2000,CA,2000CA,1,2K206Y,TexasAgrilife(JB),110,72,107,41,28169,97,10,89.69,26.44,11.6,60.56,9.00793466
2,36,25,2000,CA,2000CA,2,2K206Y,TexasAgrilife(JB),224,69,100,41,26136,90,6,93.33,24.98,11.9,62.4,8.481640516
2,36,25,2000,CA,2000CA,3,2K206Y,TexasAgrilife(JB),325,70,95,39,25555,88,1,98.86,28.95,11.9,60.63,9.82960358
2,36,25,2000,CA,2000CA,4,2K206Y,TexasAgrilife(JB),420,68,101,41,29040,100,15,85,25.06,11.5,59.58,8.547436076
2,36,25,2000,CA,2000CA,1,2K105Y,TexasAgrilife(JB),117,73,107,52,27007,93,4,95.7,26.21,12.8,56.87,8.8083594
2,36,25,2000,CA,2000CA,2,2K105Y,TexasAgrilife(JB),205,74,112,53,25846,89,3,96.63,32.22,12.4,61.13,10.87780215
2,36,25,2000,CA,2000CA,3,2K105Y,TexasAgrilife(JB),323,74,109,57,28459,98,8,91.84,30.56,12.5,60.33,10.30559178
2,36,25,2000,CA,2000CA,4,2K105Y,TexasAgrilife(JB),429,73,108,56,27878,96,6,93.75,30.34,12,60.08,10.28986729
2,36,25,2000,CA,2000CA,1,DK679,Monsanto,105,68,102,47,25846,89,0,100,31.6,12.1,59.87,10.70501988
2,36,25,2000,CA,2000CA,2,DK679,Monsanto,214,67,103,50,28459,98,8,91.84,27.89,11.1,56.11,9.555684424
2,36,25,2000,CA,2000CA,3,DK679,Monsanto,307,68,108,48,28169,97,1,98.97,29.66,11.8,61.64,10.08210605
2,36,25,2000,CA,2000CA,4,DK679,Monsanto,415,69,104,44,27588,95,0,100,29.84,11.2,59.21,10.21229359
2,36,25,2000,CA,2000CA,1,DK687,Monsanto,125,.,106,45,25265,87,1,98.85,29.63,11.8,60.63,10.07190796
2,36,25,2000,CA,2000CA,2,DK687,Monsanto,222,69,107,48,25555,88,0,100,31.24,11.7,59.82,10.6312236
2,36,25,2000,CA,2000CA,3,DK687,Monsanto,327,70,103,48,25555,88,0,100,30.59,11.5,60.27,10.43360205
2,36,25,2000,CA,2000CA,4,DK687,Monsanto,401,69,108,52,26426,91,0,100,30.5,11.1,59.61,10.44992377
2,36,25,2000,CA,2000CA,1,3223,Pioneer,116,71,110,53,27007,93,2,97.85,26.88,10.7,59.34,9.251076164
2,36,25,2000,CA,2000CA,2,3223,Pioneer,230,71,103,50,28750,99,0,100,31.35,10.8,59.1,10.77739814
2,36,25,2000,CA,2000CA,3,3223,Pioneer,306,71,110,51,28459,98,0,100,25.42,11.4,58.61,8.68002132
2,36,25,2000,CA,2000CA,4,3223,Pioneer,409,71,105,54,27298,94,0,100,30.53,11.7,60.32,10.389605
2,36,25,2000,CA,2000CA,1,W2535,WarnerSeed,104,69,104,45,27588,95,0,100,29.63,11.2,57.45,10.14042464
2,36,25,2000,CA,2000CA,2,W2535,WarnerSeed,213,68,108,47,27878,96,1,98.96,27.29,10.6,59.62,9.402699856
2,36,25,2000,CA,2000CA,3,W2535,WarnerSeed,322,68,105,45,27007,93,0,100,28.8,11.3,59.32,9.845269668
2,36,25,2000,CA,2000CA,4,W2535,WarnerSeed,403,68,107,42,24394,84,0,100,29.08,11.2,58.73,9.95219546
2,38,22,2000,CC,2000CC,1,F3175,FrontierHybrids,121,61,83,32,16882,54,0,100,9.73,11,56.84,3.592945
2,38,22,2000,CC,2000CC,2,F3175,FrontierHybrids,214,58,82,28,20634,66,0,100,13.28,11.4,57.88,4.881795052
2,38,22,2000,CC,2000CC,3,F3175,FrontierHybrids,308,56,82,27,22197,71,2,97.18,17,11.2,57.4,6.26339254
2,38,22,2000,CC,2000CC,4,F3175,FrontierHybrids,409,57,86,30,20321,65,0,100,15.91,11.1,56.85,5.868400008
2,38,22,2000,CC,2000CC,1,F3190,FrontierHybrids,103,58,84,28,23447,75,4,94.67,11.68,10.6,55.54,4.332395532
2,38,22,2000,CC,2000CC,2,F3190,FrontierHybrids,213,58,84,30,22197,71,1,98.59,12.1,11.1,55.21,4.463082332
2,38,22,2000,CC,2000CC,3,F3190,FrontierHybrids,329,56,82,30,23135,74,1,98.65,12.9,10.4,54.47,4.7956278
2,38,22,2000,CC,2000CC,4,F3190,FrontierHybrids,419,58,84,29,21884,70,0,100,11.11,11.3,54.66,4.088702016
2,38,22,2000,CC,2000CC,1,8251IT,GarstSeed,113,65,82,23,23135,74,0,100,11.53,11.2,55.47,4.248053876
2,38,22,2000,CC,2000CC,2,8251IT,GarstSeed,210,63,77,25,20321,65,0,100,13.66,11,56.04,5.04415566
2,38,22,2000,CC,2000CC,3,8251IT,GarstSeed,319,59,82,32,19071,61,0,100,12.4,11.3,54.93,4.563447408
2,38,22,2000,CC,2000CC,4,8251IT,GarstSeed,403,58,80,31,20008,64,0,100,16.81,10.9,57.38,6.214313712
2,38,22,2000,CC,2000CC,1,9909,GarstSeed,117,65,84,28,17820,57,0,100,9.61,11.4,57.61,3.532684632
2,38,22,2000,CC,2000CC,2,9909,GarstSeed,220,64,84,32,21259,68,0,100,11.99,11.8,57.33,4.387685908
2,38,22,2000,CC,2000CC,3,9909,GarstSeed,311,64,80,27,20008,64,1,98.44,12.07,11.8,57.33,4.416961384
2,38,22,2000,CC,2000CC,4,9909,GarstSeed,408,59,75,27,21259,68,0,100,12.22,11,56.86,4.512414244
2,38,22,2000,CC,2000CC,1,8349RR,GarstSeed,111,57,68,21,21884,70,1,98.57,7.62,11.4,54.39,2.801150668
2,38,22,2000,CC,2000CC,2,8349RR,GarstSeed,224,57,70,27,19696,63,0,100,9.24,10.8,56.05,3.419672892
2,38,22,2000,CC,2000CC,3,8349RR,GarstSeed,310,58,67,27,20008,64,0,100,10.88,10.6,56.04,4.035656112
2,38,22,2000,CC,2000CC,4,8349RR,GarstSeed,407,56,71,22,17195,55,0,100,10.06,10.7,55.78,3.72732444
2,38,22,2000,CC,2000CC,1,TR1106,CroplanGenetics,118,58,81,25,22197,71,0,100,10.43,11.2,56.01,3.842775332
2,38,22,2000,CC,2000CC,2,TR1106,CroplanGenetics,222,57,80,25,19383,62,0,100,10.93,10.7,55.51,4.04966742
2,38,22,2000,CC,2000CC,3,TR1106,CroplanGenetics,327,59,80,26,18758,60,1,98.33,10.11,10.6,53.91,3.750044852
2,38,22,2000,CC,2000CC,4,TR1106,CroplanGenetics,428,59,77,24,21884,70,0,100,9.62,.,54.18,.
2,38,22,2000,CC,2000CC,1,TR1167CL,CroplanGenetics,108,61,78,26,23447,75,0,100,11.7,10.6,55.26,4.339814096
2,38,22,2000,CC,2000CC,2,TR1167CL,CroplanGenetics,206,58,81,31,23760,76,0,100,11.61,10.9,54.97,4.291979964
2,38,22,2000,CC,2000CC,3,TR1167CL,CroplanGenetics,314,56,79,29,22822,73,0,100,15.55,11.2,57.1,5.72916236
2,38,22,2000,CC,2000CC,4,TR1167CL,CroplanGenetics,429,62,80,26,21884,70,0,100,13.07,10.8,55.8,4.837134832
2,38,22,2000,CC,2000CC,1,TR1157,CroplanGenetics,105,58,87,26,21259,68,0,100,9.07,10.3,53.09,3.375572848
2,38,22,2000,CC,2000CC,2,TR1157,CroplanGenetics,202,63,80,28,20321,65,0,100,11.59,10.6,55.54,4.299012308
2,38,22,2000,CC,2000CC,3,TR1157,CroplanGenetics,325,58,76,30,21572,69,0,100,13.06,10.8,55.24,4.833434028
2,38,22,2000,CC,2000CC,4,TR1157,CroplanGenetics,406,58,80,26,21572,69,0,100,12.79,10.7,54.44,4.738815152
2,38,22,2000,CC,2000CC,1,TR702,CroplanGenetics,128,63,80,30,19696,63,0,100,10.96,.,53.94,.
2,38,22,2000,CC,2000CC,2,TR702,CroplanGenetics,201,64,76,26,22822,73,0,100,15.18,10.9,56.61,5.61173578
2,38,22,2000,CC,2000CC,3,TR702,CroplanGenetics,330,59,81,27,23447,75,1,98.67,16.62,11,56.88,6.137178984
2,38,22,2000,CC,2000CC,4,TR702,CroplanGenetics,430,63,81,27,23135,74,0,100,15.83,10.8,57.14,5.858595672
2,38,22,2000,CC,2000CC,1,RX897,Monsanto,107,62,76,24,20946,67,0,100,11.61,10.9,55.5,4.291979964
2,38,22,2000,CC,2000CC,2,RX897,Monsanto,208,57,79,33,21572,69,0,100,15.06,10.9,56.06,5.567374488
2,38,22,2000,CC,2000CC,3,RX897,Monsanto,305,62,81,30,21572,69,0,100,15.17,10.9,55.5,5.608039372
2,38,22,2000,CC,2000CC,4,RX897,Monsanto,421,60,83,29,21259,68,0,100,14.65,10.9,57.64,5.41580606
2,38,22,2000,CC,2000CC,1,RX889,Monsanto,115,58,60,19,20946,67,1,98.51,7.11,11,55.79,2.625472064
2,38,22,2000,CC,2000CC,2,RX889,Monsanto,221,57,71,24,20321,65,0,100,9.78,10.8,55.77,3.619523844
2,38,22,2000,CC,2000CC,3,RX889,Monsanto,307,58,71,25,20634,66,0,100,10.93,11.1,56.85,4.03152764
2,38,22,2000,CC,2000CC,4,RX889,Monsanto,404,58,73,23,20321,65,0,100,10.14,10.9,54.71,3.74855084
2,38,22,2000,CC,2000CC,1,DK679BtY,Monsanto,123,64,82,35,20008,64,0,100,11.78,10.9,56.33,4.35482518
2,38,22,2000,CC,2000CC,2,DK679BtY,Monsanto,218,58,87,30,21259,68,0,100,13.14,11.5,56.81,4.824878784
2,38,22,2000,CC,2000CC,3,DK679BtY,Monsanto,313,58,87,33,20321,65,0,100,14.81,11.4,57.61,5.444230596
2,38,22,2000,CC,2000CC,4,DK679BtY,Monsanto,416,57,85,30,19383,62,1,98.39,12.9,11.4,57.67,4.742105244
2,38,22,2000,CC,2000CC,1,DK687,Monsanto,129,65,81,32,21884,70,0,100,16.3,11.1,56.87,6.012250944
2,38,22,2000,CC,2000CC,2,DK687,Monsanto,225,58,78,26,18758,60,0,100,15.02,11.4,58.44,5.521428124
2,38,22,2000,CC,2000CC,3,DK687,Monsanto,306,56,78,25,21259,68,0,100,14.95,11.2,57.11,5.508101336
2,38,22,2000,CC,2000CC,4,DK687,Monsanto,405,59,78,30,19383,62,0,100,16.62,11.6,58.71,6.09580446
2,38,22,2000,CC,2000CC,1,DK668,Monsanto,120,57,76,30,19696,63,0,100,12.59,11.4,54.93,4.628147736
2,38,22,2000,CC,2000CC,2,DK668,Monsanto,204,64,80,28,21572,69,0,100,15.44,10.9,55.24,5.707852436
2,38,22,2000,CC,2000CC,3,DK668,Monsanto,316,58,75,28,21884,70,0,100,11.23,11,55.52,4.146842256
2,38,22,2000,CC,2000CC,4,DK668,Monsanto,425,58,75,29,20321,65,0,100,15.47,11.1,56.3,5.706105968
2,38,22,2000,CC,2000CC,1,7237,NCHybrids,122,62,78,29,21884,70,0,100,13.94,11,56.31,5.14754958
2,38,22,2000,CC,2000CC,2,7237,NCHybrids,230,58,88,30,21259,68,0,100,14.3,10.9,58.21,5.286417964
2,38,22,2000,CC,2000CC,3,7237,NCHybrids,304,66,82,30,20008,64,0,100,13.28,10.9,56.05,4.909344784
2,38,22,2000,CC,2000CC,4,7237,NCHybrids,422,58,80,30,20634,66,0,100,13.56,11,57.65,5.007228632
2,38,22,2000,CC,2000CC,1,6959,NCHybrids,127,57,78,31,20946,67,0,100,9.78,10.7,53.91,3.62358198
2,38,22,2000,CC,2000CC,2,6959,NCHybrids,216,60,77,32,20008,64,3,95.31,9.57,11.1,56.32,3.529892544
2,38,22,2000,CC,2000CC,3,6959,NCHybrids,318,58,79,30,23135,74,0,100,13.82,11.2,55.47,5.091769992
2,38,22,2000,CC,2000CC,4,6959,NCHybrids,414,59,75,24,20946,67,0,100,11.18,11.3,56.56,4.114463204
2,38,22,2000,CC,2000CC,1,31B13,Pioneer,116,61,84,31,21572,69,0,100,12.71,11.3,57.93,4.677533656
2,38,22,2000,CC,2000CC,2,31B13,Pioneer,219,57,74,31,21259,68,0,100,9.94,11.6,57.33,3.645745984
2,38,22,2000,CC,2000CC,3,31B13,Pioneer,320,58,86,32,21259,68,0,100,10.92,11.7,57.33,4.00065516
2,38,22,2000,CC,2000CC,4,31B13,Pioneer,417,57,86,30,20321,65,0,100,13.2,11.5,57.9,4.84691028
2,38,22,2000,CC,2000CC,1,3223,Pioneer,125,62,86,32,22509,72,2,97.22,11.83,11.2,57.64,4.358584388
2,38,22,2000,CC,2000CC,2,3223,Pioneer,212,63,80,31,22822,73,3,95.89,12.4,11.7,56.79,4.542868476
2,38,22,2000,CC,2000CC,3,3223,Pioneer,321,59,90,34,23447,75,0,100,11.91,11.4,58.44,4.378176104
2,38,22,2000,CC,2000CC,4,3223,Pioneer,418,57,84,33,19383,62,0,100,13.58,11.9,58.17,4.963904796
2,38,22,2000,CC,2000CC,1,31R88,Pioneer,114,63,86,26,22509,72,0,100,8.47,11.1,57.61,3.124157444
2,38,22,2000,CC,2000CC,2,31R88,Pioneer,215,57,85,28,23760,76,0,100,13.69,11.4,58.19,5.032513168
2,38,22,2000,CC,2000CC,3,31R88,Pioneer,302,59,88,29,21259,68,1,98.53,15.53,11.3,58.21,5.715350128
2,38,22,2000,CC,2000CC,4,31R88,Pioneer,427,58,87,26,21572,69,0,100,15.25,11.3,56.85,5.61230412
2,38,22,2000,CC,2000CC,1,33K81,Pioneer,119,56,73,25,20008,64,0,100,10.27,11.6,57.88,3.76678168
2,38,22,2000,CC,2000CC,2,33K81,Pioneer,229,58,74,22,20008,64,0,100,11.57,10.8,57.14,4.28199288
2,38,22,2000,CC,2000CC,3,33K81,Pioneer,312,56,74,25,21259,68,0,100,9.94,11.6,57.06,3.645745984
2,38,22,2000,CC,2000CC,4,33K81,Pioneer,402,58,76,26,22509,72,0,100,11.51,10.9,57.94,4.255012116
2,38,22,2000,CC,2000CC,1,1866Bt,TriumphSeed,106,58,87,28,19071,61,0,100,12.41,10.9,56.04,4.587723376
2,38,22,2000,CC,2000CC,2,1866Bt,TriumphSeed,227,56,87,29,20946,67,2,97.01,12.6,10.9,56.05,4.657962664
2,38,22,2000,CC,2000CC,3,1866Bt,TriumphSeed,323,57,84,31,22509,72,1,98.61,12.44,11.1,57.13,4.588490792
2,38,22,2000,CC,2000CC,4,1866Bt,TriumphSeed,411,57,88,30,20946,67,1,98.51,12.23,11.5,56.26,4.490735684
2,38,22,2000,CC,2000CC,1,2K208Y,TexasAgrilife(JB),102,66,88,26,22509,72,1,98.61,.,.,.,.
2,38,22,2000,CC,2000CC,2,2K208Y,TexasAgrilife(JB),223,64,89,33,21884,70,1,98.57,12.85,11.4,57.4,4.72372494
2,38,22,2000,CC,2000CC,3,2K208Y,TexasAgrilife(JB),322,58,88,33,23447,75,0,100,14.02,11.1,56.58,5.171273536
2,38,22,2000,CC,2000CC,4,2K208Y,TexasAgrilife(JB),423,64,85,29,21259,68,0,100,11.86,10.9,56.59,4.384399584
2,38,22,2000,CC,2000CC,1,2K216Y,TexasAgrilife(JB),101,56,75,27,20634,66,2,96.97,11.43,11,59.28,4.220695056
2,38,22,2000,CC,2000CC,2,2K216Y,TexasAgrilife(JB),209,56,74,26,24073,77,0,100,11.45,11.4,58.18,4.209077684
2,38,22,2000,CC,2000CC,3,2K216Y,TexasAgrilife(JB),326,56,73,28,22509,72,1,98.61,11.78,11.4,57.64,4.330387816
2,38,22,2000,CC,2000CC,4,2K216Y,TexasAgrilife(JB),410,57,70,26,21884,70,0,100,10.52,.,58.44,.
2,38,22,2000,CC,2000CC,1,2K207Y,TexasAgrilife(JB),109,65,85,25,22509,72,0,100,8.74,10.8,55.78,3.234625784
2,38,22,2000,CC,2000CC,2,2K207Y,TexasAgrilife(JB),211,64,80,26,24698,79,0,100,10.81,11.5,54.39,3.969325496
2,38,22,2000,CC,2000CC,3,2K207Y,TexasAgrilife(JB),309,62,80,25,25636,82,0,100,12.74,11,55.78,4.704432152
2,38,22,2000,CC,2000CC,4,2K207Y,TexasAgrilife(JB),413,62,81,24,23760,76,0,100,11.37,11.3,56.03,4.184387236
2,38,22,2000,CC,2000CC,1,96204Y,TexasAgrilife(JB),124,64,77,31,22822,73,13,82.19,7.54,11.1,56.3,2.781127516
2,38,22,2000,CC,2000CC,2,96204Y,TexasAgrilife(JB),217,58,83,27,21884,70,9,87.14,10.52,11.3,56.81,3.87156976
2,38,22,2000,CC,2000CC,3,96204Y,TexasAgrilife(JB),324,59,77,29,20946,67,7,89.55,12.74,11,56.32,4.704432152
2,38,22,2000,CC,2000CC,4,96204Y,TexasAgrilife(JB),412,59,79,27,24385,78,8,89.74,10.84,11.2,55.46,3.993833824
2,38,22,2000,CC,2000CC,1,2K102Y,TexasAgrilife(JB),104,56,75,25,21884,70,2,97.14,14.43,10.9,57.11,5.334476292
2,38,22,2000,CC,2000CC,2,2K102Y,TexasAgrilife(JB),207,55,73,28,23135,74,0,100,14.21,11.2,57.38,5.235459532
2,38,22,2000,CC,2000CC,3,2K102Y,TexasAgrilife(JB),315,57,74,26,22509,72,1,98.61,13.31,11.4,57.93,4.89282336
2,38,22,2000,CC,2000CC,4,2K102Y,TexasAgrilife(JB),401,55,73,30,20946,67,2,97.01,13.4,11,58.74,4.948146392
2,38,22,2000,CC,2000CC,1,DK679,Monsanto,126,57,84,30,21884,70,0,100,13.33,11,55.23,4.922297912
2,38,22,2000,CC,2000CC,2,DK679,Monsanto,205,63,84,31,21259,68,0,100,15.41,11,56.56,5.690368288
2,38,22,2000,CC,2000CC,3,DK679,Monsanto,317,60,86,31,21572,69,0,100,10.82,11.3,56.3,3.981975928
2,38,22,2000,CC,2000CC,4,DK679,Monsanto,415,61,81,28,23447,75,0,100,14.4,11.4,58.19,5.29351248
2,38,22,2000,CC,2000CC,1,3237,Pioneer,112,64,63,20,23447,75,0,100,9.34,11.5,57.08,3.429555728
2,38,22,2000,CC,2000CC,2,3237,Pioneer,203,58,73,22,22509,72,0,100,.,.,.,.
2,38,22,2000,CC,2000CC,3,3237,Pioneer,328,57,75,24,20008,64,0,100,12.57,10.8,56.85,4.652087724
2,38,22,2000,CC,2000CC,4,3237,Pioneer,420,58,74,26,21572,69,0,100,10.38,11.8,56.79,3.798513892
2,38,22,2000,CC,2000CC,1,DK679,Monsanto,130,63,78,29,22197,71,0,100,12.33,10.8,57.41,4.56326466
2,38,22,2000,CC,2000CC,2,DK679,Monsanto,228,58,83,31,20634,66,0,100,13.62,10.8,57.14,5.040686588
2,38,22,2000,CC,2000CC,3,DK679,Monsanto,303,58,86,30,21572,69,2,97.1,16.04,11,57.65,5.923005236
2,38,22,2000,CC,2000CC,4,DK679,Monsanto,424,57,83,26,21884,70,0,100,12.16,11,57.38,4.490258404
2,38,22,2000,CC,2000CC,1,3237,Pioneer,110,61,72,22,21572,69,0,100,11.07,11,57.64,4.087760016
2,38,22,2000,CC,2000CC,2,3237,Pioneer,226,59,71,29,21259,68,0,100,13.03,11.3,57.37,4.795299984
2,38,22,2000,CC,2000CC,3,3237,Pioneer,301,58,73,25,23135,74,0,100,14.16,10.9,57.95,5.2346626
2,38,22,2000,CC,2000CC,4,3237,Pioneer,426,58,71,26,18445,59,0,100,11.29,11.2,57.37,4.159629592
2,30,21,2000,CS,2000CS,1,F3175,FrontierHybrids,121,78,.,.,.,.,.,.,7.71,11,60.56,3.777964476
2,30,21,2000,CS,2000CS,2,F3175,FrontierHybrids,208,77,.,.,.,.,.,.,5.91,11,57.68,2.895949152
2,30,21,2000,CS,2000CS,3,F3175,FrontierHybrids,309,80,.,.,.,.,.,.,7.84,11.1,60.26,3.837348784
2,30,21,2000,CS,2000CS,4,F3175,FrontierHybrids,414,79,.,.,.,.,.,.,6.92,10.8,60.33,3.398477892
2,30,21,2000,CS,2000CS,1,F3190,FrontierHybrids,103,78,.,.,.,.,.,.,10.67,10.3,56.89,5.269511576
2,30,21,2000,CS,2000CS,2,F3190,FrontierHybrids,229,79,.,.,.,.,.,.,8.45,10.2,55.81,4.177789468
2,30,21,2000,CS,2000CS,3,F3190,FrontierHybrids,319,80,.,.,.,.,.,.,6.83,10.8,58.97,3.354277996
2,30,21,2000,CS,2000CS,4,F3190,FrontierHybrids,413,79,.,.,.,.,.,.,11.35,10.7,59.8,5.58034206
2,30,21,2000,CS,2000CS,1,HY9646,GarstSeed,111,81,.,.,.,.,.,.,11.02,10.5,60.06,5.430228708
2,30,21,2000,CS,2000CS,2,HY9646,GarstSeed,210,81,.,.,.,.,.,.,5.44,10.5,58.44,2.68062114
2,30,21,2000,CS,2000CS,3,HY9646,GarstSeed,307,82,.,.,.,.,.,.,9.24,10.9,57.66,4.532764584
2,30,21,2000,CS,2000CS,4,HY9646,GarstSeed,424,82,.,.,.,.,.,.,10.88,10.8,57.66,5.343271432
2,30,21,2000,CS,2000CS,1,8251IT,GarstSeed,118,80,.,.,.,.,.,.,9.16,10.6,60.33,4.508649384
2,30,21,2000,CS,2000CS,2,8251IT,GarstSeed,227,81,.,.,.,.,.,.,13.5,10.4,57.9,6.659708896
2,30,21,2000,CS,2000CS,3,8251IT,GarstSeed,328,82,.,.,.,.,.,.,14.06,10.3,56.62,6.94370494
2,30,21,2000,CS,2000CS,4,8251IT,GarstSeed,422,81,.,.,.,.,.,.,12.21,10.9,59.2,5.989724584
2,30,21,2000,CS,2000CS,1,2888IMI,GoldenAcresGenetics,113,77,.,.,.,.,.,.,10.37,10.7,61.65,5.098514712
2,30,21,2000,CS,2000CS,2,2888IMI,GoldenAcresGenetics,219,78,.,.,.,.,.,.,8.53,10.8,60.55,4.189163804
2,30,21,2000,CS,2000CS,3,2888IMI,GoldenAcresGenetics,303,79,.,.,.,.,.,.,12.2,10.7,57.42,5.998252824
2,30,21,2000,CS,2000CS,4,2888IMI,GoldenAcresGenetics,410,78,.,.,.,.,.,.,9.4,11,60,4.60607856
2,30,21,2000,CS,2000CS,1,8460,GoldenAcresGenetics,117,81,.,.,.,.,.,.,12.72,10.8,60.33,6.246912564
2,30,21,2000,CS,2000CS,2,8460,GoldenAcresGenetics,211,82,.,.,.,.,.,.,11.92,11,59.8,5.840899888
2,30,21,2000,CS,2000CS,3,8460,GoldenAcresGenetics,308,82,.,.,.,.,.,.,13.7,11.4,61.12,6.682943012
2,30,21,2000,CS,2000CS,4,8460,GoldenAcresGenetics,420,83,.,.,.,.,.,.,11.35,11.3,60.06,5.542847948
2,30,21,2000,CS,2000CS,1,TR1106,CroplanGenetics,108,79,.,.,.,.,.,.,7,10.7,58.48,3.441620236
2,30,21,2000,CS,2000CS,2,TR1106,CroplanGenetics,214,79,.,.,.,.,.,.,5.94,10.7,59,2.92046062
2,30,21,2000,CS,2000CS,3,TR1106,CroplanGenetics,329,78,.,.,.,.,.,.,5.22,10.2,55.55,2.580835708
2,30,21,2000,CS,2000CS,4,TR1106,CroplanGenetics,406,80,.,.,.,.,.,.,4.48,11,55.8,2.195237428
2,30,21,2000,CS,2000CS,1,TR1167CL,CroplanGenetics,105,80,.,.,.,.,.,.,10.27,11.4,60.23,5.009768264
2,30,21,2000,CS,2000CS,2,TR1167CL,CroplanGenetics,225,80,.,.,.,.,.,.,8.83,11,57.65,4.326773676
2,30,21,2000,CS,2000CS,3,TR1167CL,CroplanGenetics,306,81,.,.,.,.,.,.,7.9,11.2,57.65,3.862367048
2,30,21,2000,CS,2000CS,4,TR1167CL,CroplanGenetics,402,81,.,.,.,.,.,.,7.85,10.5,55.81,3.86817542
