Longitude,Latitude,Flow,Time,Cycles,Distance,Swath,Moisture,Field,Load_id,Load_name,Crop,Gps,Altitude,Serial
-93.978321,43.927246,1.6,1004550720,3,239,360,18.3,F16_GARTNER,2,45T5,Corn,7,1025.98,2000110154
-93.978201,43.927152,22.55,1004550741,3,241,360,17.4,F16_GARTNER,2,45T5,Corn,7,1025.98,2000110154
-93.978199,43.927096,28.73,1004550744,3,241,360,17.7,F16_GARTNER,2,45T5,Corn,7,1025.98,2000110154
-93.978197,43.92704,30.72,1004550747,3,245,360,17.4,F16_GARTNER,2,45T5,Corn,7,1025.98,2000110154
-93.978196,43.926984,32.57,1004550750,3,242,360,17.6,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978194,43.926928,34.57,1004550753,3,243,360,17.6,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978193,43.926873,34.49,1004550756,3,241,360,17.7,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978193,43.926818,36.53,1004550759,3,233,360,17.1,F16_GARTNER,2,45T5,Corn,7,1025.98,2000110154
-93.978191,43.926762,35.43,1004550762,3,242,360,17.6,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.97819,43.926707,38.13,1004550765,3,243,360,17.3,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.97819,43.926653,41.71,1004550768,3,236,360,17.7,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978189,43.926597,37.43,1004550771,3,242,360,17.6,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.97819,43.926542,34.55,1004550774,3,238,360,17.4,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978189,43.926486,35.84,1004550777,3,238,360,17.4,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978189,43.926429,30.9,1004550780,3,245,360,17.2,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978186,43.926373,32.55,1004550783,3,247,360,17.3,F16_GARTNER,2,45T5,Corn,7,1025.33,2000110154
-93.978185,43.92632,35.35,1004550786,3,245,360,17.4,F16_GARTNER,2,45T5,Corn,7,1025.66,2000110154
-93.978184,43.926265,37.15,1004550789,3,226,360,17.1,F16_GARTNER,2,45T5,Corn,7,1026.31,2000110154
-93.978182,43.92621,40.96,1004550792,3,236,360,17.5,F16_GARTNER,2,45T5,Corn,7,1026.31,2000110154
-93.978181,43.926156,38.39,1004550795,3,239,360,17.9,F16_GARTNER,2,45T5,Corn,7,1026.97,2000110154
-93.97818,43.926101,39.52,1004550798,3,238,360,18.1,F16_GARTNER,2,45T5,Corn,7,1026.97,2000110154
-93.978177,43.926047,37.08,1004550801,3,235,360,17.9,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.978176,43.925993,36.71,1004550804,3,236,360,17.3,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.978176,43.92594,37.31,1004550807,3,231,360,17.1,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.978173,43.925885,42.58,1004550810,3,235,360,17.5,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.978171,43.925832,38.55,1004550813,3,232,360,17.6,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.97817,43.925778,39.17,1004550816,3,235,360,17.2,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.97817,43.925725,34.23,1004550819,3,226,360,17.2,F16_GARTNER,2,45T5,Corn,7,1030.9,2000110154
-93.97817,43.925673,38.76,1004550822,3,231,360,17.6,F16_GARTNER,2,45T5,Corn,7,1031.89,2000110154
-93.978168,43.92562,34.74,1004550825,3,226,360,18,F16_GARTNER,2,45T5,Corn,7,1032.87,2000110154
-93.978167,43.925567,36.94,1004550828,3,231,360,18,F16_GARTNER,2,45T5,Corn,7,1033.53,2000110154
-93.978165,43.925516,35.99,1004550831,3,221,360,18,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.978165,43.925464,34.93,1004550834,3,223,360,18.2,F16_GARTNER,2,45T5,Corn,7,1035.82,2000110154
-93.978164,43.925413,36.51,1004550837,3,221,360,18.5,F16_GARTNER,2,45T5,Corn,7,1037.14,2000110154
-93.978165,43.925361,34.97,1004550840,3,224,360,18.5,F16_GARTNER,2,45T5,Corn,7,1038.45,2000110154
-93.978164,43.925309,35.21,1004550843,3,227,360,18.2,F16_GARTNER,2,45T5,Corn,7,1039.76,2000110154
-93.978163,43.925258,33.95,1004550846,3,224,360,18.2,F16_GARTNER,2,45T5,Corn,7,1040.74,2000110154
-93.978162,43.925206,31.92,1004550849,3,223,360,18,F16_GARTNER,2,45T5,Corn,7,1042.06,2000110154
-93.978161,43.925155,34.93,1004550852,3,223,360,18,F16_GARTNER,2,45T5,Corn,7,1043.7,2000110154
-93.97816,43.925103,35.23,1004550855,3,229,360,17.9,F16_GARTNER,2,45T5,Corn,7,1044.68,2000110154
-93.97816,43.925051,36.24,1004550858,3,225,360,17.8,F16_GARTNER,2,45T5,Corn,7,1045.66,2000110154
-93.97816,43.924999,32.56,1004550861,3,225,360,17.7,F16_GARTNER,2,45T5,Corn,7,1046.98,2000110154
-93.97816,43.924945,34.61,1004550864,3,232,360,17.8,F16_GARTNER,2,45T5,Corn,7,1047.96,2000110154
-93.978159,43.924892,38.09,1004550867,3,230,360,17.6,F16_GARTNER,2,45T5,Corn,7,1048.94,2000110154
-93.97816,43.924841,36.24,1004550870,3,221,360,17.3,F16_GARTNER,2,45T5,Corn,7,1049.93,2000110154
-93.978158,43.924787,36.9,1004550873,3,230,360,17.1,F16_GARTNER,2,45T5,Corn,7,1050.26,2000110154
-93.978157,43.924733,37.8,1004550876,3,231,360,17.8,F16_GARTNER,2,45T5,Corn,7,1051.24,2000110154
-93.978158,43.92468,34.45,1004550879,3,226,360,17.8,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978159,43.924627,39.11,1004550882,3,229,360,17.4,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978158,43.924573,38.3,1004550885,3,229,360,17.6,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978159,43.924519,37.32,1004550888,3,238,360,17.1,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978159,43.924465,38.18,1004550891,3,232,360,17.2,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.97816,43.924409,38.53,1004550894,3,242,360,17.1,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.97816,43.924353,36.02,1004550897,3,243,360,17.1,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.978161,43.924297,35.96,1004550900,3,241,360,17.4,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.978162,43.924241,38.4,1004550903,3,242,360,17,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.978161,43.924184,40.92,1004550906,3,247,360,17.4,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978163,43.924127,38.41,1004550909,3,246,360,17.4,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978163,43.924071,37.12,1004550912,3,245,360,17.5,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978164,43.924016,38.61,1004550915,3,240,360,17.6,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978164,43.92396,39.74,1004550918,3,242,360,17.8,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978165,43.923904,38.2,1004550921,3,245,360,17.3,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978165,43.923849,37.73,1004550924,3,235,360,17,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.923794,38.7,1004550927,3,239,360,17.3,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978166,43.923738,38.13,1004550930,3,241,360,17.2,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.923682,40.78,1004550933,3,245,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.923627,36.4,1004550936,3,238,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978167,43.923571,39.95,1004550939,3,240,360,17.2,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978167,43.923516,40.55,1004550942,3,245,360,17.2,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.923461,40.18,1004550945,3,238,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978165,43.923405,37.98,1004550948,3,242,360,17.2,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978165,43.923349,38.19,1004550951,3,239,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978166,43.923294,38.31,1004550954,3,236,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978167,43.923238,37.46,1004550957,3,242,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978167,43.923181,38.09,1004550960,3,247,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978166,43.923126,40.34,1004550963,3,239,360,16.9,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978166,43.923069,38.42,1004550966,3,246,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978165,43.923014,42.67,1004550969,3,241,360,17.1,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978165,43.922958,38.52,1004550972,3,241,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978166,43.922902,39.99,1004550975,3,241,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978166,43.922846,39.46,1004550978,3,239,360,16.4,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978167,43.92279,39.14,1004550981,3,243,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.922736,38.33,1004550984,3,240,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978167,43.92268,39.38,1004550987,3,239,360,16.8,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978168,43.922625,39.32,1004550990,3,241,360,16.8,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978168,43.922569,39.19,1004550993,3,244,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978168,43.922514,39.15,1004550996,3,241,360,16.9,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978168,43.922459,38.96,1004550999,3,239,360,17.3,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978168,43.922404,38.16,1004551002,3,238,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978168,43.922348,39.54,1004551005,3,242,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978168,43.922293,39.31,1004551008,3,242,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978167,43.922238,41.47,1004551011,3,239,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978167,43.922182,38.7,1004551014,3,243,360,16.8,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978167,43.922127,37.81,1004551017,3,238,360,16.4,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978167,43.922072,39.64,1004551020,3,236,360,16.8,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978166,43.922016,35.06,1004551023,3,239,360,16.8,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978165,43.92196,37.03,1004551026,3,242,360,16.3,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978165,43.921906,34.68,1004551029,3,234,360,16.8,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978166,43.921851,38.07,1004551032,3,239,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.921795,35.86,1004551035,3,240,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978166,43.921739,37.28,1004551038,3,241,360,16.8,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978165,43.921684,38.49,1004551041,3,236,360,16.7,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978164,43.921628,39.03,1004551044,3,244,360,16.6,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978164,43.921573,39.99,1004551047,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978163,43.921518,38.85,1004551050,3,237,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978163,43.921463,37.7,1004551053,3,239,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978163,43.921407,38.06,1004551056,3,242,360,16.6,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978164,43.921352,39.7,1004551059,3,238,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978164,43.921296,36.86,1004551062,3,239,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978165,43.92124,34.61,1004551065,3,240,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978165,43.921184,35.89,1004551068,3,241,360,16.2,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978166,43.921128,34.88,1004551071,3,245,360,16,F16_GARTNER,2,45T5,Corn,7,1051.57,2000110154
-93.978168,43.921072,13.51,1004551074,3,239,360,16.1,F16_GARTNER,2,45T5,Corn,7,1051.57,2000110154
-93.978055,43.921109,32.6,1004551098,3,227,360,15.8,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978054,43.921165,35.6,1004551101,3,239,360,15.8,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978052,43.921221,34.74,1004551104,3,236,360,16.4,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.978053,43.921277,36.26,1004551107,3,241,360,16.3,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978052,43.921333,36.77,1004551110,3,242,360,16.1,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978051,43.921389,34.7,1004551113,3,245,360,16.4,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978051,43.921444,34.23,1004551116,3,239,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978051,43.9215,34.5,1004551119,3,242,360,16.2,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978051,43.921555,35.37,1004551122,3,241,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978052,43.92161,33.19,1004551125,3,238,360,16.3,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978053,43.921665,35.44,1004551128,3,238,360,16.1,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978053,43.921721,36.11,1004551131,3,240,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978053,43.921777,37.9,1004551134,3,238,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978052,43.921833,36.12,1004551137,3,242,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978053,43.921889,36.82,1004551140,3,243,360,16.4,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978053,43.921944,36.37,1004551143,3,244,360,17.2,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978054,43.922,37.08,1004551146,3,241,360,17,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978054,43.922055,35.58,1004551149,3,239,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978055,43.922111,39.99,1004551152,3,245,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978056,43.922164,37.87,1004551155,3,238,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978056,43.922219,38.63,1004551158,3,231,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978056,43.922274,39.34,1004551161,3,238,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978057,43.922329,40.14,1004551164,3,240,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978057,43.922385,40.15,1004551167,3,236,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978057,43.922441,37.72,1004551170,3,246,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978057,43.922497,37.54,1004551173,3,242,360,16.8,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978057,43.922553,37.81,1004551176,3,240,360,17,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978056,43.922608,39.94,1004551179,3,242,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978056,43.922663,36.53,1004551182,3,241,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978057,43.922718,38.77,1004551185,3,242,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978056,43.922774,39.45,1004551188,3,240,360,17,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978055,43.92283,38.02,1004551191,3,244,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.55,2000110154
-93.978055,43.922883,37.56,1004551194,3,240,360,17,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978054,43.92294,38.81,1004551197,3,238,360,17.2,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978055,43.922996,40.84,1004551200,3,248,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978056,43.923051,38.14,1004551203,3,236,360,17.1,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978057,43.923106,41.47,1004551206,3,239,360,16.6,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978057,43.923161,39.9,1004551209,3,239,360,17.1,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978057,43.923216,39.98,1004551212,3,239,360,16.5,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978056,43.923273,38.15,1004551215,3,243,360,17,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978055,43.923329,38.68,1004551218,3,242,360,16.7,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978054,43.923385,38.22,1004551221,3,238,360,16.8,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.978055,43.923441,40.03,1004551224,3,241,360,16.8,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978056,43.923498,40.82,1004551227,3,244,360,16.8,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978055,43.923554,40.26,1004551230,3,247,360,17,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.978056,43.923609,38.24,1004551233,3,239,360,17,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.978056,43.923665,38.76,1004551236,3,244,360,16.9,F16_GARTNER,2,45T5,Corn,7,1053.54,2000110154
-93.978055,43.923721,39.59,1004551239,3,239,360,17,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.978055,43.923778,36.06,1004551242,3,247,360,17,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.978055,43.923835,37.88,1004551245,3,244,360,17,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.978054,43.92389,38.33,1004551248,3,240,360,16.7,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.978054,43.923946,38.61,1004551251,3,242,360,16.7,F16_GARTNER,2,45T5,Corn,7,1054.52,2000110154
-93.978054,43.924002,37.2,1004551254,3,242,360,17.1,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.978054,43.924058,37.24,1004551257,3,244,360,17.2,F16_GARTNER,2,45T5,Corn,7,1054.52,2000110154
-93.978053,43.924113,38.77,1004551260,3,241,360,17,F16_GARTNER,2,45T5,Corn,7,1054.52,2000110154
-93.978053,43.924169,36.8,1004551263,3,239,360,17.4,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.978053,43.924224,37.68,1004551266,3,239,360,17.2,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.978052,43.924279,39.35,1004551269,3,240,360,17.1,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.978049,43.924337,40.04,1004551272,3,247,360,17,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.978048,43.924394,39.41,1004551275,3,250,360,17,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.978048,43.924452,37.44,1004551278,3,248,360,17,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.978048,43.924511,37.8,1004551281,3,258,360,17.1,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.978048,43.924569,39.68,1004551284,3,253,360,17.4,F16_GARTNER,2,45T5,Corn,7,1054.85,2000110154
-93.978048,43.924628,41.6,1004551287,3,257,360,17.3,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.978048,43.924688,40.19,1004551290,3,259,360,17.6,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.978049,43.924746,44.09,1004551293,3,256,360,17.2,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.978048,43.924805,41.57,1004551296,3,257,360,17.5,F16_GARTNER,2,45T5,Corn,7,1051.24,2000110154
-93.978049,43.924864,40.32,1004551299,3,255,360,17.3,F16_GARTNER,2,45T5,Corn,7,1050.26,2000110154
-93.978049,43.924922,40.79,1004551302,3,248,360,17.2,F16_GARTNER,2,45T5,Corn,7,1048.62,2000110154
-93.978049,43.924981,42.02,1004551305,3,260,360,17.3,F16_GARTNER,2,45T5,Corn,7,1047.63,2000110154
-93.978049,43.925039,40.89,1004551308,3,254,360,17.6,F16_GARTNER,2,45T5,Corn,7,1046.32,2000110154
-93.97805,43.925096,37.43,1004551311,3,250,360,17.7,F16_GARTNER,2,45T5,Corn,7,1045.01,2000110154
-93.978051,43.925153,39.82,1004551314,3,247,360,17.6,F16_GARTNER,2,45T5,Corn,7,1044.02,2000110154
-93.978053,43.925213,40.74,1004551317,3,256,360,17.7,F16_GARTNER,2,45T5,Corn,7,1042.38,2000110154
-93.978052,43.925271,44.29,1004551320,3,260,360,18.2,F16_GARTNER,2,45T5,Corn,7,1040.74,2000110154
-93.978053,43.925328,46.23,1004551323,3,245,360,18.4,F16_GARTNER,2,45T5,Corn,7,1039.76,2000110154
-93.978054,43.925385,43.03,1004551326,3,252,360,18.1,F16_GARTNER,2,45T5,Corn,7,1038.12,2000110154
-93.978055,43.925442,43.57,1004551329,3,252,360,18.3,F16_GARTNER,2,45T5,Corn,7,1037.46,2000110154
-93.978056,43.925499,41.11,1004551332,3,247,360,18.4,F16_GARTNER,2,45T5,Corn,7,1036.48,2000110154
-93.978056,43.925557,40.21,1004551335,3,250,360,18.3,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.978057,43.925614,40.66,1004551338,3,248,360,18,F16_GARTNER,2,45T5,Corn,7,1034.18,2000110154
-93.978058,43.925671,39.3,1004551341,3,252,360,17.9,F16_GARTNER,2,45T5,Corn,7,1033.53,2000110154
-93.97806,43.925729,45.17,1004551344,3,250,360,17.3,F16_GARTNER,2,45T5,Corn,7,1032.54,2000110154
-93.978061,43.925787,44.65,1004551347,3,253,360,17,F16_GARTNER,2,45T5,Corn,7,1031.56,2000110154
-93.978062,43.925843,43.3,1004551350,3,246,360,17.1,F16_GARTNER,2,45T5,Corn,7,1030.58,2000110154
-93.978064,43.925901,42.26,1004551353,3,248,360,17.4,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.978065,43.925957,44.21,1004551356,3,242,360,17.8,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.978067,43.926014,46.66,1004551359,3,246,360,17.8,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.978068,43.92607,43.41,1004551362,3,243,360,17.4,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.97807,43.926128,36.63,1004551365,3,253,360,17.6,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.978071,43.926185,35.31,1004551368,3,247,360,17.5,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978071,43.926236,32.04,1004551371,3,235,360,17.5,F16_GARTNER,2,45T5,Corn,7,1026.97,2000110154
-93.978074,43.926351,31.83,1004551380,3,152,360,17,F16_GARTNER,2,45T5,Corn,7,1026.64,2000110154
-93.978074,43.926397,37.94,1004551383,3,195,360,17.3,F16_GARTNER,2,45T5,Corn,7,1026.97,2000110154
-93.978074,43.926449,40.64,1004551386,3,221,360,17,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978076,43.926503,38.97,1004551389,3,239,360,17.5,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978078,43.926558,39.83,1004551392,3,234,360,17.3,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978078,43.926612,39.38,1004551395,3,238,360,17.1,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.978078,43.926668,40.79,1004551398,3,239,360,17.1,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978079,43.926721,38.86,1004551401,3,232,360,17.1,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.978081,43.926776,38.96,1004551404,3,239,360,17.1,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978082,43.926831,36.05,1004551407,3,233,360,17,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.978082,43.926887,36.78,1004551410,3,241,360,17,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978083,43.926941,32.58,1004551413,3,240,360,17,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.978084,43.926995,25.59,1004551416,3,227,360,17.7,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.978085,43.927051,15.39,1004551419,3,240,360,17.8,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978087,43.927106,11.53,1004551422,3,237,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.978088,43.927161,8.18,1004551425,3,239,360,17.8,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.97809,43.927215,1.57,1004551428,3,239,360,17.9,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.97797,43.927197,12.79,1004551449,3,193,360,17.3,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.97797,43.927144,16.38,1004551452,3,229,360,17.2,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.977968,43.927091,25.07,1004551455,3,229,360,17.3,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.977967,43.927038,31.37,1004551458,3,233,360,17.6,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.977967,43.926983,33,1004551461,3,233,360,17.1,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.977968,43.926929,37.39,1004551464,3,233,360,16.6,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.977967,43.926875,37.86,1004551467,3,236,360,16.8,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
